dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
shekel,value,qnei,0.19999999999999996,1.2999999999999998,4.880428349917908,2434.764939597041,0.0,2,2
shekel,value,logei,0.8,1.7000000000000002,6.912018219841222,2503.4863139810514,0.0,0,2
