run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10
1e061832-9a22-43d6-96b2-1d49d1e28044,levy_10,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,31.125862049461226,2.352550617761304,0.2719297140173085,82.01592922170866,1.6403185844341732,49.943876935820334,1.0192627946085782,0.2719297140173085,49.943876935820334,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
1e061832-9a22-43d6-96b2-1d49d1e28044,levy_10,value,logei,10,exact,True,,none,0.0,20,50,0,21,22,14.538120648995221,2.352550617761304,0.2719297140173085,82.01592922170866,1.6403185844341732,49.943876935820334,0.4906917596509815,0.2719297140173085,49.943876935820334,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",5.274707440386413,-3.2778732433571216,-6.210683489484145,-0.2739990756237569,0.6248439967974289,1.7994096581927572,-0.5419529433375501,-7.20293196950602,-2.3910897616038156,-1.858725649707416,-8.316602500190879
3c230111-f7e8-4687-9bb1-8df3e568c992,levy_10,value,logei,10,exact,False,bias0.05_anchored,bias,0.05,0,50,0,1,2,31.125862049461226,2.328253863768828,0.2962264680097846,69.27110896356157,1.3854221792712316,35.675159579755885,0.7280644812195078,0.3480403604996738,35.80469431098061,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
69f177a0-d27f-41e0-baba-83db4b05938f,levy_10,value,logei,10,exact,False,bias0.25_anchored,bias,0.25,0,50,0,1,2,31.125862049461226,2.4017941792083133,0.222686152570299,46.84866844289889,0.9369733688579778,27.527155465673566,0.5617786829729299,0.38454838552946,29.645781243123942,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
0c7f726a-5351-417e-a97e-b51356690fcd,levy_10,value,logei,10,exact,False,bias1_anchored,bias,1.0,0,50,0,1,2,31.125862049461226,1.643944705676184,0.9805356261024284,130.48751233301363,2.6097502466602727,74.25847819887092,1.515479146915733,1.29489305289332,116.77894166261892,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
5e4d46e2-43ed-4f60-8586-8801bfc3efb2,levy_10,value,logei,10,exact,False,bias5_anchored,bias,5.0,0,50,0,1,2,31.125862049461226,1.3155990790642664,1.308881252714346,133.69352087320357,2.6738704174640717,83.33726966238892,1.7007606053548758,2.2552817312627105,114.54498707119546,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
c009cc63-bc81-4fb4-866f-26a61a40793c,levy_10,value,logei,10,exact,False,bias0.05_anchored,bias,0.05,20,50,0,21,22,14.42280514293676,2.2723882998569613,0.3520920319216509,81.92771221023436,1.6385542442046872,50.06336628682171,0.4948120820993052,0.3520920319216509,50.66703698611315,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",5.5688532711419985,-3.5143293513141134,-6.0474388213725625,-0.25420023471728914,0.6136148997191277,1.6184080153487264,-0.5605108810848285,-7.010995125671644,-2.4534713466459817,-1.4187163287336046,-8.217193320653674
0ee2ad53-7be9-4b6b-9bfb-98a29b33a923,levy_10,value,logei,10,exact,False,bias0.25_anchored,bias,0.25,20,50,0,21,22,8.43669124881339,2.073809599933028,0.5506707318455843,95.07927964822254,1.9015855929644507,57.428073616567815,0.7487675072629638,0.686223218480692,59.00397059390369,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",3.4207456633228697,-1.1542766936439182,-2.8322637164923887,-0.3311358367959185,-1.2116162380345026,2.085526873448311,-0.28648592134252615,-4.048118725809769,-3.685807132436021,-0.32899824963564805,-3.745977206511026
efc2d303-6bde-4080-a9e1-ee1636a397a3,levy_10,value,logei,10,exact,False,bias1_anchored,bias,1.0,20,50,0,21,22,14.204320081578382,1.9333205802742253,0.6911597515043868,107.2413377205352,2.1448267544107043,60.86114144113978,0.8671491563861352,1.7711184455149334,78.64177475261206,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",8.756510146978847,-7.091914547045155,-2.564955974238815,0.023423014302524692,2.8863925991547683,0.23354711598847655,-0.2169456309042106,-1.8214085695170432,0.6244822165311099,5.3922621315307,-5.195629825746842
256c7710-57d5-4e84-b731-08c88a548e15,levy_10,value,logei,10,exact,False,bias5_anchored,bias,5.0,20,50,0,21,22,3.066404313206348,1.354693179709385,1.2697871520692272,221.133254297854,4.422665085957081,72.53764331594945,1.2697871520692272,7.260605411829026,203.7527587620543,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-1.0160457640268818,-0.19750845349759594,0.7036286651402754,-2.078484297882574,-0.0811575147725101,-0.1775888564222715,0.4421047308702515,0.0,1.4946971030483738,0.5728915411589857,0.8487528900210073
