run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
16be9fc1-17fb-46ab-a61b-513b849888ae,moving_peaks,value,logei,10,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.836968810674568,2.3424415430143544,0.6150582385675629,87.64363441091434,1.7528726882182868,49.53385261128346,1.0108949512506828,0.6150582385675629,49.53385261128346,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
16be9fc1-17fb-46ab-a61b-513b849888ae,moving_peaks,value,logei,10,exact,True,noise-self_report,none,0.0,20,50,0,21,22,0.5099324546150381,2.3424415430143544,0.6150582385675629,87.64363441091434,1.7528726882182868,49.53385261128346,0.8115338731927207,0.6150582385675629,49.53385261128346,"x0,x1,x2,x3",-0.02337555211430642,0.033431741146674326,-0.04331137582632061,-0.5064495386916669
71bb4515-0098-4797-9e4e-1ee99e908b1e,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,0.836968810674568,2.342287514650815,0.6152122669311022,97.4001241407994,1.948002482815988,42.37533970388119,0.8648028510996161,0.6152122669311022,42.37533970388119,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
8d8e6e11-91f0-4436-a880-8eb52406f2b4,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,0.836968810674568,1.9950010507628368,0.9624987308190808,85.34075373514541,1.7068150747029085,56.05356982853924,1.143950404664066,1.075117215734672,58.85951444408,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
e122fd98-197d-4ca6-a5c1-406c9e8d43c2,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,1.0,0,50,0,1,2,0.836968810674568,2.331247023939561,0.6262527576423564,103.9671532509357,2.0793430650187137,49.507284005139056,1.0103527347987562,1.0351882002997372,64.9521713957758,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
1a95d49d-275c-4d95-824f-aabc5edd6953,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,5.0,0,50,0,1,2,0.836968810674568,1.6395524265994448,1.3179473549824725,134.05034908766942,2.6810069817533884,70.51878291010762,1.4391588349001554,1.42357708105512,141.1395668572668,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
1a4a938d-fc3e-499b-9dd5-44bca31677bc,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,0.05,20,50,0,21,22,0.509311000302291,2.3820280492976504,0.5754717322842668,90.89875750016164,1.817975150003233,50.082877407076936,0.8304657627028408,0.680136085904723,50.13520958388716,"x0,x1,x2,x3",-0.02331904274373553,0.033430400625149403,-0.04329938371710895,-0.5058275288655183
1178de5b-4cb8-4a93-94e5-c1e209c8905a,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,0.25,20,50,0,21,22,0.1299004414888939,2.6783867858320134,0.2791129957499039,73.24604174645637,1.4649208349291274,42.539651974591834,0.5703545408930093,0.3950925950543262,45.34012567219319,"x0,x1,x2,x3",-0.018212098981479574,0.08013095785373059,-0.08680941157794875,0.05084879354156091
31a83dab-0809-4f0e-86fb-3d3eb9a5aa57,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,1.0,20,50,0,21,22,0.057086697072394325,2.257369045705922,0.7001307358759954,91.96546868831938,1.8393093737663877,51.723040323403744,0.887023104645144,1.256346629371585,61.92983686985103,"x0,x1,x2,x3",-0.029439926905979963,-0.0009091937768297975,-0.04210441198507531,-0.024871138785208302
7be76232-99f4-4d48-a86d-13bfb3ed63ea,moving_peaks,value,logei,10,exact,False,noise-self_report,gaussian,5.0,20,50,0,21,22,0.34089004208048723,2.3923978362733247,0.5651019453085926,107.27412382852862,2.145482476570572,50.95202167741429,0.8604362547834384,1.7720307203086556,77.75202082273773,"x0,x1,x2,x3",0.25549048283373543,0.08358199332431382,-0.14702885506820973,-0.14942289028220146
925c9520-cd80-4bcb-b466-faa7160fbbc3,moving_peaks,value,logei,11,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.69037676787909,2.6513622719774608,0.3061375096044565,68.19589140295116,1.3639178280590232,41.23051461715129,0.8414390738194142,0.3061375096044565,41.23051461715129,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
