run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4
b38448be-ad45-40c0-82a5-a6b91f4b0571,michalewicz,value,logei,10,exact,True,none,0.0,0,50,0,1,2,3.409690555775156,4.011880778627758,4.03584038806122,406.808982580382,8.13617965160764,325.60892022628656,6.645080004618093,4.03584038806122,325.60892022628656,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
b38448be-ad45-40c0-82a5-a6b91f4b0571,michalewicz,value,logei,10,exact,True,none,0.0,20,50,0,21,22,3.7847562505491714,4.011880778627758,4.03584038806122,406.808982580382,8.13617965160764,325.60892022628656,5.8943250402924035,4.03584038806122,325.60892022628656,"x0,x1,x2,x3,x4",-0.3130588971306434,-0.6672676784607819,2.8885902133600085,-1.362539985182054,1.8922629881548687
98ebb6c7-5be8-4129-8534-6f22261d8e03,michalewicz,value,logei,10,exact,False,slip,0.4,0,50,0,1,2,3.409690555775156,1.441883513497881,6.605837653191097,428.6415238789754,8.572830477579508,330.8415292201702,6.751867943268779,9.101659398604175,443.77571138728086,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
555ec4a6-7e16-48bc-9be3-44703ac0cd58,michalewicz,value,logei,10,exact,False,slip,0.4,20,50,0,21,22,2.2840965100653836,1.810755894161296,6.236965272527683,416.101177037702,8.32202354075404,335.5454869611097,6.23696527252768,6.236965272527683,335.5454869611097,"x0,x1,x2,x3,x4",-0.26639533262002657,-0.39397940571083045,0.9776100224517928,-1.2907769991505147,1.5391829015398621
16434e1d-ee60-473e-a433-61e3ef19408b,michalewicz,value,logei,11,exact,True,none,0.0,0,50,0,1,2,4.57017014560389,2.7092266268713963,5.338494539817582,408.6006067716575,8.17201213543315,303.39209793718345,6.191675468105784,5.338494539817582,303.39209793718345,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
16434e1d-ee60-473e-a433-61e3ef19408b,michalewicz,value,logei,11,exact,True,none,0.0,20,50,0,21,22,1.0354351433926698,2.7092266268713963,5.338494539817582,408.6006067716575,8.17201213543315,303.39209793718345,5.716305089637505,5.338494539817582,303.39209793718345,"x0,x1,x2,x3,x4",-0.4545285109855852,0.018554768134279254,-0.521877979761016,-0.03490886971138707,0.7691620339755092
c9882b26-a0be-47e0-8cd2-74bf0bb4a4c8,michalewicz,value,logei,11,exact,False,slip,0.4,0,50,0,1,2,4.57017014560389,3.355644241362449,4.692076925326529,406.99434488886527,8.139886897777306,313.97287419219265,6.407609677391687,6.515468792614556,407.13742162926906,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
fb8cb5da-03a2-49c7-a99e-3c92c757d385,michalewicz,value,logei,11,exact,False,slip,0.4,20,50,0,21,22,2.1803242360303936,2.191167902134834,5.856553264554144,414.29572988511006,8.2859145977022,321.47528913820565,6.325741456581428,8.36118480774253,360.2970780576257,"x0,x1,x2,x3,x4",-0.2853380556173766,-0.22150969574639356,0.7924540896955157,1.9899742416990136,-0.18801185076383176
bae59e84-7b74-4809-8cb2-fdd466680da9,michalewicz,value,logei,7,exact,True,none,0.0,0,50,0,1,2,3.462243739646996,3.044106276326691,5.003614890362288,415.2548824837943,8.305097649675886,320.77950391544516,6.54652048807031,5.003614890362288,320.77950391544516,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729
bae59e84-7b74-4809-8cb2-fdd466680da9,michalewicz,value,logei,7,exact,True,none,0.0,20,50,0,21,22,1.9841137147627523,3.044106276326691,5.003614890362288,415.2548824837943,8.305097649675886,320.77950391544516,6.131950101699232,5.003614890362288,320.77950391544516,"x0,x1,x2,x3,x4",-0.6006907609992638,-0.11071862230934659,0.775279269585829,1.7115589443743129,0.1820089654836945
