dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
stevens,value,exact,slip,0,0.01,logei,5,0.0,0.0,0.00017595472200556,0.0,-0.40143408920126955,0.15494459879417288,1.2620461908635023,-1.5421507997845705,0.28810776629987894,-0.008192532432678982,11.095522941987722,0.00056566934891798,0
stevens,value,exact,slip,0,0.01,qnei,5,0.0,0.0,0.013282180887306561,0.0069043580221621,0.6481730120403568,0.9239546991604204,1.2043539400205157,-0.4267415622490258,1.3252098662763845,0.013228020653884828,12.096168446521201,0.0,0
stevens,value,exact,slip,0,0.05,logei,5,0.0,0.0,0.0,0.0,1.0224201054028321,1.227731857876119,1.2966537351740535,-0.153260536314556,1.9370665011667119,0.020865716436792487,12.519377136591826,0.0,0
stevens,value,exact,slip,0,0.05,qnei,5,0.0,0.0,0.04327610611464636,0.0221058868973944,2.4111991162339823,1.677952921844561,2.928037451546153,0.29515378649414004,4.606781302997149,0.04920814522926495,13.859194550714824,0.01609141807995396,0
stevens,value,exact,slip,0,0.15,logei,5,0.0,0.0,0.09949800490842442,0.0,19.371074529095104,8.939618532354409,27.38859131986214,2.9151441090358228,43.618098842477764,0.3953280516141857,30.868031560284095,0.24130135127144045,0
stevens,value,exact,slip,0,0.15,qnei,5,0.0,0.0,0.08174659848478531,0.0,9.786418574294782,5.9205258343737235,8.801269267447502,4.55496073964146,17.53190563895444,0.19972282804683225,21.234414008775627,0.19015656101739778,0
stevens,value,exact,slip,0,0.4,logei,5,0.0,0.0,0.09532348767004872,0.0555492605795033,14.714690055440434,12.439099911054832,11.829615114597155,6.583583993086395,25.047667366052252,0.3002997970498048,26.211647086629426,0.9195421870298958,0
stevens,value,exact,slip,0,0.4,qnei,5,0.0,0.0,0.19417812680868085,0.2322999180663365,19.381808448544135,18.5213684266703,5.880651279344345,14.908607547124115,24.25864102369423,0.3955471111947782,30.829803883024976,0.5783629369494095,0
stevens,value,exact,slip,20,0.01,logei,5,-0.020722788358834388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496957031188993,0.0,0
stevens,value,exact,slip,20,0.01,qnei,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.447995434480841,0.0,0
stevens,value,exact,slip,20,0.05,logei,5,-0.010740734414027809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496957031188993,0.0,0
stevens,value,exact,slip,20,0.05,qnei,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.447995434480841,0.0,0
stevens,value,exact,slip,20,0.15,logei,5,-0.03707719209511919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496957031188993,0.0692079890133966,0
stevens,value,exact,slip,20,0.15,qnei,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.447995434480841,0.03461599178173936,0
stevens,value,exact,slip,20,0.4,logei,5,-0.016003307206435936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496957031188993,0.18152324670550593,0
stevens,value,exact,slip,20,0.4,qnei,5,0.14378347309336142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.447995434480841,0.5516820958627336,0
