dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
steering_law,value,exact,gaussian,0,0.05,aei,auc_simple_regret_excess_true,5,-0.30577808146891233,-0.09567487546618558,0.4276436888336099,-0.7150300342392899,-0.8367678539526588,0.22521169101483424,,,-1.5988557625130544,0.18509847314429625,3.0,0.3125,0.2683732750418296,0.4166666666666667
steering_law,value,exact,gaussian,0,0.25,aei,auc_simple_regret_excess_true,5,-0.16684678923328136,0.117998647239274,0.8725739015361478,-0.1912122158817163,-1.2502903885429124,0.9165968100763496,,,-0.4275635128398826,0.6909816401598761,6.0,0.8125,0.6909816401598761,0.8125
steering_law,value,exact,gaussian,0,1.0,aei,auc_simple_regret_excess_true,5,1.5141105563332362,1.042829407086483,1.8216349902398081,0.8311821876752115,-0.747748028915799,3.775969141582271,-0.2407180559738898,1.8348945207964005,1.8585798733287606,0.13662490932783516,1.0,0.125,0.2683732750418296,0.25
steering_law,value,exact,gaussian,0,5.0,aei,auc_simple_regret_excess_true,5,10.255137946659584,9.330348896320672,7.1978256663333475,1.4247549776908761,1.3178569514264478,19.19241894189272,0.09813702174888897,2.6836206948548664,3.1858489813979953,0.03334819767141439,0.0,0.0625,0.09168237585704253,0.25
steering_law,value,exact,gaussian,20,0.05,aei,auc_simple_regret_excess_true,5,0.0027951971798274577,0.002120269147133591,0.004091004715292036,0.6832544507658732,-0.0022844560916325035,0.00787485045128742,-0.33656471944144695,1.6403513014763362,1.5278033978417755,0.2012799562813722,1.0,0.25,0.2683732750418296,0.4
steering_law,value,exact,gaussian,20,0.25,aei,auc_simple_regret_excess_true,5,0.020187863603844215,0.022728150248053858,0.0131167208678584,1.5390937877860276,0.0039013035277364085,0.03647442367995202,0.15716353158684185,2.8558742391158725,3.4415183332371933,0.026257246496422512,0.0,0.125,0.09168237585704253,0.25
steering_law,value,exact,gaussian,20,1.0,aei,auc_simple_regret_excess_true,5,0.005610477154857918,0.011230908754079394,0.015091247067216497,0.37177028047243693,-0.013127781016502946,0.02434873532621878,-0.5598304901408054,1.2623870897505023,0.8313036191505316,0.45254592623991385,3.0,0.625,0.5171953442741872,0.7142857142857143
steering_law,value,exact,gaussian,20,5.0,aei,auc_simple_regret_excess_true,5,0.023977098155275555,0.02625552125863706,0.01699875173126412,1.4105211096869454,0.0028703601161609894,0.04508383619439012,0.09067404005574177,2.662328263852998,3.154021084958447,0.03438089094639095,0.0,0.125,0.09168237585704253,0.25
