User_ID;Run;Phase;value;x0;x1
14;1;sampling;0.43443806783621663;338.9269185424501;-142.39061316172126
14;2;sampling;-1.18310198375664;207.6050489160242;368.7616375322567
14;3;sampling;0.03778475503325268;144.7091003270806;49.52392582483344
14;4;sampling;2.1342839797607573;268.6089446719419;221.5059278234014
14;5;sampling;2.396637816973092;-33.619195995287555;74.19795269903057
14;6;optimization;0.13465626682401877;274.11952895507284;212.1575259858149
14;7;optimization;-0.5652264090372962;328.10400702237223;-0.7109006523696769
14;8;optimization;0.27054398263930124;512.0;-253.30062772720217
14;9;optimization;1.334864041837587;263.57956962887005;230.03764533490903
14;10;optimization;1.5743479691169144;506.118825763672;-249.53962230578944
14;11;optimization;0.4631258680496586;510.2444303935013;-252.1778907585022
14;12;optimization;2.5152400237872845;503.5661077566471;-247.90660535348445
14;13;optimization;1.5695242823443503;512.0;-253.4722729810265
14;14;optimization;1.9579494260437464;512.0;-254.56737535125225
14;15;optimization;2.077920765673311;512.0;-257.656870462304
14;16;optimization;0.9196529243778732;512.0;-260.33782500235594
14;17;optimization;1.5477330512759955;510.5199199512404;-264.58938853701875
14;18;optimization;1.9491199757136248;506.1149359656482;-270.3501546419949
14;19;optimization;3.3998223945150747;498.20820408813256;-277.2770037140954
14;20;optimization;2.028615520345787;490.7981612572352;-282.22925371576423
