iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,6.015651387764166,True,7.354379139926875,logei,0.0,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,2.457647463124143,True,3.7836833006784127,logei,0.0,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3387277521627092,4.543773283217768,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,0.31784096015802676,True,1.0528629939952419,logei,0.0,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-1.3387277521627092,4.543773283217768,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,3.5839964366277837,True,1.280275262454985,logei,0.0,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,-1.3387277521627092,4.543773283217768,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-11.371381288897142,True,-10.434072321191996,logei,0.0,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,-1.3387277521627092,4.543773283217768,eggholder
6,-198.59125241209972,-180.6674730699796,-0.8592878214506919,-4.818873221771827,True,-3.9595854003211346,logei,0.1763310999958776,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,4.06433335250575,22.122934424867587,0.90132435688226,3.6871557374779313,-1.3387277521627092,4.543773283217768,eggholder
7,-445.01393413621247,50.7723015698349,1.103932549233262,-2.9800399719233157,True,-4.083972521156578,logei,0.21940550004364923,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,2.101112981821797,24.224047406689383,0.90132435688226,3.4605782009556263,-1.3387277521627092,4.543773283217768,eggholder
8,-376.4473502210077,-282.5333116105838,0.01598502968114663,2.1137168570904867,True,2.09773182740934,logei,0.1905521000153385,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,3.189060501373912,27.413107908063296,0.90132435688226,3.426638488507912,-1.3387277521627092,4.543773283217768,eggholder
9,-352.99914160203224,46.70215394364849,-0.8075831909116592,-7.099962672617625,True,-6.292379481705966,logei,0.2057763000484556,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,4.012628721966718,31.425736630030013,0.90132435688226,3.4917485144477793,-1.3387277521627092,4.543773283217768,eggholder
10,-512.0,-512.0,-2.487061888349132,1.0620532136497562,True,3.5491151019988885,logei,0.13680519995978102,False,1.5,11,d157d32d-4ca6-4e1e-818a-9f252bc7b9d3,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",3.2050455310550587,2.3037211741727988,5.692107419404191,37.117844049434204,0.90132435688226,3.7117844049434203,-1.3387277521627092,4.543773283217768,eggholder
