iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,0.04111385411386355,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,0.6815256660977724,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.6815256660977724,7.285638297194165,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,3.8396825017826863,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,-0.17355647012026845,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,3.8396825017826863,4.127481461509251,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.8281451526339255,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,3.8396825017826863,4.127481461509251,hartmann_6
6,0.14496739548445176,0.11253528503834864,0.8961479049434469,0.47953351603321814,0.15181297300343657,0.6807984531157499,1.8118546934086037,1.8118546934086037,False,0.0,logei,1.011545200002729,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.155309269883333,40.77421838183504,4.127481461509251,6.7957030636391735,3.8396825017826863,4.127481461509251,hartmann_6
7,0.14496739548445176,0.11253528503834864,0.8961479049434469,0.47953351603321814,0.15181297300343657,0.6807984531157499,1.8118546934086037,1.8118546934086037,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.155309269883333,46.929527651718374,4.127481461509251,6.704218235959767,3.8396825017826863,4.127481461509251,hartmann_6
8,0.14919828078249273,0.16856068974935687,0.7744060391161415,0.43563795249766885,0.2778497559767761,0.5961302068126977,4.133619173276346,4.133619173276346,False,0.0,logei,1.7889763999992283,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.133619173276346,3.8335447900155915,50.76307244173397,3.8335447900155915,6.345384055216746,4.133619173276346,3.8335447900155915,hartmann_6
9,0.14919828078249273,0.16856068974935687,0.7744060391161415,0.43563795249766885,0.2778497559767761,0.5961302068126977,4.133619173276346,4.133619173276346,False,0.0,logei,0.0,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.133619173276346,3.8335447900155915,54.59661723174956,3.8335447900155915,6.066290803527729,4.133619173276346,3.8335447900155915,hartmann_6
10,0.10662735455578057,0.16902765936290415,0.8794274325561504,0.3882562400769842,0.349396399095332,0.6188839865964589,3.613826557196413,3.613826557196413,False,0.0,logei,1.9420625000057044,False,8,74a6be47-3a57-476a-87fa-6722276d7111,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,4.133619173276346,4.353337406095524,58.94995463784509,3.8335447900155915,5.894995463784509,4.133619173276346,3.8335447900155915,hartmann_6
