iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.28356010544731286,True,0.25354179408174365,logei,0.0,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,0.07088622514921394,True,0.7023427048342307,logei,0.0,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.6314564796850167,3.686357421840744,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.697870950689202,True,0.041037262520544515,logei,0.0,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.6314564796850167,3.686357421840744,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,1.029366966222025,True,1.1519832237850252,logei,0.0,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,-0.43534517161056313,True,-0.7025430545778253,logei,0.0,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,-0.12261625756300014,3.1775171997187277,hartmann_3
6,0.6678268284941652,0.1565568023970101,0.279087242159231,-0.20168037641032321,-0.09814301797433578,True,0.10353735843598744,logei,0.28161120001459494,False,True,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.2565813185660506,20.293970996364244,2.7877030591884653,3.3823284993940406,-0.12261625756300014,3.1775171997187277,hartmann_3
7,0.4665627199690908,0.3813999964001351,0.2638056704553958,-0.46669999481029867,-0.9890722011948534,True,-0.5223722063845547,logei,0.29101190000073984,False,True,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.5216009369660264,23.815571933330272,2.7877030591884653,3.4022245619043248,-0.12261625756300014,3.1775171997187277,hartmann_3
8,0.45518292106208214,0.24459531344781635,0.046666247541764204,-0.7854837047834335,-1.0519986643437447,True,-0.2665149595603111,logei,0.2520636999979615,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.840384646939161,27.655956580269432,2.7877030591884653,3.456994572533679,-0.12261625756300014,3.1775171997187277,hartmann_3
9,0.36752502402814824,0.23765441503792545,0.2928521236014876,-0.09382919942757081,0.38803590888129147,True,0.4818651083088623,logei,0.22735880000982434,False,False,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.1487301415832984,30.804686721852732,2.7877030591884653,3.422742969094748,-0.12261625756300014,3.1775171997187277,hartmann_3
10,0.6794763201342456,0.2783025520702571,0.2088501518833893,-0.4412048067785534,-0.7897866269590883,True,-0.3485818201805349,logei,0.34403959999326617,False,True,8,51eb075c-1f8b-4947-b97d-95febb1b5f17,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.496105748934281,34.300792470787016,2.7877030591884653,3.4300792470787016,-0.12261625756300014,3.1775171997187277,hartmann_3
