iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.024422899245097718,True,-0.489371164012623,pi,0.0,False,False,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-2.066532337350945,True,-1.752766570367619,pi,0.0,False,False,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,0.2606291050210876,True,0.7333302324589107,pi,0.0,False,False,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,-0.4727011274378231,3.527602069593551,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-1.1173819739968724,True,-0.5007137699425162,pi,0.0,False,False,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,-0.4727011274378231,3.527602069593551,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.6851675261870003,True,-0.07850648664142978,pi,0.0,False,False,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,-0.4727011274378231,3.527602069593551,hartmann_3
6,0.07858150718589463,0.03638820851219382,0.9234016045168837,-0.7298184678329116,-1.8488165794287192,True,-1.1189981115958076,pi,0.46050849999301136,False,True,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.7847194099886394,20.555226195530633,2.541106878898007,3.425871032588439,-0.4727011274378231,3.527602069593551,hartmann_3
7,0.10933139673635062,0.5300770392428514,0.7136270265770015,1.768461922938731,3.48265697233684,True,1.7141950493981088,pi,0.4762899000197649,False,True,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.768461922938731,1.2864390192169965,21.84166521474763,1.2864390192169965,3.12023788782109,1.768461922938731,1.2864390192169965,hartmann_3
8,0.11568035238032037,0.36406171048172153,0.7101627727931867,1.0041599143999467,0.6223346102663934,True,-0.3818253041335533,pi,0.3512434000149369,False,True,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.768461922938731,2.050741027755781,23.89240624250341,1.2864390192169965,2.986550780312926,1.768461922938731,1.2864390192169965,hartmann_3
9,0.25873860381538705,0.5231711540198468,0.7092303751777241,1.6727645201445052,4.2966597564943285,True,2.6238952363498234,pi,0.4118055999861099,False,True,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.768461922938731,1.3821364220112224,25.27454266451463,1.2864390192169965,2.8082825182794036,1.6727645201445052,1.3821364220112224,hartmann_3
10,0.4697137252094604,0.4894753799815378,0.6921739373528257,1.2492498518626587,0.6491344789343108,True,-0.6001153729283479,pi,0.3860329000162892,False,True,11,21644e1f-7ce3-4707-a786-958c27dc36ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.768461922938731,1.805651090293069,27.0801937548077,1.2864390192169965,2.7080193754807698,1.6727645201445052,1.3821364220112224,hartmann_3
