iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,8.49083702332251,True,8.18367069261122,logei,0.0,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,2.132579753578651,True,3.002910863117333,logei,0.0,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,2.4870946988053944,True,2.7780081317425838,logei,0.0,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-3.101054707059859,True,-2.2036813875317813,logei,0.0,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,-2.415691330810101,True,-4.071895829333527,logei,0.0,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,0.3071663307112894,2.747734611444438,hartmann_3
6,1.0,0.049568883892682956,0.8820794673153692,-0.6510594450628935,-4.642305487254297,True,-3.9912460421914036,logei,0.4741140999831259,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,3.705960387218621,19.07571213076649,1.398696443632302,3.1792853551277482,0.3071663307112894,2.747734611444438,hartmann_3
7,0.8725938069922491,0.24166432850149233,0.8709225722650286,0.5306346431793488,7.162156971941295,True,6.631522328761946,logei,0.41492199996719137,False,True,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.5242662989763787,21.59997842974287,1.398696443632302,3.085711204248981,0.3071663307112894,2.747734611444438,hartmann_3
8,1.0,0.23114466416435045,0.6906223330977623,-0.01515273846076591,0.8014443638408251,True,0.816597102301591,logei,0.3873598999925889,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,3.0700536806164935,24.67003211035936,1.398696443632302,3.08375401379492,0.3071663307112894,2.747734611444438,hartmann_3
9,0.7889030138556713,0.19950862141183065,0.8283260940218756,0.2703099616331041,7.991370510334288,True,7.721060548701184,logei,0.23338309995597228,False,False,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.7845909805226237,27.454623090881984,1.398696443632302,3.050513676764665,0.3071663307112894,2.747734611444438,hartmann_3
10,0.5800117888117425,0.23704405400496487,0.8234314065890224,0.6183282629720085,-3.9516872567027637,True,-4.570015519674772,logei,0.23554319998947904,False,True,10,776c3105-6d24-4e4f-a770-54c574667fee,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.436572679183719,29.891195770065703,1.398696443632302,2.98911957700657,0.3071663307112894,2.747734611444438,hartmann_3
