iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-1.3186812993473467,True,-0.7815793998182902,pi,0.0,False,False,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,2.23876843355462,True,2.8702249132396367,pi,0.0,False,False,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.6314564796850167,3.686357421840744,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-1.7761013549494522,True,-1.0371931417397056,pi,0.0,False,False,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.6314564796850167,3.686357421840744,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,4.169095775154149,True,4.291712032717149,pi,0.0,False,False,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,-5.126227365563935,True,-5.393425248531197,pi,0.0,False,False,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,-0.12261625756300014,3.1775171997187277,hartmann_3
6,0.4260250476259998,0.15156052068812187,0.2490687688431391,0.027297285643885425,-0.5231965833946641,True,-0.5504938690385496,pi,0.3027894000406377,False,True,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.0276036565118423,20.06499333431004,2.7877030591884653,3.3441655557183396,-0.12261625756300014,3.1775171997187277,hartmann_3
7,0.4832276171084561,0.24326977289748675,0.36198460938629284,-0.31409913935138956,1.4575699192083689,True,1.7716690585597585,pi,0.3326146000181325,False,True,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.3690000815071173,23.433993415817156,2.7877030591884653,3.3477133451167367,-0.12261625756300014,3.1775171997187277,hartmann_3
8,0.506657552539953,0.11621722892443032,0.27138076964515145,0.001410675705979622,2.3445198820196738,True,2.3431092063136942,pi,0.335597500030417,False,True,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.053490266449748,26.487483682266905,2.7877030591884653,3.310935460283363,-0.12261625756300014,3.1775171997187277,hartmann_3
9,0.505480732109924,0.4853708385696561,0.2570075371410926,-0.7026696494954905,-6.062381174280157,True,-5.359711524784666,pi,0.32171099999686703,False,True,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.757570591651218,30.24505427391812,2.7877030591884653,3.3605615859909026,-0.12261625756300014,3.1775171997187277,hartmann_3
10,0.3516248136972092,0.2297084029982015,0.23989899601387665,-0.08483948109614978,-1.574992402356032,True,-1.4901529212598823,pi,0.35152849997393787,False,True,8,e475c280-bf18-47e2-8673-db6c361ddd83,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.1397404232518773,33.38479469717,2.7877030591884653,3.338479469717,-0.12261625756300014,3.1775171997187277,hartmann_3
