iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,-2.6457271131876783,True,-3.159521176445399,pi,0.0,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,3.31293961282013,True,3.6267053798034556,pi,0.0,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,-0.31376576698332603,3.3686667091390534,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-4.346073241769708,True,-3.8733721143318847,pi,0.0,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,-0.31376576698332603,3.3686667091390534,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-6.11027303798912,True,-5.493604833934763,pi,0.0,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,-0.31376576698332603,3.3686667091390534,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,3.121020133536838,True,3.7276811730824084,pi,0.0,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,-0.31376576698332603,3.3686667091390534,hartmann_3
6,0.6677396202681353,0.37347080737018423,0.10085657444509333,-0.8065503394006605,-4.103589430540662,True,-3.2970390911400016,pi,0.29842459998326376,False,True,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.861451281556388,20.63195806709838,2.541106878898007,3.43865967784973,-0.31376576698332603,3.3686667091390534,hartmann_3
7,0.018968709185679278,0.13541172409378466,0.7078103702325433,-0.346842433780796,3.957559316963393,True,4.304401750744189,pi,0.33460140001261607,False,True,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.4017433759365234,24.033701443034904,2.541106878898007,3.4333859204335577,-0.346842433780796,3.4017433759365234,hartmann_3
8,0.02922436949715279,0.17369659302655116,0.40677813385671957,-0.5646186197293512,11.004553863025807,True,11.569172482755159,pi,0.6845259999972768,False,True,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.619519561885079,27.65322100491998,2.541106878898007,3.4566526256149976,-0.5646186197293512,3.619519561885079,hartmann_3
9,0.00545396769888018,0.18142700006148027,0.5922718138840056,-0.623077026061642,-4.854136712520609,True,-4.231059686458967,pi,0.4033800999750383,False,True,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.6779779682173697,31.33119897313735,2.541106878898007,3.4812443303485945,-0.5646186197293512,3.619519561885079,hartmann_3
10,0.11051444595179047,0.14705126855109865,0.22062793350657314,-0.19164829611147355,-0.001820851844004212,True,0.18982744426746934,pi,0.2352009000023827,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.246549238267201,34.577748211404554,2.541106878898007,3.4577748211404553,-0.5646186197293512,3.619519561885079,hartmann_3
11,0.1298942441431346,0.162851983065168,0.08664568366457026,-0.6630400640683604,3.9109843149085557,True,4.574024378976916,pi,0.2756181000149809,False,False,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.717941006224088,38.29568921762864,2.541106878898007,3.4814262925116948,-0.5646186197293512,3.619519561885079,hartmann_3
12,0.2957277200489039,0.1879184755379696,0.03295399929211229,-0.7988377980018336,1.9819352224826239,True,2.7807730204844576,pi,0.20247449999442324,False,True,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.8537387401575613,42.1494279577862,2.541106878898007,3.512452329815517,-0.5646186197293512,3.619519561885079,hartmann_3
13,0.00949103484974112,0.11472977688978447,0.028930545520334916,-0.8582233475793258,0.8124436575329891,True,1.670667005112315,pi,0.22885909996693954,False,True,11,9e6d5181-1994-4119-ad47-194b3302d5ea,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.9131242897350536,46.06255224752125,2.541106878898007,3.543273249809327,-0.5646186197293512,3.619519561885079,hartmann_3
