dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
yerkes_dodson,value,exact,slip,0,0.01,sobol,5,8,3.0,0.2857142857142857,7.4,-2.081681036560127,-1.0452984363819269,-0.042483286460410774,82.99093102398841,0.0,True
yerkes_dodson,value,exact,slip,0,0.01,qucb,5,8,3.2,0.31428571428571433,4.0,-24.94725806815185,-5.656819978961629,-0.5091277156765683,37.62337364392333,0.0,False
yerkes_dodson,value,exact,slip,0,0.01,ei,5,8,4.0,0.42857142857142855,3.0,-14.799038092212166,-0.46870698779842357,-0.30202118555535035,27.767168634928304,0.0,False
yerkes_dodson,value,exact,slip,0,0.01,qnei,5,8,4.4,0.48571428571428577,2.6,0.5530029839611601,0.8542327588134491,0.01128577518288082,26.441149676155952,0.0,False
yerkes_dodson,value,exact,slip,0,0.01,logei,5,8,4.6,0.5142857142857142,2.8,-14.823319085203428,-0.0709671918799657,-0.30251671602455976,28.11138289690863,0.0,False
yerkes_dodson,value,exact,slip,0,0.01,pi,5,8,5.0,0.5714285714285714,3.0,4.060474606664199,-0.24913976872491972,0.08286682870743264,33.27837429893733,0.0,False
yerkes_dodson,value,exact,slip,0,0.01,ucb,5,8,5.4,0.6285714285714287,5.6,-9.996507486393565,6.289844691609844,-0.20401035686517482,42.92410895256228,0.0,False
yerkes_dodson,value,exact,slip,0,0.01,random,5,8,6.4,0.7714285714285715,7.6,3.5531831120460566,3.499121072084492,0.07251394106216447,78.24210963474647,0.0,False
yerkes_dodson,value,exact,slip,0,0.05,random,5,8,3.6,0.37142857142857144,6.6,-3.8363998817520537,0.7099921151983821,-0.07829387513779706,70.85252664094837,0.0,True
yerkes_dodson,value,exact,slip,0,0.05,qucb,5,8,3.8,0.39999999999999997,3.6,-20.439554502195314,0.9810683804610107,-0.4171337653509246,42.13107720987988,0.0,False
yerkes_dodson,value,exact,slip,0,0.05,sobol,5,8,3.8,0.39999999999999997,7.0,-7.2558121209924735,-10.349755432792534,-0.14807779838760154,77.81679993955606,0.0,False
yerkes_dodson,value,exact,slip,0,0.05,ei,5,8,4.0,0.42857142857142855,2.6,-9.084272176613652,3.6017758407198386,-0.18539330972680923,33.481934550526816,0.0,False
