run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
fe63f277-bcb0-4937-8ef5-27504eb69daa,schwefel,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,836.968810674568,3.142972495174591,1.185417876604261,149.30431528626212,2.9860863057252427,83.75685382909093,1.709323547532468,1.185417876604261,83.75685382909093,"x0,x1,x2,x3",-443.19709319241053,-71.76220605864023,-139.40840549339964,692.4656012302587
7013eac8-d6d4-4c51-9969-7fd25fbdd8b5,schwefel,value,logei,10,exact,False,rater-block10-tau2,gaussian,0.25,0,50,0,1,2,836.968810674568,3.228705731853442,1.09968463992541,159.68949382786974,3.193789876557395,93.71947694459158,1.9126423866243178,1.09968463992541,94.47151248064803,"x0,x1,x2,x3",-443.19709319241053,-71.76220605864023,-139.40840549339964,692.4656012302587
7b4d09d8-679d-4dc7-85f8-e94966bd48ef,schwefel,value,logei,10,exact,False,rater-roundrobin5-tau2,gaussian,0.25,0,50,0,1,2,836.968810674568,3.080667954351064,1.2477224174277883,143.15417039408797,2.8630834078817595,89.66104450578327,1.8298172348119035,1.5614206559806507,93.93448764897344,"x0,x1,x2,x3",-443.19709319241053,-71.76220605864023,-139.40840549339964,692.4656012302587
d78faa6e-35c1-44cd-9934-5bf2f2427514,schwefel,value,logei,10,exact,False,rater-block10-tau2,gaussian,1.0,0,50,0,1,2,836.968810674568,2.952903190647797,1.3754871811310547,186.90920163267924,3.7381840326535847,89.01716163747405,1.8166767681117153,3.020035378251831,145.3063025030285,"x0,x1,x2,x3",-443.19709319241053,-71.76220605864023,-139.40840549339964,692.4656012302587
68563068-87fe-454a-8162-58d98c7ce815,schwefel,value,logei,10,exact,False,rater-roundrobin5-tau2,gaussian,1.0,0,50,0,1,2,836.968810674568,2.038727459116372,2.28966291266248,178.14952781133212,3.562990556226642,124.09849825628596,2.5326224133935913,2.622802025829653,146.5107777033182,"x0,x1,x2,x3",-443.19709319241053,-71.76220605864023,-139.40840549339964,692.4656012302587
ccd41c27-525f-40ef-a974-cb385f942742,schwefel,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,690.3767678790898,3.094969348704212,1.2334210230746403,153.58830763367902,3.0717661526735807,85.8722838782452,1.752495589351943,1.2334210230746403,85.8722838782452,"x0,x1,x2,x3",19.3558818082563,428.93316052025455,-531.0777814691606,101.08494102735335
f994009c-04ce-41fb-aa77-ba402f99610d,schwefel,value,logei,11,exact,False,rater-block10-tau2,gaussian,0.25,0,50,0,1,2,690.3767678790898,2.451261776429075,1.877128595349777,180.9988221628199,3.6199764432563977,133.17022953542659,2.717759786437277,2.004940098037073,135.9656887132586,"x0,x1,x2,x3",19.3558818082563,428.93316052025455,-531.0777814691606,101.08494102735335
f0c6e543-662d-4524-af6b-2d9fd9b90971,schwefel,value,logei,11,exact,False,rater-roundrobin5-tau2,gaussian,0.25,0,50,0,1,2,690.3767678790898,1.4825578848767196,2.8458324869021325,217.72395420808635,4.354479084161727,154.44966644184777,3.1520340090173016,2.849524675251702,157.05101472131992,"x0,x1,x2,x3",19.3558818082563,428.93316052025455,-531.0777814691606,101.08494102735335
503edf95-3a3d-4329-954b-7d4131f12b89,schwefel,value,logei,11,exact,False,rater-block10-tau2,gaussian,1.0,0,50,0,1,2,690.3767678790898,1.9187463631518764,2.409644008626976,185.21928392022232,3.704385678404447,145.90215756857657,2.97759505241993,2.867017102364512,168.95288837357344,"x0,x1,x2,x3",19.3558818082563,428.93316052025455,-531.0777814691606,101.08494102735335
97cb376e-72f8-492d-a53b-afd78e9af781,schwefel,value,logei,11,exact,False,rater-roundrobin5-tau2,gaussian,1.0,0,50,0,1,2,690.3767678790898,1.561880286922806,2.766510084856046,196.11815318576524,3.922363063715305,150.57843776705622,3.073029342184821,3.4508268479137216,185.89980346842515,"x0,x1,x2,x3",19.3558818082563,428.93316052025455,-531.0777814691606,101.08494102735335
