dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
levy_10,value,qnei,0.5,1.5,0.2522073274696244,45.99282066686624,0.0,1,2
levy_10,value,logei,0.5,1.5,0.27089114220822463,54.27078316220799,0.0,1,2
