arm,procedure,error_model,family,k,candidates,rho,winner,scope,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,cell,5.0,20.0,20,200,0.5340938270581989,0.16600160277856932,0.03315045109935666,0.31080981349833225,0.09176381297336436,0.499078645524722,0.01531219482421875,0.0884168770493942
output-boba,confirm_k4,gaussian,confirmation,4.0,,,,pooled,,,20,1600,0.2169388169359045,0.010661035229448172,0.033150451099356666,0.049143050469377364,-0.06894881497235189,0.17265072832794673,0.8408222198486328,
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.05,0.0,20,200,0.006019024042053409,-0.04229577599915194,0.0383255832399491,-7.027015626394243,-91.86802331671443,-1.6390847130860686,0.009562906117832044,0.02550108298088545
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.05,20.0,20,200,0.0034748877241901053,-0.036298292535553854,0.0383255832399491,-10.445889311147146,-103.62150667826987,-1.2723311369390777,0.07015661401800452,0.14031322803600904
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.25,0.0,20,200,0.0525171889089013,-0.02694893637107973,0.0383255832399491,-0.5131450660435496,-0.9995454590355912,-0.19502890591819724,0.008903385115881386,0.02550108298088545
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,0.25,20.0,20,200,0.04002168336187528,-0.01145125135860919,0.0383255832399491,-0.28612617952791236,-0.670659030637135,0.06312554984919867,0.40909767150878906,0.6332066853841146
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,1.0,0.0,20,200,0.25211626310291996,-0.0004129862726502259,0.0383255832399491,-0.0016380786688149306,-0.12625610381539343,0.11282541542367239,0.5958194732666016,0.6476554870605469
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,1.0,20.0,20,200,0.13089312859367422,0.010581886729491802,0.0383255832399491,0.08084371458749899,-0.11233100115417219,0.2534264304330491,0.47490501403808594,0.6332066853841146
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,5.0,0.0,20,200,0.7163745326954236,0.005240603617247433,0.0383255832399491,0.007315452152562138,-0.12396762526211202,0.11693559320518176,0.6476554870605469,0.6476554870605469
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,cell,5.0,20.0,20,200,0.5340938270581989,0.16480610100775056,0.0383255832399491,0.3085714394332291,0.12673175714205234,0.46711822131982583,0.00830841064453125,0.02550108298088545
output-boba,confirm_k6,gaussian,confirmation,6.0,,,,pooled,,,20,1600,0.2169388169359045,0.007902668602180602,0.0383255832399491,0.03642809854778308,-0.0849514278852988,0.16399062718631663,0.8408222198486328,
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.05,0.0,20,200,0.006019024042053409,-0.012494483324196141,0.00843352346802268,-2.075832101167951,-26.78366034797028,-0.19607722019184837,0.09798930270791739,0.19597860541583478
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.05,20.0,20,200,0.0034748877241901053,-0.006300130330109008,0.00843352346802268,-1.813045724111096,-17.68997734930642,-0.17293521008260598,0.040135536373545506,0.16054214549418203
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.25,0.0,20,200,0.0525171889089013,-0.009894817997468172,0.00843352346802268,-0.18841103652048424,-0.44393946361165815,-0.003106595422125722,0.08355636667535958,0.19597860541583478
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,0.25,20.0,20,200,0.04002168336187528,-0.0012006888926963549,0.00843352346802268,-0.030000959275994197,-0.20797454525125955,0.11523149871965169,0.8983173370361328,0.9854354858398438
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,1.0,0.0,20,200,0.25211626310291996,0.0005238963340974421,0.00843352346802268,0.002077994999805209,-0.0949461629725274,0.08366247400999285,0.8123550415039062,0.9854354858398438
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,1.0,20.0,20,200,0.13089312859367422,0.009032944799175673,0.00843352346802268,0.06901007635944165,-0.027600199592646157,0.15320784255044026,0.26109886169433594,0.4177581787109375
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,5.0,0.0,20,200,0.7163745326954236,-0.003662508571935044,0.00843352346802268,-0.005112561104251607,-0.15177064020264786,0.11070850672424186,0.9854354858398438,0.9854354858398438
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,5.0,20.0,20,200,0.5340938270581989,0.09543504607470858,0.00843352346802268,0.1786859185405063,0.051505599130027876,0.2859434381426687,0.017181396484375,0.137451171875
output-boba,rerate3x2,gaussian,rerate,6.0,,,,pooled,,,20,1600,0.2169388169359045,0.008929907261447118,0.00843352346802268,0.04116325232881443,0.0003951822452065143,0.09284475429012515,0.11398696899414062,
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.026360622248597802,0.020168533800706955,-4.379550914637116,-58.891231390593326,-0.745823227432844,0.0176206611104818,0.02819305777677088
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.017512592598089103,0.020168533800706955,-5.039757824742604,-49.067322048685675,-0.6357482130026293,0.00485992431640625,0.012959798177083334
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.010456253722848488,0.020168533800706955,-0.19910155017981598,-0.6044083271374667,0.06159422466042422,0.35466939531524566,0.35466939531524566
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,0.25,20.0,20,200,0.04002168336187528,0.0034229422807352554,0.020168533800706955,0.08552719409089013,-0.08846661181906153,0.2569312637135465,0.15364646911621094,0.17559596470424108
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,1.0,0.0,20,200,0.25211626310291996,0.02608220064922842,0.020168533800706955,0.10345306696292352,-0.016097923615502434,0.20210738449552393,0.03623390197753906,0.048311869303385414
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,1.0,20.0,20,200,0.13089312859367422,0.036500233200333965,0.020168533800706955,0.2788552278679199,0.16371333198579252,0.3780118016893304,0.0007076263427734375,0.00283050537109375
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,5.0,0.0,20,200,0.7163745326954236,0.10180303729628652,0.020168533800706955,0.14210867730493354,0.04664276545942561,0.24837214484128367,0.01068878173828125,0.0213775634765625
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,cell,5.0,20.0,20,200,0.5340938270581989,0.24241516867098953,0.020168533800706955,0.4538812403173013,0.3337881456613386,0.5553519520639528,1.9073486328125e-06,1.52587890625e-05
output-boba,tournament_k12_lcb_rho0.5_look,gaussian,tournament,12.0,lcb,0.5,look,pooled,,,20,1600,0.2169388169359045,0.04448676419100479,0.020168533800706955,0.2050659481753724,0.11713684448320909,0.293607659571676,0.0005855560302734375,
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.043834186997890184,0.036531972313967584,-7.282607062479188,-91.4734581960566,-1.5790494752808006,0.022231238286019243,0.08892495314407697
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.03672419903054623,0.036531972313967584,-10.568456291377174,-104.92018798477595,-1.296880752023493,0.08355636667535958,0.16711273335071916
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.015975932410313122,0.036531972313967584,-0.30420387576390845,-0.7820861156678826,0.02089103168371086,0.29542405582364173,0.33762749236987627
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.0027788482202492047,0.036531972313967584,-0.06943356667741617,-0.35425161385999143,0.18661437661652858,0.9854354858398438,0.9854354858398438
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,1.0,0.0,20,200,0.25211626310291996,0.01404710677167178,0.036531972313967584,0.055716781610147106,-0.0611877563861953,0.15283640164420645,0.17685317993164062,0.282965087890625
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,1.0,20.0,20,200,0.13089312859367422,0.021064942376402766,0.036531972313967584,0.16093237744965008,-0.05925345835130005,0.3455332275628901,0.082550048828125,0.16711273335071916
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,5.0,0.0,20,200,0.7163745326954236,0.05156300515264913,0.036531972313967584,0.0719777194739722,-0.03710403961754862,0.18208901801294203,0.2942523956298828,0.33762749236987627
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,cell,5.0,20.0,20,200,0.5340938270581989,0.16360678678865206,0.036531972313967584,0.3063259272060904,0.12827874298537345,0.44945251836184646,0.0005855560302734375,0.0046844482421875
output-boba,tournament_k12_lcb_rho0.5_post,gaussian,tournament,12.0,lcb,0.5,post,pooled,,,20,1600,0.2169388169359045,0.018871084303797116,0.036531972313967584,0.08698804838311927,-0.034008539655167,0.20728741275739718,0.2942523956298828,
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.028518084103657405,0.020168533800706955,-4.737991392692356,-63.57702914671761,-0.8779418527602486,0.0010088325774685678,0.004035330309874271
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.019721205408253034,0.020168533800706955,-5.675350392176907,-55.82549364684174,-0.8793217330027727,0.0019855499267578125,0.0052947998046875
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.019419995146977474,0.020168533800706955,-0.3697835994356872,-0.8348471937568255,-0.10619361946486283,0.017582795345746867,0.035165590691493734
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,0.25,20.0,20,200,0.04002168336187528,-0.008940243665380706,0.020168533800706955,-0.2233849981906857,-0.4941397923326027,-0.03766866017822297,0.0758514404296875,0.10113525390625
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,1.0,0.0,20,200,0.25211626310291996,-0.01375759084772763,0.020168533800706955,-0.05456843869731422,-0.17929601829469569,0.05630150212854749,0.47490501403808594,0.47490501403808594
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,1.0,20.0,20,200,0.13089312859367422,0.017348620121864118,0.020168533800706955,0.13254034270751275,0.009329901978351523,0.251635713994953,0.058258056640625,0.093212890625
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,5.0,0.0,20,200,0.7163745326954236,0.06565135097420557,0.020168533800706955,0.09164389293291382,-0.01262713848203043,0.20597033771312245,0.17685317993164062,0.202117919921875
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,cell,5.0,20.0,20,200,0.5340938270581989,0.1933110192044714,0.020168533800706955,0.36194205851288896,0.21791276469767934,0.4819151260236912,0.0001678466796875,0.0013427734375
output-boba,tournament_k12_lcb_rho1_look,gaussian,tournament,12.0,lcb,1.0,look,pooled,,,20,1600,0.2169388169359045,0.023244233891068108,0.020168533800706955,0.10714649512417926,0.013202390841983642,0.20857283194353718,0.11398696899414062,
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.044307947645718694,0.036531972313967584,-7.3613176050054285,-92.51845438854613,-1.6093639394321244,0.012274756174561622,0.0859375
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.038107738094765455,0.036531972313967584,-10.966609893459868,-107.34406394701925,-1.3382046097052152,0.06414936248047728,0.1710649666146061
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.01614700743233694,0.036531972313967584,-0.3074613810793695,-0.7855526770620451,0.029260679006461978,0.35466939531524566,0.5454635620117188
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.003770884657484169,0.036531972313967584,-0.09422104071405252,-0.36906867373678415,0.14678623406674807,0.6476554870605469,0.6476554870605469
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,1.0,0.0,20,200,0.25211626310291996,0.007992960724173284,0.036531972313967584,0.0317034713500825,-0.09330676454211087,0.1487596194339144,0.40909767150878906,0.5454635620117188
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,1.0,20.0,20,200,0.13089312859367422,0.0076849405794792505,0.036531972313967584,0.058711566161240396,-0.20606552692582306,0.2639666377794899,0.2305126190185547,0.4610252380371094
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,5.0,0.0,20,200,0.7163745326954236,0.025037638372943427,0.036531972313967584,0.0349504864148884,-0.06560659478731938,0.12444127400406532,0.5216732025146484,0.5961979457310268
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,cell,5.0,20.0,20,200,0.5340938270581989,0.13929898327093695,0.036531972313967584,0.2608136926768073,0.06187121462630331,0.4214739125112487,0.021484375,0.0859375
output-boba,tournament_k12_lcb_rho1_post,gaussian,tournament,12.0,lcb,1.0,post,pooled,,,20,1600,0.2169388169359045,0.009710118139653461,0.036531972313967584,0.0447597081831711,-0.0796662477562015,0.16358172941774715,0.5458755493164062,
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.02450260790272536,0.019922900008963268,-4.070860613204365,-55.046577934314286,-0.6232919211562944,0.0249069201811637,0.0498138403623274
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.015341153181127215,0.019922900008963268,-4.414862982286079,-44.193661439942794,-0.537870547954667,0.0072956085205078125,0.0194549560546875
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.007956424647276592,0.019922900008963268,-0.15150134294274903,-0.5318674250323497,0.10435668245817503,0.7475000777680043,0.7475000777680043
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,0.25,20.0,20,200,0.04002168336187528,0.005209998888037821,0.019922900008963268,0.13017940402279216,-0.056594773174370304,0.32267142166466983,0.09730720520019531,0.1297429402669271
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,1.0,0.0,20,200,0.25211626310291996,0.029193077030468362,0.019922900008963268,0.11579212174246388,-0.013703675027484472,0.2296637094639456,0.06372261047363281,0.1019561767578125
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,1.0,20.0,20,200,0.13089312859367422,0.03999348299567747,0.019922900008963268,0.3055430290754794,0.19868173486407523,0.40696333385405337,0.0004825592041015625,0.00193023681640625
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,5.0,0.0,20,200,0.7163745326954236,0.053487928973981635,0.019922900008963268,0.07466475500284536,-0.02820418067961671,0.1739746570037945,0.2942523956298828,0.3362884521484375
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,cell,5.0,20.0,20,200,0.5340938270581989,0.3094363283641395,0.019922900008963268,0.57936698139449,0.4767440825942357,0.6675045456161864,1.9073486328125e-06,1.52587890625e-05
output-boba,tournament_k12_obs_rho0.5_look,gaussian,tournament,12.0,obs,0.5,look,pooled,,,20,1600,0.2169388169359045,0.048690078815146955,0.019922900008963268,0.22444152458678082,0.13125072429648724,0.31954524315777794,0.0003223419189453125,
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.040280421750964975,0.035917047905571896,-6.692184890695865,-87.04681546449206,-1.4732093360531606,0.0176206611104818,0.04698842962795147
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.03425004446228748,0.035917047905571896,-9.856446360513752,-96.89798153831065,-1.305831454678625,0.07015661401800452,0.11225058242880723
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.01830812901238546,0.035917047905571896,-0.34861212857648516,-0.8245966852157667,-0.023170118163669626,0.1589900610113243,0.21198674801509906
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.002992031539924589,0.035917047905571896,-0.07476026215266104,-0.3982267682596023,0.22981350477498444,0.7841262817382812,0.7841262817382812
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,1.0,0.0,20,200,0.25211626310291996,0.024951523921782078,0.035917047905571896,0.09896832364041609,-0.02548153673737101,0.2087111855542543,0.06372261047363281,0.11225058242880723
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,1.0,20.0,20,200,0.13089312859367422,0.03464770136845347,0.035917047905571896,0.26470221730285637,0.12419543776818576,0.40111194617559537,0.000850677490234375,0.0034027099609375
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,5.0,0.0,20,200,0.7163745326954236,0.04250208181780201,0.035917047905571896,0.05932941482143999,-0.054339547670376395,0.18938676571752366,0.6742229461669922,0.7705405099051339
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,cell,5.0,20.0,20,200,0.5340938270581989,0.2022663541068785,0.035917047905571896,0.3787094024676642,0.2195640343333085,0.5114508074915468,0.0003948211669921875,0.0031585693359375
output-boba,tournament_k12_obs_rho0.5_post,gaussian,tournament,12.0,obs,0.5,post,pooled,,,20,1600,0.2169388169359045,0.026067129306169206,0.03591704790557189,0.12015889859798973,0.007620145925860366,0.2303156720886624,0.09730720520019531,
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.026769342549874408,0.019922900008963268,-4.447455661057962,-59.66005118482376,-0.7628304462722689,0.004969596485643009,0.013252257295048024
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.017568335786083245,0.019922900008963268,-5.055799548222212,-50.8089088400944,-0.8271682680042025,0.002712249755859375,0.0108489990234375
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.018893584766802165,0.019922900008963268,-0.35976001685040365,-0.8610518623189934,-0.048847594554159615,0.03638546131456511,0.058216738103304175
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,0.25,20.0,20,200,0.04002168336187528,-0.00798418394933438,0.019922900008963268,-0.19949645488775533,-0.48970639763879015,0.02528664091908648,0.1230926513671875,0.16412353515625
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,1.0,0.0,20,200,0.25211626310291996,-0.0038424677794586816,0.019922900008963268,-0.015240856469025536,-0.1318116462754525,0.07604613828186305,0.956329345703125,0.956329345703125
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,1.0,20.0,20,200,0.13089312859367422,0.020872330939296125,0.019922900008963268,0.1594608606544136,0.030802543397201024,0.27428898922526085,0.021484375,0.04296875
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,5.0,0.0,20,200,0.7163745326954236,-0.007528988154307406,0.019922900008963268,-0.010509848983574151,-0.12690828603280216,0.08439827172512772,0.7841262817382812,0.8961443219866071
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,cell,5.0,20.0,20,200,0.5340938270581989,0.24935301428285922,0.019922900008963268,0.46687117815291257,0.3431717143916777,0.5816327248888362,9.5367431640625e-06,7.62939453125e-05
output-boba,tournament_k12_obs_rho1_look,gaussian,tournament,12.0,obs,1.0,look,pooled,,,20,1600,0.2169388169359045,0.023454805279536882,0.019922900008963268,0.10811714386027423,0.008693244673675535,0.2153080660046735,0.09730720520019531,
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.04064086348871267,0.035917047905571896,-6.752068641820529,-88.09760586440964,-1.5209755830322294,0.008418773595809824,0.022450062922159533
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.034507974289378705,0.035917047905571896,-9.93067316942492,-97.79196544502695,-1.3153213707568647,0.07015661401800452,0.12258867745867397
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.021384492433923524,0.035917047905571896,-0.4071903481166525,-0.8968637301916905,-0.07565287807671214,0.07661792341167123,0.12258867745867397
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.006824726130309789,0.035917047905571896,-0.17052571398860833,-0.47108073754159,0.0917184870939221,0.8983173370361328,0.9854354858398438
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,1.0,0.0,20,200,0.25211626310291996,0.004781424701484381,0.035917047905571896,0.01896515775157467,-0.1171857907664946,0.13273084613666056,0.6476554870605469,0.8635406494140625
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,1.0,20.0,20,200,0.13089312859367422,0.026037881405888686,0.035917047905571896,0.1989247387211359,0.058801394385513815,0.3269678276016457,0.00830841064453125,0.022450062922159533
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,5.0,0.0,20,200,0.7163745326954236,0.030796468658852983,0.035917047905571896,0.04298934042640865,-0.04752541141590448,0.14226581514100997,0.9854354858398438,0.9854354858398438
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,cell,5.0,20.0,20,200,0.5340938270581989,0.16665245753510857,0.035917047905571896,0.3120284285123349,0.13854413420524733,0.45614872292168107,0.0072956085205078125,0.022450062922159533
output-boba,tournament_k12_obs_rho1_post,gaussian,tournament,12.0,obs,1.0,post,pooled,,,20,1600,0.2169388169359045,0.015613771994876244,0.03591704790557189,0.07197315913956237,-0.03907214568906618,0.1854431835270042,0.40909767150878906,
