iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.14059780082027137,0.5186843657738355,0.6140097357144079,0.03925471245301492,0.14951790743313573,0.9150997664510675,1.6609300454706992,1.6609300454706992,1.6609300454706992,0.031046467081495645,True,True,0.0,qnei,0.0,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,6.306233917821238,6.306233917821238,6.306233917821238,6.306233917821238,1.6609300454706992,6.306233917821238,hartmann_6
2,0.0635556318955111,0.106638236530396,0.9436522898157306,0.6378279267104043,0.38587419780766086,0.5214274605720792,0.2579899564126123,0.2579899564126123,0.2579899564126123,0.03527318808250709,True,True,0.0,qnei,0.0,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,7.709174006879325,14.015407924700563,6.306233917821238,7.0077039623502815,1.6609300454706992,6.306233917821238,hartmann_6
3,0.6601389981981264,0.2642963908328271,0.14246701061918593,0.797720015971126,0.6841398230832593,0.5067585879156571,-0.6479061727870251,-0.6479061727870251,-0.6479061727870251,0.021541346025415218,True,True,0.0,qnei,0.0,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,8.615070136078963,22.630478060779524,6.306233917821238,7.543492686926508,1.6609300454706992,6.306233917821238,hartmann_6
4,0.8156237947694995,0.5544494944749262,0.9998044890907236,0.19067754308153836,0.5467503451108028,0.4898368272296782,-0.45893859199822545,-0.45893859199822545,-0.45893859199822545,0.025799566865316308,True,True,0.0,qnei,0.0,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,8.426102555290162,31.056580616069688,6.306233917821238,7.764145154017422,1.6609300454706992,6.306233917821238,hartmann_6
5,0.35137881478370153,0.5725023321963899,0.2364670874837029,0.8064135975038439,0.8645191901134923,0.11194458949008168,1.1663602305455254,1.1663602305455254,1.1663602305455254,0.026036419858616787,True,True,0.0,qnei,0.0,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,6.800803732746411,37.8573843488161,6.306233917821238,7.571476869763219,1.6609300454706992,6.306233917821238,hartmann_6
6,0.0076909540301422635,0.0,0.9812884854830891,0.0041821424018049684,0.014084707255167828,0.9844433559055283,-0.16096191302780885,-0.16096191302780885,-0.16096191302780885,0.02944741106489908,True,True,0.0,qnei,0.6829296000069007,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,8.128125876319746,45.98551022513584,6.306233917821238,7.664251704189307,1.6609300454706992,6.306233917821238,hartmann_6
7,0.13562912500652094,0.6424942102708352,0.4395219283385429,0.42646671025977095,0.4960684611072863,0.482997929471939,0.9102666044005675,0.9102666044005675,0.9102666044005675,0.024167499275333983,True,True,0.0,qnei,0.6903023000340909,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.6609300454706992,7.056897358891369,53.04240758402721,6.306233917821238,7.577486797718173,1.6609300454706992,6.306233917821238,hartmann_6
8,0.24483399479070345,0.4444164016966726,0.5466552058899131,0.11473904981990651,0.2507594808830511,0.8059151384027656,3.6052645680540434,3.6052645680540434,3.6052645680540434,0.025510639648569713,True,True,0.0,qnei,0.6141410999698564,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.6052645680540434,4.361899395237893,57.4043069792651,4.361899395237893,7.175538372408138,3.6052645680540434,4.361899395237893,hartmann_6
9,0.2856853190470236,0.895339377636677,0.2447402764578548,0.050215621082911985,0.2990752829573521,0.7904128471332033,-0.10763263472156451,-0.10763263472156451,-0.10763263472156451,0.01747730416370695,True,True,0.0,qnei,0.6797496000071988,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.6052645680540434,8.074796598013501,65.47910357727861,4.361899395237893,7.275455953030956,3.6052645680540434,4.361899395237893,hartmann_6
10,0.28804438304161034,0.36770573804068746,0.579931727837777,0.10871643096132058,0.24726043814702836,0.8246354661042908,3.850947432579804,3.850947432579804,3.850947432579804,0.02798789648327925,True,True,0.0,qnei,0.7577996000181884,False,11,e12d989a-f40a-404e-9bb3-e54f3683cdbb,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.850947432579804,4.1162165307121334,69.59532010799074,4.1162165307121334,6.959532010799075,3.850947432579804,4.1162165307121334,hartmann_6
