iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.6927433679651523,0.8342354002024518,0.409966082013571,0.04483817569041881,1.0445122955747959,1.0417017460747318,True,-0.0028105495000640968,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.0445122955747959,1.3623104557479566,1.3623104557479566,1.3623104557479566,1.3623104557479566,1.0445122955747959,1.3623104557479566,provoice
2,0.571597257033731,0.2316208840512378,0.7468942391879241,0.34535650407583973,0.6177366622574962,0.6017877689722739,True,-0.01594889328522231,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.0445122955747959,1.7890860890652562,3.151396544813213,1.3623104557479566,1.5756982724066064,1.0445122955747959,1.3623104557479566,provoice
3,0.4570096756088713,0.9783440986511578,0.8033194249948276,0.8437900452639759,1.531560978835974,1.541298531623813,True,0.009737552787838943,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.531560978835974,0.8752617724867784,4.026658317299991,0.8752617724867784,1.342219439099997,1.531560978835974,0.8752617724867784,provoice
4,0.5551143840748602,0.9474592263273038,0.11649323743759882,0.8891839058918612,1.6644591043173618,1.6840691710042877,True,0.019610066686925887,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.7423636470053907,4.769021964305382,0.7423636470053907,1.1922554910763454,1.6644591043173618,0.7423636470053907,provoice
5,0.3897584833499136,0.30856611509543264,0.5809548045280248,0.9446902786527566,1.4728606913338618,1.4788269692869176,True,0.005966277953055821,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.9339620599888907,5.702984024294272,0.7423636470053907,1.1405968048588544,1.6644591043173618,0.7423636470053907,provoice
6,0.9327475821362886,1.0,0.24226562739915564,0.9873657417587905,1.5715427689594301,1.5672153932392132,True,-0.004327375720216908,logei,0.2699690000008559,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.8352799823633223,6.538264006657594,0.7423636470053907,1.0897106677762658,1.6644591043173618,0.7423636470053907,provoice
7,0.9327475821362886,1.0,0.24226562739915564,0.9873657417587905,1.5715427689594301,1.5456331171579862,True,-0.02590965180144389,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.8352799823633223,7.3735439890209165,0.7423636470053907,1.0533634270029881,1.6644591043173618,0.7423636470053907,provoice
8,0.0,1.0,0.1,0.9524994143205718,1.6447289862914773,1.6309752242383324,True,-0.013753762053144936,logei,0.31674359999306034,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.7620937650312751,8.135637754052192,0.7423636470053907,1.016954719256524,1.6644591043173618,0.7423636470053907,provoice
9,0.0,1.0,0.1,0.9524994143205718,1.6447289862914773,1.6202780588187204,True,-0.0244509274727569,logei,0.0,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.7620937650312751,8.897731519083468,0.7423636470053907,0.9886368354537187,1.6644591043173618,0.7423636470053907,provoice
10,0.0,1.0,0.1,0.8080807727187013,1.6689444444444346,1.669437050474524,True,0.000492606030089382,logei,0.49879900000814814,False,15,81c27984-ebe1-4cb3-a82b-035f7e675533,gaussian,0.014918,0,extra_trees,composite,learned,0.00022254672400000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6689444444444346,0.7378783068783179,9.635609825961787,0.7378783068783179,0.9635609825961786,1.6644591043173618,0.7423636470053907,provoice
