iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8647975870165865,0.869772263438853,0.829921058905908,0.2614463614164766,-0.7014940807302809,-0.708467187381751,True,-0.006973106651470107,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,-0.7014940807302809,1.7009572748623345,1.7009572748623345,1.7009572748623345,1.7009572748623345,-0.7014940807302809,1.7009572748623345,provoice
2,0.0771994577184214,0.951819202401457,0.6524125219423916,0.00263075362629972,0.6563885582010579,0.6688840346620306,True,0.01249547646097271,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.34307463593099574,2.04403191079333,0.34307463593099574,1.022015955396665,0.6563885582010579,0.34307463593099574,provoice
3,0.9104071780658378,0.9863231277137998,0.35766694374955343,0.8136611230389795,-1.0509702380952377,-1.0671611410870945,True,-0.01619090299185677,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,2.0504334322272912,4.094465343020621,0.34307463593099574,1.3648217810068737,0.6563885582010579,0.34307463593099574,provoice
4,0.08240794388130823,0.4944520425730793,0.8359333972703268,0.40873333268977363,-0.17896294221558293,-0.18931812746071536,True,-0.010355185245132431,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,1.1784261363476365,5.2728914793682575,0.34307463593099574,1.3182228698420644,0.6563885582010579,0.34307463593099574,provoice
5,0.5177497071869771,0.2053358951275597,0.8326058673251007,0.4978674083325122,0.1591356120731121,0.14582112861801408,True,-0.01331448345509803,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.8403275820589415,6.113219061427199,0.34307463593099574,1.22264381228544,0.6563885582010579,0.34307463593099574,provoice
6,0.0,1.0,0.13217997789656205,0.0,0.3420529970760221,0.3340425465312522,True,-0.008010450544769898,qnei,0.44571599998744205,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.6574101970560315,6.770629258483231,0.34307463593099574,1.1284382097472052,0.6563885582010579,0.34307463593099574,provoice
7,0.0,1.0,0.13217997789656205,0.0,0.3420529970760221,0.3141277317018362,True,-0.02792526537418588,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.6574101970560315,7.428039455539262,0.34307463593099574,1.061148493648466,0.6563885582010579,0.34307463593099574,provoice
8,0.08485944223350349,1.0,1.0,0.3908220148010814,0.11000280037141552,0.13375134845037162,True,0.0237485480789561,qnei,0.5834571999730542,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.8894603937606381,8.317499849299901,0.34307463593099574,1.0396874811624877,0.6563885582010579,0.34307463593099574,provoice
9,0.08485944223350349,1.0,1.0,0.3908220148010814,0.11000280037141552,0.15619861768236298,True,0.04619581731094746,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.8894603937606381,9.20696024306054,0.34307463593099574,1.022995582562282,0.6563885582010579,0.34307463593099574,provoice
10,0.22865270430893178,0.9147335555293823,0.5331567308934572,0.0,0.29650462962962965,0.271151562240141,True,-0.02535306738948867,qnei,0.5290261000045575,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.702958564502424,9.909918807562963,0.34307463593099574,0.9909918807562963,0.6563885582010579,0.34307463593099574,provoice
11,0.22865270430893178,0.9147335555293823,0.5331567308934572,0.0,0.29650462962962965,0.32634876644559163,True,0.029844136815961986,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.702958564502424,10.612877372065388,0.34307463593099574,0.9648070338241261,0.6563885582010579,0.34307463593099574,provoice
12,0.0,0.8843703628637631,0.7034851639109602,0.0,0.48147156084656084,0.44536276822256754,True,-0.0361087926239933,qnei,0.553784700052347,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.5179916332854928,11.130869005350881,0.34307463593099574,0.9275724171125734,0.6563885582010579,0.34307463593099574,provoice
13,0.0,0.8843703628637631,0.7034851639109602,0.0,0.48147156084656084,0.47923895457249793,True,-0.0022326062740629093,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.5179916332854928,11.648860638636375,0.34307463593099574,0.8960662029720289,0.6563885582010579,0.34307463593099574,provoice
14,0.4743322174279213,0.1,0.1,1.0,0.3950833333333335,0.3534124407481444,True,-0.041670892585189134,qnei,0.6383028000127524,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.6043798607987201,12.253240499435094,0.34307463593099574,0.8752314642453639,0.6563885582010579,0.34307463593099574,provoice
15,0.4743322174279213,0.1,0.1,1.0,0.3950833333333335,0.3794468922867185,True,-0.01563644104661499,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.6563885582010579,0.6043798607987201,12.857620360233813,0.34307463593099574,0.8571746906822543,0.6563885582010579,0.34307463593099574,provoice
16,0.0964168148130252,1.0,1.0,0.0,0.8643761022927701,0.8854661367413293,True,0.02109003444855928,qnei,0.6031215999973938,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.8643761022927701,0.13508709183928358,12.992707452073097,0.13508709183928358,0.8120442157545685,0.8643761022927701,0.13508709183928358,provoice
17,0.0964168148130252,1.0,1.0,0.0,0.8643761022927701,0.8436602796665118,True,-0.020715822626258262,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.8643761022927701,0.13508709183928358,13.12779454391238,0.13508709183928358,0.7722232084654341,0.8643761022927701,0.13508709183928358,provoice
18,1.0,0.2663819699242575,0.10219704680757365,1.0,0.6646154970760231,0.663449706403051,True,-0.0011657906729720668,qnei,0.3327389999758452,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.8643761022927701,0.33484769705603057,13.46264224096841,0.13508709183928358,0.7479245689426894,0.8643761022927701,0.13508709183928358,provoice
19,1.0,0.2663819699242575,0.10219704680757365,1.0,0.6646154970760231,0.6170269206095941,True,-0.047588576466429,qnei,0.0,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.8643761022927701,0.33484769705603057,13.797489938024441,0.13508709183928358,0.7261836809486548,0.8643761022927701,0.13508709183928358,provoice
20,0.44065803730798575,0.3372808060065113,0.1,1.0,0.588480820105821,0.5818824072585242,True,-0.006598412847296786,qnei,0.315092500008177,False,13,70a5fa65-2f79-4a06-b2f0-eb442e5b97f7,gaussian,0.022429,0,extra_trees,composite,learned,0.000503060041,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.9994631941320536,0.8643761022927701,0.4109823740262326,14.208472312050674,0.13508709183928358,0.7104236156025336,0.8643761022927701,0.13508709183928358,provoice
