dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_InterventionLightingTransparency,delta_excess_AuditoryAlertVolume,delta_excess_InterventionSymbolTransparency,delta_excess_LevelOfAutonomy,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
provoice,composite,logei,extra_trees,gaussian,0.022429,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.017213478569836793,-6.30456361996513,-0.12609127239930262,1.7040479228576437
provoice,composite,logei,extra_trees,gaussian,0.022429,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.44843509658814673,0.0,-0.2906829964256724,0.0,0.5344068115799311,0.10952404069290023,2.0206607234092218,0.040413214468184355,3.056625588633265
provoice,composite,logei,extra_trees,gaussian,0.112147,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.18520393487279407,-2.2916216707905086,-0.045832433415810225,7.8732144534721105
provoice,composite,logei,extra_trees,gaussian,0.112147,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.3966561547491134,0.0,-0.28196232826302947,0.0,0.4866609288404618,0.05633378496097763,2.8525227988958193,0.05705045597791636,2.618967850538029
provoice,composite,logei,extra_trees,gaussian,0.448589,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0018470124742052674,-8.039328140017872,-0.16078656280035752,-2.2889713029011207
provoice,composite,logei,extra_trees,gaussian,0.448589,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.4673642391342555,0.0,-0.2914201370870909,0.0,0.5507767499826045,0.10952404069290023,0.8610260193438961,0.017220520386877824,3.056625588633265
provoice,composite,logei,extra_trees,gaussian,2.242944,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.21947774439660273,2.7677665691396314,0.05535533138279258,9.8275851244678
provoice,composite,logei,extra_trees,gaussian,2.242944,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.01004982249825756,0.0,0.0,0.0008319597914057675,0.010084199985174815,0.0,-3.4095949484634787,-0.06819189896926958,-0.014979593749327336
provoice,composite,qnei,extra_trees,gaussian,0.022429,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.0014911816578483394,-0.3764731391770937,-0.00752946278354194,2.937918233082697
provoice,composite,qnei,extra_trees,gaussian,0.022429,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,-0.01110082325160322,0.0,0.01110082325160322,0.0,1.836857439199541,0.036737148783990814,0.0
provoice,composite,qnei,extra_trees,gaussian,0.112147,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.0003800705467372767,-2.2434403429899135,-0.04486880685979833,2.0227322230238842
provoice,composite,qnei,extra_trees,gaussian,0.112147,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0019064666865088453,0.0,0.0019064666865088453,0.0,0.7185714978494886,0.0143714299569897,0.0
provoice,composite,qnei,extra_trees,gaussian,0.448589,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.3400784832451461,11.23895786756891,0.2247791573513782,12.186361221340377
provoice,composite,qnei,extra_trees,gaussian,0.448589,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,-0.8404737721474229,-0.9769289579828525,1.6311916964640238,0.0,0.32185316357991667,0.00643706327159832,0.0
provoice,composite,qnei,extra_trees,gaussian,2.242944,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.0018470124742052674,-5.059661447517058,-0.10119322895034122,-0.2780835739958505
provoice,composite,qnei,extra_trees,gaussian,2.242944,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.3145793888991182,0.0,-0.8404737721474229,0.0,0.8974164883641601,-0.0018470124742052674,3.5674715855943013,0.07134943171188601,-0.03416973077279728
provoice,composite,logei,extra_trees,gaussian,0.022429,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-8.305736486440278,-0.1661147297288056,0.458195246111913
provoice,composite,logei,extra_trees,gaussian,0.022429,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-2.9306790263565183,-0.05861358052713039,0.0
provoice,composite,logei,extra_trees,gaussian,0.112147,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.02267520442520421,2.9760808687530904,0.059521617375061786,10.037767950990816
provoice,composite,logei,extra_trees,gaussian,0.112147,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-1.283798710481669,-0.025675974209633412,0.0
provoice,composite,logei,extra_trees,gaussian,0.448589,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.004150614817281406,1.0056214969558006,0.020112429939115994,4.356228695233604
provoice,composite,logei,extra_trees,gaussian,0.448589,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-5.326656027592655,-0.1065331205518531,0.0
provoice,composite,logei,extra_trees,gaussian,2.242944,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.001360650152316678,3.81078603314635,0.07621572066292703,5.799216051858441
provoice,composite,logei,extra_trees,gaussian,2.242944,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,-0.4648291522381164,0.0,0.4648291522381164,0.0,-8.482556175239129,-0.16965112350478256,0.0
provoice,composite,qnei,extra_trees,gaussian,0.022429,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,2.3528940195527426e-05,4.968448084191753,0.09936896168383508,0.46559303704646204
provoice,composite,qnei,extra_trees,gaussian,0.022429,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0004419459593267838,0.0,0.0004419459593267838,0.0,3.4396683268404686,0.0687933665368094,0.0
provoice,composite,qnei,extra_trees,gaussian,0.112147,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,2.3528940195527426e-05,5.953476812563164,0.11906953625126332,9.791349222854127
provoice,composite,qnei,extra_trees,gaussian,0.112147,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.007068993324775952,0.0,0.007068993324775952,0.0,2.0603783558196973,0.041207567116394006,0.0
provoice,composite,qnei,extra_trees,gaussian,0.448589,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,6.220537737944213,0.12441075475888425,-1.0234128817079986
provoice,composite,qnei,extra_trees,gaussian,0.448589,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.001651715311798252,0.0,0.001651715311798252,0.0,-4.346641671361368,-0.08693283342722735,0.0
provoice,composite,qnei,extra_trees,gaussian,2.242944,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,6.3344452739549055,0.1266889054790981,-1.963387675432779
provoice,composite,qnei,extra_trees,gaussian,2.242944,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.5171625052186969,-0.2211840356340218,0.0,0.5624761634268878,0.0,4.516637363226817,0.09033274726453638,0.0
provoice,composite,logei,extra_trees,gaussian,0.022429,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-1.294691610556658,-0.025893832211133172,-0.04886111111111191
provoice,composite,logei,extra_trees,gaussian,0.022429,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.00232341720008733,0.00232341720008733,0.0,1.3425288670668856,0.026850577341337722,0.0
provoice,composite,logei,extra_trees,gaussian,0.112147,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-1.720862037896481,-0.034417240757929624,0.671289682539689
provoice,composite,logei,extra_trees,gaussian,0.112147,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,-0.009815320521052606,0.009815320521052606,0.0,0.9522538771580535,0.019045077543161093,0.0
provoice,composite,logei,extra_trees,gaussian,0.448589,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.05408862433862427,1.992656713757249,0.039853134275144975,4.558481060606056
provoice,composite,logei,extra_trees,gaussian,0.448589,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.435628954541568,0.0,0.0,0.178275048161319,0.4706958453522828,0.0,-10.057486016197995,-0.2011497203239599,0.0
provoice,composite,logei,extra_trees,gaussian,2.242944,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-6.593023053235012,-0.13186046106470023,0.29592797017797023
provoice,composite,logei,extra_trees,gaussian,2.242944,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.7520612113063314,0.0,0.0,0.1267277085895867,0.7626637382725848,0.0,-3.51439341358455,-0.07028786827169098,0.0
provoice,composite,qnei,extra_trees,gaussian,0.022429,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-1.6584742325852915,-0.03316948465170583,0.00749999999999984
provoice,composite,qnei,extra_trees,gaussian,0.022429,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,-0.002547905716856924,0.002547905716856924,0.0,1.4931534337576018,0.029863068675152038,0.0
provoice,composite,qnei,extra_trees,gaussian,0.112147,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-4.990373228061944,-0.0998074645612389,0.10174146224146163
provoice,composite,qnei,extra_trees,gaussian,0.112147,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,-0.02825666222909895,0.02825666222909895,0.0,-0.2522779677203637,-0.005045559354407314,0.0
provoice,composite,qnei,extra_trees,gaussian,0.448589,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,4.368085463799048,0.08736170927598091,4.1152971022260205
provoice,composite,qnei,extra_trees,gaussian,0.448589,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,-0.5917268382972073,0.0,-0.04789598789779825,0.5936620897597515,0.0,0.3889944859062382,0.007779889718124766,0.0
provoice,composite,qnei,extra_trees,gaussian,2.242944,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.12570935545935524,25.067763312242384,0.5013552662448477,5.44438906926406
provoice,composite,qnei,extra_trees,gaussian,2.242944,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.4443971605401736,-0.6379002674459835,0.0,0.07398745035509702,0.7809479690183425,0.0,3.8780704076696715,0.07756140815339346,0.0
provoice,composite,logei,extra_trees,gaussian,0.022429,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,1.2882646430095157,0.025765292860190303,0.3276648012481318
provoice,composite,logei,extra_trees,gaussian,0.022429,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,-0.00031987628186058714,0.00031987628186058714,0.0,0.7299113936110402,0.014598227872220815,0.0
provoice,composite,logei,extra_trees,gaussian,0.112147,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-11.10004249099707,-0.22200084981994145,-0.019574074074074854
provoice,composite,logei,extra_trees,gaussian,0.112147,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,-0.06195534040292505,0.0,0.1683963599481323,0.1794318763437067,0.0,-13.955573689371294,-0.27911147378742585,0.0
provoice,composite,logei,extra_trees,gaussian,0.448589,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.17373864638447944,2.7938620791798954,0.055877241583597914,7.540574349647256
provoice,composite,logei,extra_trees,gaussian,0.448589,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.0,0.1683963599481323,1.0140795501555984,0.0,-11.823127705185742,-0.23646255410371486,0.0
provoice,composite,logei,extra_trees,gaussian,2.242944,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.23783024691358012,5.985546789084392,0.11971093578168784,10.423036816578474
provoice,composite,logei,extra_trees,gaussian,2.242944,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.0,0.1683963599481323,1.0140795501555984,0.0,2.717040759066066,0.054340815181321334,0.0
provoice,composite,qnei,extra_trees,gaussian,0.022429,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-0.11454639172442782,-0.0022909278344884765,0.34131613756613843
provoice,composite,qnei,extra_trees,gaussian,0.022429,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,2.042258482359145,0.04084516964718299,0.0
provoice,composite,qnei,extra_trees,gaussian,0.112147,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.03252954144620823,-9.022666612182022,-0.1804533322436404,2.7128007054673664
provoice,composite,qnei,extra_trees,gaussian,0.112147,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.40705223120748,-0.7228051966497512,-0.7749406699348563,-0.1762128906660545,1.148791928937022,0.0,-4.595659529860988,-0.09191319059721975,0.0
provoice,composite,qnei,extra_trees,gaussian,0.448589,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-3.3964462719320956,-0.06792892543864187,0.4227846929305259
provoice,composite,qnei,extra_trees,gaussian,0.448589,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,-4.8466222742862115,-0.09693244548572422,0.0
provoice,composite,qnei,extra_trees,gaussian,2.242944,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.0,7.110346877857925,0.14220693755715852,4.918256172839504
provoice,composite,qnei,extra_trees,gaussian,2.242944,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,-0.9,0.0,0.9,0.0,-5.1244998533044175,-0.1024899970660883,0.0
