dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
provoice,composite,logei,gaussian,0,0.014918,extra_trees,0.0,0.07023514718888549,0.40175037252077817,0.008035007450415544,0.30804270462902184,0.0,0.24645701477441603,4.920138566580069,0.09840277133160137,5.172366079882669,10
provoice,composite,logei,gaussian,0,0.074591,extra_trees,0.0,0.10744310296767619,-2.762791564251768,-0.055255831285035376,1.3491901365220111,0.0,0.211783073699397,4.090317931540689,0.08180635863081379,3.5656983310511783,10
provoice,composite,logei,gaussian,0,0.298364,extra_trees,0.0,0.19275399261814777,1.341345302593897,0.02682690605187793,4.021018678725251,0.0,0.16434799155647734,6.042378824532526,0.12084757649065049,4.04419974294092,10
provoice,composite,logei,gaussian,0,1.49182,extra_trees,0.0,0.28154378455673457,4.192450895372078,0.08384901790744154,7.003419290746717,0.0,0.17798123954328263,7.011182744297132,0.14022365488594266,4.323680626125134,10
provoice,composite,logei,gaussian,20,0.014918,extra_trees,0.0602295522109666,0.017013811888382514,0.9359682374050855,0.018719364748101697,0.18148917794882635,0.15224528412291582,0.08865174888668916,1.323808487877191,0.026476169757543817,1.6100899984138966,10
provoice,composite,logei,gaussian,20,0.074591,extra_trees,0.07462960869428589,0.0924360496043709,-0.5926148120443763,-0.011852296240887539,1.217231290332189,0.15070620683670097,0.13878652163179778,3.016827853478058,0.06033655706956116,2.107290216290953,10
provoice,composite,logei,gaussian,20,0.298364,extra_trees,0.5064460434643945,0.10462361882527386,-1.4029702294633772,-0.02805940458926757,1.203387300853921,0.6101000061018764,0.14581618346449884,3.238729306452845,0.06477458612905691,1.751703388239535,10
provoice,composite,logei,gaussian,20,1.49182,extra_trees,0.7622712920602244,0.1989729767204674,2.966931166825556,0.05933862333651111,3.058953923973209,0.5299169424428665,0.13739099624556164,6.515591636293291,0.1303118327258658,2.0781569609080432,10
provoice,composite,qnei,gaussian,0,0.014918,extra_trees,0.0,-0.013606710366086294,0.3725353086688141,0.007450706173376254,-0.24043963574121854,0.0,0.11074261124579488,3.439973705250191,0.06879947410500382,3.0067310457778507,10
provoice,composite,qnei,gaussian,0,0.074591,extra_trees,0.0,0.09380189792377173,2.0171305201329686,0.04034261040265935,1.8647611882314756,0.0,0.12749894579799131,5.4609687204808175,0.10921937440961636,3.2496519945460003,10
