User_ID;Run;Phase;value;x0;x1
26;1;sampling;-0.40610746689707944;5.669168388793651;4.307441454901856
26;2;sampling;-0.3066996186887299;0.9407382546152454;3.4807955043599548
26;3;sampling;-0.24388716688783663;6.215090383806794;0.2165500318271052
26;4;sampling;-1.307606811850829;8.746323779455377;8.540495315269421
26;5;sampling;-0.019278383954206776;0.443042157882848;8.024209628659042
26;6;optimization;1.6988716127494423;0.3745767822407408;0.0
26;7;optimization;0.5168359244709825;1.3478456821754274;4.574263611390978
26;8;optimization;1.6236113035632715;0.0;5.0583405197530364
26;9;optimization;0.9217208047327394;2.50328377462246;4.168843314751005
26;10;optimization;1.1932426164077146;3.218841281586601;3.0930572157823697
26;11;optimization;-0.6211830510790288;3.427285696949075;2.43177593304416
26;12;optimization;2.377789641611169;3.3714973884065342;2.708611389430705
26;13;optimization;2.397039516255246;3.978904940358892;0.0
26;14;optimization;2.3310566429692647;3.2001014397257044;2.431599888982121
26;15;optimization;1.5475389907517976;3.1597162245495936;2.4116199654155777
26;16;optimization;0.1171918980802622;10.0;0.0
26;17;optimization;1.5449518130938382;3.0608812269829007;2.36088831944638
26;18;optimization;3.015431677048449;10.0;2.975832077786378
26;19;optimization;1.3792396457536857;9.189435892126296;2.290624261217941
26;20;optimization;2.7196951110711796;9.606245610059;2.1390193910058444
