iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-282.5401564807897,74.07184651785828,-1.306977875742718,-1.306977875742718,-1.306977875742718,123.13548105738896,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.306977875742718,4.512023406797777,4.512023406797777,4.512023406797777,4.512023406797777,-1.306977875742718,4.512023406797777,eggholder
2,28.57784959533096,-390.3840309128884,0.7761620214034319,0.7761620214034319,0.7761620214034319,119.10719675312613,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,2.4288835096516266,6.9409069164494035,2.4288835096516266,3.4704534582247017,0.7761620214034319,2.4288835096516266,eggholder
3,-209.9455994842826,407.6687310391692,-0.6656766447231998,-0.6656766447231998,-0.6656766447231998,153.69968735760824,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,3.8707221757782584,10.811629092227662,2.4288835096516266,3.6038763640758873,0.7761620214034319,2.4288835096516266,eggholder
4,-235.15403640109193,-334.80762681098884,-1.5921443984062438,-1.5921443984062438,-1.5921443984062438,209.47403535766495,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,4.797189929461302,15.608819021688964,2.4288835096516266,3.902204755422241,0.7761620214034319,2.4288835096516266,eggholder
5,398.81777073679586,-112.05753502100697,0.7526838903082679,0.7526838903082679,0.7526838903082679,244.41399563325737,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,2.452361640746791,18.061180662435756,2.4288835096516266,3.6122361324871513,0.7761620214034319,2.4288835096516266,eggholder
6,121.81397185813182,49.37035950464418,-0.408470498663968,-0.408470498663968,-0.408470498663968,258.7274706893489,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,3.613516029719027,21.674696692154782,2.4288835096516266,3.612449448692464,0.7761620214034319,2.4288835096516266,eggholder
7,112.17851192235204,36.89699172136005,-0.5119865616159194,-0.5119865616159194,-0.5119865616159194,272.50120186835255,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,3.717032092670978,25.39172878482576,2.4288835096516266,3.6273898264036797,0.7761620214034319,2.4288835096516266,eggholder
8,-476.9631045434038,250.35627455964402,0.27455136369818806,0.27455136369818806,0.27455136369818806,115.22272885926016,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,2.9304941673568705,28.322222952182628,2.4288835096516266,3.5402778690228285,0.7761620214034319,2.4288835096516266,eggholder
9,443.5321491923573,-213.50223122856585,-1.1493537285179891,-1.1493537285179891,-1.1493537285179891,351.51640587499753,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,4.354399259573048,32.67662221175568,2.4288835096516266,3.6307358013061863,0.7761620214034319,2.4288835096516266,eggholder
10,268.7734142763587,-92.96098843788803,-0.824284460957368,-0.824284460957368,-0.824284460957368,153.6154403627875,True,True,0.0,random,0.0,False,11,8f3cb83c-c1e6-42ae-8864-b9cd5aae322a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.7761620214034319,4.029329992012427,36.705952203768106,2.4288835096516266,3.6705952203768106,0.7761620214034319,2.4288835096516266,eggholder
