run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
bc17c435-8bf5-4b92-92a5-1094db199e0d,branin,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.4028993862979968,1.2498251199697294,0.0002303459303392,15.9791461158508,0.3195829223170159,0.3221086767165332,0.0065736464636027185,0.0002303459303392,0.3221086767165332,"x0,x1",-1.2755682435444449,-0.5839968699712659
bc17c435-8bf5-4b92-92a5-1094db199e0d,branin,value,logei,10,exact,True,none,0.0,20,50,0,21,22,0.7158365294595113,1.2498251199697294,0.0002303459303392,15.9791461158508,0.3195829223170159,0.3221086767165332,0.00031218474922918446,0.0002303459303392,0.3221086767165332,"x0,x1",0.20530561246227474,-0.6857634740930199
5b263f50-06e1-4616-9a5c-b66a31f1b3fc,branin,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,1.4028993862979968,1.2500338013330314,2.16645670372273e-05,12.675240299461114,0.2535048059892222,0.28586939136179834,0.005834069211465272,0.0040856786996006,0.5586198908434711,"x0,x1",-1.2755682435444449,-0.5839968699712659
90bbf187-5a97-4df0-ae67-170448c8b468,branin,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,15.879351036719752,0.317587020734395,0.8266668578272,0.0168707522005551,0.1455378407693388,8.788386965846412,"x0,x1",-1.2755682435444449,-0.5839968699712659
ec91e03a-996b-4f6a-9451-bd9ec188f8c5,branin,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.4028993862979968,1.2348267851650598,0.0152286807350088,11.268743286430317,0.2253748657286063,0.7552367490759359,0.015412994879100732,0.0741826118957669,2.828657836971925,"x0,x1",-1.2755682435444449,-0.5839968699712659
b0ff7740-9471-4ebf-8fdf-d78be799f55b,branin,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,1.4028993862979968,1.2424872272386012,0.0075682386614674,27.121265332368864,0.5424253066473773,0.4220075188768849,0.008612398344426222,0.0972695746480913,3.4396285873721264,"x0,x1",-1.2755682435444449,-0.5839968699712659
96b2c295-47ae-491c-963f-fdcd6fa39468,branin,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,0.710511450267889,1.2497220447897075,0.0003334211103611,12.790287801502956,0.2558057560300591,0.32376583161986894,0.00036932802175800326,0.0011051039915541,0.37328423144596906,"x0,x1",0.20272726510481975,-0.6809759004141769
6e7c48fb-2180-4711-8767-aa872eccb3fc,branin,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,7.905816861729344,1.2497860815497133,0.0002693843503553,15.165210092936723,0.3033042018587345,0.3214097919022749,0.00028808527287545513,0.0512059862044587,1.6532630534170323,"x0,x1",-2.892427675274065,7.357703608770381
11277e49-1f45-4a96-a6fb-e338dc278348,branin,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,7.905816861729344,1.2494245303809903,0.0006309355190783,18.30882952809344,0.3661765905618688,0.3313524490421575,0.0006309355190783001,0.1114281884985486,1.7431222875471046,"x0,x1",-2.892427675274065,7.357703608770381
d615c3bb-25f6-4165-bfc9-191758e449a2,branin,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,0.5241947407707508,1.2494245303809903,0.0006309355190783,17.273998727339524,0.3454799745467904,0.3313524490421575,0.0006309355190783001,0.0104146499060209,0.6301301874082097,"x0,x1",0.04322392386738105,0.5224096272631482
c8027c6e-1927-456e-928b-954e379566ac,branin,value,logei,11,exact,True,none,0.0,0,50,0,1,2,6.67169325753929,1.250033205332804,2.226056726462033e-05,18.52159886487093,0.3704319772974187,5.853169313820367,0.11945243497592586,2.226056726462033e-05,5.853169313820367,"x0,x1",4.729281548541579,-4.705888540681705
c8027c6e-1927-456e-928b-954e379566ac,branin,value,logei,11,exact,True,none,0.0,20,50,0,21,22,5.28342945240024,1.250033205332804,2.226056726462033e-05,18.52159886487093,0.3704319772974187,5.853169313820367,2.226056726462033e-05,2.226056726462033e-05,5.853169313820367,"x0,x1",4.7382309452254185,2.3374760508288714
