iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,-1.3387277521627092,0.0,False,True,0.0,ucb,0.0,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.3260358375542693,-1.3260358375542693,0.0,False,True,0.0,ucb,0.0,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,,-0.7350220338372151,0.0,False,True,,ucb,0.0,False,True,-1.3387277521627092,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-1.3260358375542693,4.531081368609328,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,2.3037211741727988,0.0,False,True,0.0,ucb,0.0,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.9373089677051462,-0.9373089677051462,0.0,False,True,0.0,ucb,0.0,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-502.11734852677534,-3.174123377018445,-3.174123377018445,-3.174123377018445,0.0,False,True,0.0,ucb,0.18204240000341088,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,6.379168908073504,24.43776998043534,0.90132435688226,4.0729616634058905,2.3037211741727988,0.90132435688226,eggholder
7,-266.08065747855545,-339.2523320593238,-0.1534106312010947,-0.1534106312010947,-0.1534106312010947,0.0,False,True,0.0,ucb,0.2676410999847576,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.3584561622561533,27.796226142691495,0.90132435688226,3.9708894489559277,2.3037211741727988,0.90132435688226,eggholder
8,-512.0,-351.91330417029,-0.6613398071930888,-0.6613398071930888,-0.6613398071930888,0.0,False,True,0.0,ucb,0.192930500023067,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.8663853382481475,31.662611480939642,0.90132435688226,3.9578264351174552,2.3037211741727988,0.90132435688226,eggholder
9,-339.8703065531928,-387.41319428592715,-0.13547814306159806,,-0.13547814306159806,0.0,False,True,,ucb,0.29017440002644435,False,True,-1.3361893692410212,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.340523674116657,35.0031351550563,0.90132435688226,3.8892372394506998,2.3037211741727988,0.90132435688226,eggholder
10,-438.5266634195366,-318.7786546925824,-0.36109573697835773,,-0.36109573697835773,0.0,False,True,,ucb,0.31459130003349856,False,True,-1.3361893692410212,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,3.5661412680334164,38.56927642308972,0.90132435688226,3.856927642308972,2.3037211741727988,0.90132435688226,eggholder
11,-454.126347289857,-398.9593328118159,1.9829798855522207,,1.9829798855522207,0.0,False,True,,ucb,0.27565709996270016,False,True,-1.3361893692410212,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,1.222065645502838,39.791342068592556,0.90132435688226,3.617394733508414,2.3037211741727988,0.90132435688226,eggholder
12,-423.6484510489259,-368.9490135409865,1.8255919563237923,1.8255919563237923,1.8255919563237923,0.0,False,True,0.0,ucb,0.28313320002052933,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,1.3794535747312664,41.17079564332382,0.90132435688226,3.4308996369436517,2.3037211741727988,0.90132435688226,eggholder
13,-424.4267488108637,-386.2603585204831,0.8429951944701768,0.8429951944701768,0.8429951944701768,0.0,False,True,0.0,ucb,0.3198256000177935,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.3620503365848817,43.5328459799087,0.90132435688226,3.348680459992977,2.3037211741727988,0.90132435688226,eggholder
14,-448.6759209221694,-361.1044584135616,2.210984440449845,2.210984440449845,2.210984440449845,0.0,False,True,0.0,ucb,0.3730521000106819,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.9940610906052139,44.526907070513914,0.90132435688226,3.1804933621795652,2.3037211741727988,0.90132435688226,eggholder
15,-437.73106769572655,-366.0904095553173,2.4451918982624115,,2.4451918982624115,0.0,False,True,,ucb,0.30400489998282865,False,True,-1.3285742204759574,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,0.7598536327926473,45.28676070330656,0.7598536327926473,3.0191173802204374,2.3037211741727988,0.90132435688226,eggholder
16,-512.0,-376.88156146339765,-0.503868580791528,,-0.503868580791528,0.0,False,True,,ucb,0.224173900031019,False,True,-1.3285742204759574,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,3.7089141118465867,48.99567481515315,0.7598536327926473,3.062229675947072,2.3037211741727988,0.90132435688226,eggholder
17,-395.11153406083724,-357.3164034843674,0.24105439074148302,0.24105439074148302,0.24105439074148302,0.0,False,True,0.0,ucb,0.34212360001401976,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,2.963991140313576,51.959665955466726,0.7598536327926473,3.0564509385568663,2.3037211741727988,0.90132435688226,eggholder
18,-196.57790826123303,-306.52878891332404,-0.7290928687912378,-0.7290928687912378,-0.7290928687912378,0.0,False,True,0.0,ucb,0.3695547000388615,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,3.9341383998462964,55.89380435531302,0.7598536327926473,3.1052113530729457,2.3037211741727988,0.90132435688226,eggholder
19,215.2294553916045,-371.4894432939425,-1.601684292346926,-1.601684292346926,-1.601684292346926,0.0,False,True,0.0,ucb,0.18490079999901354,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,4.806729823401985,60.70053417871501,0.7598536327926473,3.194764956774474,2.3037211741727988,0.90132435688226,eggholder
20,510.1927845668464,22.298638191097318,1.2473656597843172,,1.2473656597843172,0.0,False,True,,ucb,0.13852469995617867,False,True,-1.3336509863193333,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,1.9576798712707415,62.65821404998575,0.7598536327926473,3.1329107024992875,2.3037211741727988,0.90132435688226,eggholder
21,-127.92647355652075,139.54075218362567,-0.2523216556684018,,-0.2523216556684018,0.0,False,True,,ucb,0.2834335999796167,False,True,-1.3336509863193333,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,3.4573671867234603,66.11558123670922,0.7598536327926473,3.1483610112718674,2.3037211741727988,0.90132435688226,eggholder
22,512.0,225.58256595921898,-0.3836027116521396,,-0.3836027116521396,0.0,False,True,,ucb,0.291565100022126,False,True,-1.3336509863193333,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,3.5886482427071984,69.70422947941641,0.7598536327926473,3.1683740672462006,2.3037211741727988,0.90132435688226,eggholder
23,-429.89281966270266,-364.7499105610552,2.255502291990061,2.255502291990061,2.255502291990061,0.0,False,True,0.0,ucb,0.27322680002544075,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,0.9495432390649978,70.6537727184814,0.7598536327926473,3.0719031616731045,2.3037211741727988,0.90132435688226,eggholder
24,-436.67545460873976,-362.19674980518755,2.3960213229408365,2.3960213229408365,2.3960213229408365,0.0,False,True,0.0,ucb,0.28739369998220354,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,0.8090242081142223,71.46279692659563,0.7598536327926473,2.9776165386081512,2.3960213229408365,0.8090242081142223,eggholder
25,-442.3854221971334,-359.71923150262705,2.2997476437871,2.2997476437871,2.2997476437871,0.0,False,True,0.0,ucb,0.27812870003981516,False,False,,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,0.9052978872679587,72.36809481386359,0.7598536327926473,2.8947237925545437,2.3960213229408365,0.8090242081142223,eggholder
26,-192.80860190735518,-364.80324676093727,-0.4417282525750393,,-0.4417282525750393,0.0,False,True,,ucb,0.2597016000072472,False,True,-1.3260358375542693,11,72d0c9c2-8dd8-4225-ba81-cd9f9a4b6783,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.4451918982624115,3.646773783630098,76.01486859749369,0.7598536327926473,2.9236487922112957,2.3960213229408365,0.8090242081142223,eggholder
