iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-1.3387277521627092,-1.3387277521627092,0.0,False,True,0.0,logei,0.0,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.3260358375542693,-1.3260358375542693,0.0,False,True,0.0,logei,0.0,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.7350220338372151,-0.7350220338372151,0.0,False,True,0.0,logei,0.0,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.3037211741727988,2.3037211741727988,0.0,False,True,0.0,logei,0.0,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,,-0.9373089677051462,0.0,False,True,,logei,0.0,False,True,-1.3387277521627092,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-446.03558744870014,0.993721350082652,0.993721350082652,0.993721350082652,0.0,False,True,0.0,logei,0.323843999998644,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,2.2113241809724067,20.269925253334243,0.90132435688226,3.378320875555707,2.3037211741727988,0.90132435688226,eggholder
7,-362.2899324777172,-346.002033599025,-1.302012314736462,-1.302012314736462,-1.302012314736462,0.0,False,True,0.0,logei,0.35848100000293925,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,4.507057845791521,24.776983099125765,0.90132435688226,3.5395690141608234,2.3037211741727988,0.90132435688226,eggholder
8,-458.6136996146216,-503.65700140182145,-2.8645244984484344,-2.8645244984484344,-2.8645244984484344,0.0,False,True,0.0,logei,0.4124491999973543,False,False,,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.3037211741727988,6.069570029503494,30.84655312862926,0.90132435688226,3.8558191410786575,2.3037211741727988,0.90132435688226,eggholder
9,-464.71194567669875,-394.7950480266461,2.5287866194142277,,2.5287866194142277,0.0,False,True,,logei,0.43603450001683086,False,True,-1.3361893692410212,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.5287866194142277,0.6762589116408311,31.52281204027009,0.6762589116408311,3.502534671141121,2.3037211741727988,0.90132435688226,eggholder
10,-429.7220437215974,-372.59522692448303,2.0379449569978774,,2.0379449569978774,0.0,False,True,,logei,0.4824537999811582,False,True,-1.3361893692410212,11,26386b94-141e-464d-9c4f-e6c350ebb6b3,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,2.5287866194142277,1.1671005740571814,32.68991261432727,0.6762589116408311,3.268991261432727,2.3037211741727988,0.90132435688226,eggholder
