iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,128.09775780317898,406.7469321928453,-1.376274054829661,,-1.376274054829661,0.0,False,True,,logei,0.0,False,True,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-1.376274054829661,4.58131958588472,4.58131958588472,4.58131958588472,4.58131958588472,-1.376274054829661,4.58131958588472,eggholder
2,282.30214681107816,-281.38783744963393,-0.4721201176591365,-0.4721201176591365,-0.4721201176591365,0.0,False,True,0.0,logei,0.0,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.4721201176591365,3.6771656487141953,8.258485234598915,3.6771656487141953,4.129242617299457,-0.4721201176591365,3.6771656487141953,eggholder
3,-204.62972425090516,382.5187280857722,-1.041347350535986,-1.041347350535986,-1.041347350535986,0.0,False,True,0.0,logei,0.0,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.4721201176591365,4.246392881591045,12.50487811618996,3.6771656487141953,4.168292705396653,-0.4721201176591365,3.6771656487141953,eggholder
4,-506.6083281248515,328.93790042395267,0.41221577617518584,0.41221577617518584,0.41221577617518584,0.0,False,True,0.0,logei,0.0,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,2.792829754879873,15.297707871069834,2.792829754879873,3.8244269677674585,0.41221577617518584,2.792829754879873,eggholder
5,304.19909504209534,-32.834608288029926,-0.9877282117936217,-0.9877282117936217,-0.9877282117936217,0.0,False,True,0.0,logei,0.0,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,4.19277374284868,19.490481613918515,2.792829754879873,3.898096322783703,0.41221577617518584,2.792829754879873,eggholder
6,-512.0,120.89048282125393,-1.381419305310206,,-1.381419305310206,0.0,False,True,,logei,0.23525929998140782,False,True,-1.041347350535986,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.41221577617518584,4.5864648363652645,24.076946450283778,2.792829754879873,4.01282440838063,0.41221577617518584,2.792829754879873,eggholder
7,-512.0,381.0204502658674,1.9140283798179558,,1.9140283798179558,0.0,False,True,,logei,0.17836680001346394,False,True,-1.041347350535986,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.9140283798179558,1.291017151237103,25.36796360152088,1.291017151237103,3.6239948002172686,0.41221577617518584,2.792829754879873,eggholder
8,-510.3419320203616,314.2623813060695,0.6795013722909427,,0.6795013722909427,0.0,False,True,,logei,0.2773151000146754,False,True,-1.041347350535986,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.9140283798179558,2.525544158764116,27.893507760284997,1.291017151237103,3.4866884700356247,0.41221577617518584,2.792829754879873,eggholder
9,512.0,-512.0,-1.7665208170598223,-1.7665208170598223,-1.7665208170598223,0.0,False,True,0.0,logei,0.12320560001535341,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.9140283798179558,4.971566348114881,32.86507410839988,1.291017151237103,3.6516749009333203,0.41221577617518584,2.792829754879873,eggholder
10,204.85253716063212,-512.0,0.15646238114373565,0.15646238114373565,0.15646238114373565,0.0,False,True,0.0,logei,0.22606269997777417,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.9140283798179558,3.048583149911323,35.913657258311204,1.291017151237103,3.5913657258311202,0.41221577617518584,2.792829754879873,eggholder
11,148.61423634210135,-512.0,-1.4278198056680476,-1.4278198056680476,-1.4278198056680476,0.0,False,True,0.0,logei,0.18847200000891462,False,False,,7,fb448feb-5fdf-47c8-8a40-2d91a70d8fd4,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.9140283798179558,4.632865336723106,40.54652259503431,1.291017151237103,3.686047508639483,0.41221577617518584,2.792829754879873,eggholder
