run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
d190b9e2-dfb0-4694-b68e-9b80cef51add,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,0.836968810674568,2.1169627961494983,1.4184497476373603,166.21463355338742,3.3242926710677483,87.12741487437494,1.7781105076403048,1.4235760286124362,87.7909586178823,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588,0.836968810674568,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.9616960685188465,1.45131950304998,96.12310735742348,0.0,0.03286975541261983,-0.032869755412619606,-18.254745739278576,-0.3650949147855709,-8.995692483048543,-0.18358556087854172,-0.02774347443754377,-8.332148739541182
e4440d50-c025-495d-a492-b0352689d870,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,0.836968810674568,3.356437163563835,0.1789753802230236,108.64396213837765,2.1728792427675527,35.77533560949331,0.7301088899896594,0.3263573639110584,40.879952191007085,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588,0.836968810674568,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.9616960685188465,1.45131950304998,96.12310735742348,0.0,1.2723441228269565,-1.2723441228269563,-75.82541715428835,-1.5165083430857664,-60.34777174793017,-1.2315871785291872,-1.1249621391389215,-55.24315516641639
0fc5addf-2ae8-4627-854a-a536170145df,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,1.0,0,50,0,1,2,0.836968810674568,3.3268985214776854,0.2085140223091732,90.55597896437982,1.8111195792875965,64.74772366595174,1.321382115631668,1.6432805654163314,109.45681521506965,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588,0.836968810674568,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.9616960685188465,1.45131950304998,96.12310735742348,0.0,1.2428054807408069,-1.2428054807408067,-93.91340032828617,-1.8782680065657227,-31.37538369147174,-0.6403139528871784,0.19196106236635146,13.333707857646175
791a3810-b7d2-43f8-b606-4b8aac1e4216,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,5.0,0,50,0,1,2,0.836968810674568,2.2879722451593736,1.247440298627485,178.96250396483552,3.5792500792967106,104.30487548253248,2.1286709282149485,2.1587432317134416,147.3660399952785,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588,0.836968810674568,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.9616960685188465,1.45131950304998,96.12310735742348,0.0,0.20387920442249508,-0.20387920442249485,-5.506875327830471,-0.11013750655660859,8.181768125109002,0.16697485969610204,0.7074237286634617,51.24293263785502
6e83e046-c4aa-4982-ab42-ed7d29a60edf,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,0.05,20,50,0,21,22,1.0050768947497928,2.114701858958064,1.4207106848287947,173.57019634491877,3.4714039268983754,95.8629324025434,1.4423479528817018,1.4331640136633692,96.02325216579712,"x0,x1,x2,x3",0.007378574154776385,-1.0,-0.00361678755903172,0.10055863886847871,1.0050923381624264,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.45131950304998,1.45131950304998,96.12310735742348,-1.544341263359783e-05,0.03060881822118544,-0.03060881822118522,-10.89918294774722,-0.21798365895494376,-0.26017495488008535,-0.008971550168278108,-0.018155489386610713,-0.0998551916263608
9ac4f510-1b63-44cd-8d75-f615dbce776c,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,0.25,20,50,0,21,22,1.0050222084899563,3.5101705211636114,0.0252420226232472,123.66431676674743,2.473286335334949,69.8090368363317,0.5439377609433673,0.0379538283673857,70.08422090089783,"x0,x1,x2,x3",0.011720712848591441,-1.0,-0.005178776355198922,0.09952610071641022,1.0050923381624264,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.45131950304998,1.45131950304998,96.12310735742348,-7.012967247010948e-05,1.4260774804267329,-1.4260774804267327,-60.80506252591856,-1.2161012505183701,-26.31407052109178,-0.9073817421066126,-1.4133656746825942,-26.038886456525645
99609824-3ef0-47f4-b6f4-fb312c4de134,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,1.0,20,50,0,21,22,0.07445026542516169,2.0840930407368785,1.45131950304998,123.9418977353015,2.4788379547060297,96.12310735742348,1.45131950304998,1.5337523065829677,102.20987914190096,"x0,x1,x2,x3",0.00987863021572255,0.0,-0.0029216868873703783,0.07373410630549615,1.0050923381624264,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.45131950304998,1.45131950304998,96.12310735742348,-0.9306420727372647,0.0,0.0,-60.527481557364496,-1.2105496311472894,0.0,0.0,0.08243280353298776,6.086771784477477
7e4fe834-69df-4502-8896-ccae30a57907,yerkes_dodson,value,logei,10,exact,False,noise-self_report,gaussian,5.0,20,50,0,21,22,1.3597721051416622,2.0840930407368785,1.45131950304998,158.95861993272936,3.1791723986545875,96.12310735742348,1.45131950304998,1.541500173823826,98.78343714525192,"x0,x1,x2,x3",-0.5471961933114307,-1.0,0.545166104216949,-0.5023449240907902,1.0050923381624264,2.0840930407368785,1.45131950304998,184.469379292666,3.689387585853319,96.12310735742348,1.45131950304998,1.45131950304998,96.12310735742348,0.35467976697923587,0.0,0.0,-25.51075935993663,-0.5102151871987317,0.0,0.0,0.09018067077384617,2.660329787828445
7c188442-cb05-40e2-93a8-f6aa26f1f4a4,yerkes_dodson,value,logei,11,exact,False,noise-self_report,gaussian,0.05,0,50,0,1,2,0.69037676787909,3.528984328006312,0.0064282157805473,129.74497957384554,2.594899591476911,22.50308392599071,0.45924661073450423,0.0064282157805473,22.50308392599071,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534,0.69037676787909,3.534154982767648,0.0012575610192104,145.10289126280196,2.902057825256039,20.89624939957433,0.42645406937906793,0.0012575610192104,20.89624939957433,0.0,-0.00517065476133638,0.0051706547613369,-15.35791168895642,-0.3071582337791283,1.6068345264163781,0.0327925413554363,0.0051706547613369,1.6068345264163781
8c7b1cdb-eaa8-4bb9-af84-5a7bd27823d2,yerkes_dodson,value,logei,11,exact,False,noise-self_report,gaussian,0.25,0,50,0,1,2,0.69037676787909,3.4915331291291904,0.0438794146576682,101.43045139469103,2.028609027893821,23.08109530189158,0.47104276126309347,0.062469194904672,24.354048156755706,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534,0.69037676787909,3.534154982767648,0.0012575610192104,145.10289126280196,2.902057825256039,20.89624939957433,0.42645406937906793,0.0012575610192104,20.89624939957433,0.0,-0.04262185363845772,0.0426218536384578,-43.67243986811093,-0.8734487973622183,2.1848459023172495,0.04458869188402553,0.0612116338854616,3.4577987571813757
