run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2
f258d5b7-1f0b-478d-9097-41ee7b31e60b,hartmann_3,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
5cdcbcde-c9c2-43e8-a88f-7e3c580e4f9a,hartmann_3,value,logei,10,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,1.1061137750945342,3.043071943205573,0.0118289989501541,81.67382669519797,1.6334765339039594,14.700005823004902,0.30000011883683475,0.03593336595676,15.628023952759229,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
d25bfb19-94a7-43bb-98b2-ed0e761479c4,hartmann_3,value,logei,10,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,1.1061137750945342,3.043071943205573,0.0118289989501541,81.46196148583978,1.6292392297167957,14.700005823004902,0.30000011883683475,0.03593336595676,15.628023952759229,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
8cf38e1c-bf2c-4e95-a24c-a77fa9e04e21,hartmann_3,value,logei,10,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,1.1061137750945342,3.018967576198968,0.03593336595676,49.47723611387456,0.9895447222774912,15.628023952759229,0.3189392643420251,0.1361912884496754,21.998113819070216,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
d3dce420-7433-490b-b1f6-d91da9fbebfc,hartmann_3,value,logei,10,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,1.1061137750945342,3.018967576198968,0.03593336595676,49.47723611387456,0.9895447222774912,15.628023952759229,0.3189392643420251,0.1361912884496754,21.998113819070216,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
ea491d75-4221-43ad-bc5d-8962e0ab328b,hartmann_3,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
96d3af32-e54f-4c17-8077-39310dc2280a,hartmann_3,value,logei,11,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.4900668224773924,2.987780377373163,0.0671205647825647,73.21195144304171,1.4642390288608342,59.478658534878704,1.213850174181198,1.4007339751238566,79.55612431751231,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
5f29d9bc-11d1-4c76-8a23-9b5dc34e82c1,hartmann_3,value,logei,11,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.4900668224773924,2.987780377373163,0.0671205647825647,73.21195144304171,1.4642390288608342,59.478658534878704,1.213850174181198,1.4007339751238566,79.55612431751231,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
46c6d9db-0ac5-4125-be94-b2b0117bf23e,hartmann_3,value,logei,11,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.4900668224773924,3.027750863954868,0.0271500782008602,63.21133484071375,1.264226696814275,33.59992173399212,0.6857126884488187,2.541106878898007,124.51423706600232,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
69918ca9-b40a-4175-8150-1603a1c01294,hartmann_3,value,logei,11,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,0.4900668224773924,3.03367901753966,0.0212219246160678,57.74063082965051,1.1548126165930102,26.697614128303684,0.544849267924565,0.0875172463413869,29.626103712528806,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
06e9741a-e9e5-48c4-9546-192754a31f33,hartmann_3,value,logei,7,exact,True,,none,0.0,0,50,0,1,2,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
923784e8-6e35-47e6-b976-191e32d608a2,hartmann_3,value,logei,7,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.7252271835108848,3.0449197169426223,0.0099812252131052,99.20392054594475,1.9840784109188951,19.22105533105072,0.3922664353275657,0.0099812252131052,19.284363966624454,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
3361646c-d998-4fed-9fab-e15cfdf2430a,hartmann_3,value,logei,7,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.7252271835108848,3.0449197169426223,0.0099812252131052,97.33010589236125,1.9466021178472248,19.22105533105072,0.3922664353275657,0.0099812252131052,19.284363966624454,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
b060417a-4b94-484a-9dab-184fc37eb2eb,hartmann_3,value,logei,7,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.7252271835108848,2.8126173473033487,0.2422835948523789,63.124910528456574,1.2624982105691316,34.09907326658286,0.6958994544200584,2.805860864405616,137.48718235587518,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
630bb2e9-8ab8-481d-8360-a876dd00d320,hartmann_3,value,logei,7,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,0.7252271835108848,2.8126173473033487,0.2422835948523789,58.26067848633161,1.165213569726632,34.09907326658286,0.6958994544200584,2.805860864405616,137.48718235587518,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
edc02a4e-67c9-41e2-b08e-bd8b5880da7b,hartmann_3,value,logei,8,exact,True,,none,0.0,0,50,0,1,2,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
