iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-5.2483352611416905,True,-4.8541070861570015,logei,0.0,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,3.960747245121097,True,2.222879442808553,logei,0.0,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,4.479301151134765,True,5.46640368731371,logei,0.0,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,-0.9871025361789454,4.0420034783346726,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-3.3829341962057953,True,-2.4741484842424413,logei,0.0,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,-0.9871025361789454,4.0420034783346726,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.34808597158786847,True,0.06704235325439062,logei,0.0,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,-0.9871025361789454,4.0420034783346726,hartmann_3
6,1.0,0.873964404058029,1.0,-0.19810387495187737,0.8284353984522241,True,1.0265392734041014,logei,0.2677198000019416,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.253004817107605,18.79871453036721,1.3170331398431838,3.133119088394535,-0.9871025361789454,4.0420034783346726,hartmann_3
7,0.7875112720386249,0.7957339430862075,0.33423740405784486,-0.8080952021508198,-2.547365922080869,True,-1.7392707199300492,logei,0.42794090003008023,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.8629961443065475,22.661710674673756,1.3170331398431838,3.237387239239108,-0.9871025361789454,4.0420034783346726,hartmann_3
8,1.0,1.0,0.0,-0.987339742589853,3.284198367107047,True,4.2715381096969,logei,0.2474491000175476,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.042240684745581,26.703951359419335,1.3170331398431838,3.337993919927417,-0.9871025361789454,4.0420034783346726,hartmann_3
9,0.05794416282857645,0.9053852679192523,0.005023671002871651,-0.9868238048880883,-8.359595749721386,True,-7.372771944833298,logei,0.4229754999978468,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.041724747043816,30.74567610646315,1.3170331398431838,3.416186234051461,-0.9871025361789454,4.0420034783346726,hartmann_3
10,0.5383232444125184,0.7285128376758989,0.9649731801182879,1.1575222165217942,2.379229535926549,True,1.2217073194047547,logei,0.43239039997570217,False,1.5,9,b386f83f-753e-4dbd-a91d-bd0f55cc60b8,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.8973787256339334,32.643054832097086,1.3170331398431838,3.2643054832097085,-0.9871025361789454,4.0420034783346726,hartmann_3
