iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,1.6125539379342835,True,1.0443389004717565,logei,0.0,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-2.3745472503604588,True,-1.3308005409072878,logei,0.0,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,-0.06489050476423514,True,0.20724450520562154,logei,0.0,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-0.8438264480492669,True,0.5213104671822429,logei,0.0,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,1.6503184796045576,True,1.5509369877720447,logei,0.0,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.09938149183251282,2.5250988399460996,levy_10
6,8.972480210949154,0.5171164388778074,-2.11208409227176,-2.195325061746189,2.0798585859242236,7.3188290796072435,0.04985463005700752,2.518177165573439,-2.263167423773539,0.9826092574918777,4.628877599993138,1.4369948061786024,1.881855475853488,True,0.4448606696748856,logei,0.24260409999988042,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4369948061786024,1.1874855256000099,16.323309289852567,1.1874855256000099,2.720551548308761,1.4369948061786024,1.1874855256000099,levy_10
7,5.25261121717916,-0.7776178276028024,-0.9975753723143744,-4.344899966096053,0.3128896882212595,8.317131235688121,3.3274502983772014,4.231235677718434,-1.3219944499073157,2.656893950891415,8.274306975600092,1.9146160540598618,1.2531921189131054,True,-0.6614239351467563,logei,0.3077165999857243,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9146160540598618,0.7098642777187505,17.033173567571318,0.7098642777187505,2.433310509653045,1.4369948061786024,1.1874855256000099,levy_10
8,10.0,-1.008148453429634,-4.358523280274723,0.3107177898841433,3.4588486707096897,8.446241034756948,-3.0449159385613123,-5.810053503443473,4.869795555920089,-4.934656789246332,-0.6707113393804198,0.2301620029989348,-1.574673980754739,True,-1.8048359837536738,logei,0.37548590000369586,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9146160540598618,2.3943183287796774,19.427491896350993,0.7098642777187505,2.428436487043874,1.4369948061786024,1.1874855256000099,levy_10
9,10.0,1.194036285132048,-2.555182863879891,1.135422037138762,4.476909866405161,7.430440616180086,-1.580493780057413,9.372983279921401,-10.0,0.9657190655349936,0.41231274901213755,-1.267970385270689,0.1349431283855964,True,1.4029135136562854,logei,0.5973158999986481,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9146160540598618,3.892450717049301,23.319942613400293,0.7098642777187505,2.5911047348222547,1.4369948061786024,1.1874855256000099,levy_10
10,10.0,2.890162484147366,-3.203866599044888,-5.678022630260194,0.48685122008776716,6.830116039639089,-1.957187755510677,-3.206976874197001,1.6594683879374656,1.5928322903581327,7.478507082227598,0.3464246236759074,1.874006045072966,True,1.5275814213970587,logei,0.6070182000112254,False,9,e01ca027-c3d4-4163-a291-da811d7f7714,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9146160540598618,2.278055708102705,25.597998321503,0.7098642777187505,2.5597998321502997,1.4369948061786024,1.1874855256000099,levy_10
