dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
moving_peaks,value,exact,gaussian,0,0.05,logei,5,2,1.4,0.3999999999999999,1.2,-0.40435404281545717,-2.226035112895566,-0.008252123322764437,45.04869162358286,0.0,True
moving_peaks,value,exact,gaussian,0,0.05,qnei,5,2,1.6,0.6000000000000001,1.8,-0.1257874757517115,1.7480435390692648,-0.002567091341871652,50.41138840011057,0.0,False
moving_peaks,value,exact,gaussian,0,0.25,logei,5,2,1.4,0.3999999999999999,1.4,4.349544630706762,2.92463007873733,0.0887662169531992,49.80259029710508,0.0,True
moving_peaks,value,exact,gaussian,0,0.25,qnei,5,2,1.6,0.6000000000000001,1.6,2.7768114831189976,2.663400267407077,0.056669622104469373,53.31398735898127,0.0,False
moving_peaks,value,exact,gaussian,0,1.0,logei,5,2,1.4,0.3999999999999999,1.0,18.52687420259314,14.170316567251191,0.37809947352230905,63.979919868991466,0.0,True
moving_peaks,value,exact,gaussian,0,1.0,qnei,5,2,1.6,0.6000000000000001,2.0,18.425641723817762,18.360983288176,0.37603350456770934,68.96281759968004,0.0,False
moving_peaks,value,exact,gaussian,0,5.0,qnei,5,2,1.4,0.3999999999999999,1.6,33.07577919562214,26.22225229689237,0.6750159019514722,83.61295507148441,0.0,True
moving_peaks,value,exact,gaussian,0,5.0,logei,5,2,1.6,0.6000000000000001,1.4,33.03600211663418,26.534095320806053,0.6742041248292688,78.48904778303249,0.0,False
moving_peaks,value,exact,gaussian,20,0.05,logei,5,2,1.4,0.3999999999999999,1.4,-0.4290410683706668,-1.3828135148620504,-0.014794519598988453,45.02400459802765,-0.11294980091614903,True
moving_peaks,value,exact,gaussian,20,0.05,qnei,5,2,1.6,0.6000000000000001,1.6,-0.8753060011926876,-0.7168026457588113,-0.030182965558368614,49.66186987466959,-0.0007748361372549833,False
moving_peaks,value,exact,gaussian,20,0.25,qnei,5,2,1.4,0.3999999999999999,1.4,-0.22436699081534214,1.533733916572622,-0.007736792786735924,50.312808885046934,-0.17016739616929782,True
moving_peaks,value,exact,gaussian,20,0.25,logei,5,2,1.6,0.6000000000000001,1.6,3.254412293076487,1.9018385714603596,0.1122211135543619,48.70745795947481,-0.07457761287980061,False
moving_peaks,value,exact,gaussian,20,1.0,qnei,5,2,1.2,0.19999999999999996,1.6,4.148035117739835,4.445305155013088,0.143035693715167,54.685210993602105,-0.09833245158462668,True
moving_peaks,value,exact,gaussian,20,1.0,logei,5,2,1.8,0.8,1.4,5.602662139201395,4.374269735940189,0.19319524617935854,51.05570780559972,-0.21006576822180975,False
moving_peaks,value,exact,gaussian,20,5.0,qnei,5,2,1.4,0.3999999999999999,1.6,7.982340245939109,9.870174295587802,0.2752531119289348,58.51951612180138,-0.11593957086060143,True
moving_peaks,value,exact,gaussian,20,5.0,logei,5,2,1.6,0.6000000000000001,1.4,9.133961861860902,10.924443257789136,0.3149642021331345,54.58700752825922,0.3708426319331538,False
