dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
moving_peaks,value,qnei,0.475,1.6500000000000001,0.18569012307259708,58.68506928817204,-0.04815178184397262,4,8
moving_peaks,value,logei,0.525,1.3499999999999999,0.21730046678123488,54.586803433009166,-0.003343818760575698,4,8
