dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
moving_peaks,value,exact,gaussian,0,0.05,logei,5,0.0,0.0,-0.0069309621566722044,0.07916446963134804,-0.40435404281545717,-2.226035112895566,8.93198804981543,-6.441000506749804,7.353012493721849,-0.008252123322764437,45.04869162358286,-0.0069309621566722044,0
moving_peaks,value,exact,gaussian,0,0.05,qnei,5,0.0,0.0,-0.09518966853232574,-0.10111999414300765,-0.1257874757517115,1.7480435390692648,7.6465243989504295,-6.658216001072607,5.4897689561962775,-0.002567091341871652,50.41138840011057,-0.09518966853232574,0
moving_peaks,value,exact,gaussian,0,0.25,logei,5,0.0,0.0,0.2519882899895724,0.30650363568690464,4.349544630706762,2.92463007873733,14.992779185114154,-6.962940170507812,16.757202148243273,0.0887662169531992,49.802590297105084,0.33581997958329585,0
moving_peaks,value,exact,gaussian,0,0.25,qnei,5,0.0,0.0,-0.0343173535519826,0.011017260519606165,2.7768114831189976,2.663400267407077,6.208504321932392,-1.777878958055696,7.305949658230979,0.056669622104469373,53.31398735898127,-0.0343173535519826,0
moving_peaks,value,exact,gaussian,0,1.0,logei,5,0.0,0.0,0.6154525904378598,0.7100293956998769,18.52687420259314,14.170316567251191,11.172544744229208,10.229393788450835,27.832524418920134,0.378099473522309,63.979919868991466,1.058857309955606,0
moving_peaks,value,exact,gaussian,0,1.0,qnei,5,0.0,0.0,0.4588497970126116,0.3746481004952157,18.42564172381776,18.360983288176,5.043060657030556,14.346587008274577,22.00757468681136,0.37603350456770934,68.96281759968004,0.8445322208975309,0
moving_peaks,value,exact,gaussian,0,5.0,logei,5,0.0,0.0,1.078565609670812,1.0423472983284077,33.03600211663418,26.534095320806053,20.45708368894577,21.50914131980828,52.26820082846295,0.6742041248292688,78.48904778303249,2.391612237465412,0
moving_peaks,value,exact,gaussian,0,5.0,qnei,5,0.0,0.0,1.018817856346733,0.8281558783001839,33.07577919562214,26.22225229689237,15.163736441756422,21.845898777994076,45.82031086549718,0.6750159019514722,83.61295507148442,3.1523946953546154,0
moving_peaks,value,exact,gaussian,20,0.05,logei,5,-0.112949800916149,-0.002276526910253873,-0.03272074436566417,-0.05329845864091931,-0.4290410683706668,-1.3828135148620504,3.6159608265440304,-2.65036686797077,2.728779013129185,-0.014794519598988453,45.02400459802766,-0.030473362564324535,0
moving_peaks,value,exact,gaussian,20,0.05,qnei,5,-0.0007748361372549833,-0.00022456486177846458,-0.06623164364571431,-0.0894252249321626,-0.8753060011926876,-0.7168026457588113,0.7188871272401507,-1.3935572730405184,-0.3474680754265577,-0.030182965558368614,49.66186987466959,-0.06415800764160542,0
moving_peaks,value,exact,gaussian,20,0.25,logei,5,-0.07457761287980061,0.003273984075958636,0.17955097248789312,0.120784923153606,3.254412293076487,1.9018385714603596,6.381851129100285,-1.174887306980375,8.975984680465961,0.1122211135543619,48.70745795947481,0.3715562512445006,0
moving_peaks,value,exact,gaussian,20,0.25,qnei,5,-0.17016739616929782,-0.002675974102862355,-0.025633740595469502,0.01614761758308436,-0.22436699081534214,1.533733916572622,2.962175579903863,-2.900496086694028,1.680275881154755,-0.007736792786735924,50.312808885046934,0.05559330609487212,0
moving_peaks,value,exact,gaussian,20,1.0,logei,5,-0.21006576822180972,-0.0271612101060104,0.25690863729785357,0.28165659142051735,5.602662139201395,4.374269735940189,2.0759353134697425,4.021222659072589,7.169480251858981,0.19319524617935854,51.05570780559972,0.7578069101529981,0
moving_peaks,value,exact,gaussian,20,1.0,qnei,5,-0.09833245158462667,0.0010964364029537599,0.20157501732303323,0.17381754758506585,4.148035117739835,4.445305155013088,3.8820242658171065,1.2971523577667896,7.315715916893174,0.143035693715167,54.685210993602105,0.8517690722738822,0
moving_peaks,value,exact,gaussian,20,5.0,logei,5,0.3708426319331538,0.2027291949501291,0.40940360821798016,0.45711963271016304,9.133961861860902,10.924443257789136,8.002680078372673,2.795858290354028,15.034226636681842,0.3149642021331345,54.58700752825922,1.4408833238723342,0
moving_peaks,value,exact,gaussian,20,5.0,qnei,5,-0.11593957086060143,0.05338407287214958,0.4064034245812925,0.4721811108230629,7.982340245939109,9.870174295587802,3.9832404575059686,4.906427469101684,10.981539923873441,0.27525311192893487,58.519516121801395,2.005238860069068,0
