dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
powell,value,logei,0.38749999999999996,1.5,0.0012040698174121337,1.7242671843465978,-0.02849064644766406,8,8
powell,value,qnei,0.6125,1.5,0.0006127745643596135,1.6907328153600112,0.06433152224733513,1,8
