dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
michalewicz,value,exact,slip,0,0.01,logei,5,0.0,0.0,0.4177936485409246,0.4759585000749116,-1.847623308474931,-6.945866907433555,37.64811111001997,-32.33712927211881,27.383723877622526,-0.03770659813214143,222.40896585246546,0.5519317502028025,0
michalewicz,value,exact,slip,0,0.01,qnei,5,0.0,0.0,0.46436417362082816,0.5642905959558062,5.411612856502444,-10.268432992087668,35.01328869769837,-19.198277622220456,36.47102205415394,0.11044107870413153,239.89231248049154,0.6424640838007721,0
michalewicz,value,exact,slip,0,0.05,logei,5,0.0,0.0,3.2951041900935536,3.7982918547232876,65.72847405520133,77.97718110490428,68.76656498245066,12.363233431042431,119.09371467936023,1.3413974296979865,289.9850632161418,4.933258823009687,0
michalewicz,value,exact,slip,0,0.05,qnei,5,0.0,0.0,2.2743996652465266,1.5806784835078833,73.06370509158593,91.9548023194505,48.9893905290782,31.245183363390083,109.16082866683935,1.4910960222772638,307.54440471557507,3.7383317359627184,0
michalewicz,value,exact,slip,0,0.15,logei,5,0.0,0.0,3.252345831430368,3.1130010739298926,55.31348769983756,28.970323767746834,89.90622052498652,-10.895426012254712,122.98609508405062,1.128846687751787,279.57007686077793,6.258542313465802,0
michalewicz,value,exact,slip,0,0.15,qnei,5,0.0,0.0,2.9462157894914425,2.0704629174096834,74.74653165728398,60.2598829619329,48.818909853491974,38.822693289878096,111.92640618930378,1.5254394215772242,309.2272312812731,5.66742726811076,0
michalewicz,value,exact,slip,0,0.4,logei,5,0.0,0.0,4.025292964467951,4.164844070211871,81.78709922090061,86.71586827501238,46.08258598107536,45.67995871944164,117.89423972235959,1.6691244738959312,306.043688381841,6.35419693990921,0
michalewicz,value,exact,slip,0,0.4,qnei,5,0.0,0.0,3.251867955299791,3.159907628273412,76.7028204765509,87.81182415972594,22.47206272417035,56.50543500112235,91.21268793103293,1.5653636831949165,311.18352010054,5.324085047809719,0
michalewicz,value,exact,slip,20,0.01,logei,5,0.10766737491583145,0.38177084522101135,1.5825614299798736,1.8991618478272452,22.4979806384601,27.574101925806815,50.151694607544044,-18.836749361778892,57.28172505096791,0.7764601559271468,246.75456979940046,1.5260340214676587,0
michalewicz,value,exact,slip,20,0.01,qnei,5,1.2720270069841324,0.868449767922274,1.206086291432093,1.5556938960918356,39.649712944282626,35.89647668274091,24.880605297862704,22.038252815797158,60.635504772906664,1.1584812315207764,274.13041256827177,1.3724317858454878,0
michalewicz,value,exact,slip,20,0.05,logei,5,-0.3203991683228732,-0.16273217057862954,3.2888923466410107,3.8931747664093868,77.52153941901064,74.42920382002535,50.06494721398248,37.66082689993243,117.38225193808884,2.2487683645171903,301.77812857995104,4.037745971633492,0
michalewicz,value,exact,slip,20,0.05,qnei,5,1.2099231846789382,1.050460319192481,2.394224414223614,2.354472633448257,52.91368045858748,53.47357801267705,19.908068128489756,38.331787854412376,69.09434832529703,1.662501710411971,287.3943800825766,3.105867101464702,0
michalewicz,value,exact,slip,20,0.15,logei,5,0.7738647331117402,-0.23019717470154655,3.8184096191293255,4.3195119609937045,76.71925463974432,70.2385014272337,48.96914468886768,39.5259534542216,120.41997024667917,2.358975108102354,300.97584380068474,5.152138346173482,0
michalewicz,value,exact,slip,20,0.15,qnei,5,2.108142883282043,2.0222565659052876,2.395131302185881,2.388142904390754,55.07682612663217,59.60904333346457,25.92255747675064,33.888525235213784,72.79888394240349,1.7052744181443704,289.55752575062127,3.752036881339248,0
michalewicz,value,exact,slip,20,0.4,logei,5,0.4439698785498015,-0.09682663266254954,3.8487033023621064,3.752871194224041,89.3257008868437,99.55723756670193,57.279967678580746,42.17957353413729,131.76645256912104,2.402824902173963,313.5822900477841,5.4542907949409045,0
michalewicz,value,exact,slip,20,0.4,qnei,5,3.8800752150864772,3.877334668703068,3.0213990678804166,3.171149351021235,80.73983199502266,82.75950462250509,30.68660808860857,54.28476842949935,101.20580909703207,2.3784699978214343,315.22053161901175,3.2182051478241034,0
