run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4
25fd5ed6-9eb1-42f8-b3ba-b60e9e00e5b2,michalewicz,value,logei,10,exact,True,none,0.0,0,50,0,1,2,3.409690555775156,7.748743895801517,0.2989772708874616,307.79160144955256,6.155832028991052,255.7961977454358,5.220330566233383,0.2989772708874616,255.7961977454358,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
25fd5ed6-9eb1-42f8-b3ba-b60e9e00e5b2,michalewicz,value,logei,10,exact,True,none,0.0,20,50,0,21,22,2.4370236372994416,7.748743895801517,0.2989772708874616,307.79160144955256,6.155832028991052,255.7961977454358,3.8388211800159726,0.2989772708874616,255.7961977454358,"x0,x1,x2,x3,x4",0.5905442009697872,1.0222349770327388,-0.0021811853530360192,-2.1319879571935876,0.0
6fb5ebb6-7a8a-495a-940c-b87ae9058fc6,michalewicz,value,logei,10,exact,False,slip,0.01,0,50,0,1,2,3.409690555775156,5.242781675735481,2.804939490953497,347.7103577460783,6.954207154921566,270.1376061387362,5.51301237017829,2.181860711816098,264.38537458808537,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
b17a9b2b-7c65-4822-abb8-af4144c110d3,michalewicz,value,logei,10,exact,False,slip,0.05,0,50,0,1,2,3.409690555775156,3.9504520410782296,4.097269125610749,410.08755313754136,8.201751062750827,254.74284158857228,5.198833501807598,7.356403153423931,378.9695448154293,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
27b0ae72-8665-484d-9f48-cf72441f0f25,michalewicz,value,logei,10,exact,False,slip,0.15,0,50,0,1,2,3.409690555775156,4.635742821871624,3.411978344817354,419.9296899043788,8.398593798087576,190.27195659026117,3.883101154903289,8.995369122432315,439.7613801119003,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
306253e0-fe6f-4997-937a-a4b1dd4548a0,michalewicz,value,logei,10,exact,False,slip,0.4,0,50,0,1,2,3.409690555775156,2.4480738469997942,5.5996473196891845,421.808405150592,8.436168103011841,295.0539320985778,6.021508818338322,7.977687698899666,397.4269585872561,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
a3b98b24-60ff-452b-b3cd-0ce781276a84,michalewicz,value,logei,10,exact,False,slip,0.01,20,50,0,21,22,2.818794482520453,3.1592131823976315,4.888507984291347,366.67631403943386,7.333526280788678,283.3702996712426,4.888507984291348,4.888507984291347,283.3702996712426,"x0,x1,x2,x3,x4",0.21136596088732906,0.0,0.7860971646275948,0.2503012727588394,2.687066669415868
3018d4d0-b936-4b51-b9c2-6610362da773,michalewicz,value,logei,10,exact,False,slip,0.05,20,50,0,21,22,2.274291466720812,1.7887117836606925,6.259009383028286,420.95421372904326,8.419084274580865,330.22540156546114,6.259009383028286,6.259009383028286,330.22540156546114,"x0,x1,x2,x3,x4",0.0,0.0,1.8118689693690946,0.195495871664368,-1.3606299561595232
108bc67d-7e3c-4138-af7e-708a9c29e13c,michalewicz,value,logei,10,exact,False,slip,0.15,20,50,0,21,22,2.206826462597895,1.972976984023309,6.07474418266567,418.21435674512975,8.364287134902595,326.0346991726695,6.173801144928354,9.094392596034986,403.0357337135871,"x0,x1,x2,x3,x4",0.0,0.0,-0.041366117203718744,0.0,-2.206438732521215
3a4f5e6a-7b90-4e7e-a727-e990f65e9635,michalewicz,value,logei,10,exact,False,slip,0.4,20,50,0,21,22,0.3860095845200175,1.333615435933754,6.714105730755224,427.7813857902256,8.555627715804512,355.3534353121377,6.7330346259102996,9.085743705484454,424.8134083150077,"x0,x1,x2,x3,x4",0.3860095845200175,0.0,0.0,0.0,0.0
137b403e-5c7d-4c85-a0bc-2cd72d5e727e,michalewicz,value,logei,11,exact,True,none,0.0,0,50,0,1,2,4.57017014560389,6.155008694834408,1.89271247185457,276.097734512901,5.5219546902580205,166.95620328014635,3.4072694546968645,1.89271247185457,166.95620328014635,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
137b403e-5c7d-4c85-a0bc-2cd72d5e727e,michalewicz,value,logei,11,exact,True,none,0.0,20,50,0,21,22,1.5600269874010528,6.155008694834408,1.89271247185457,276.097734512901,5.5219546902580205,166.95620328014635,2.1239718098017364,1.89271247185457,166.95620328014635,"x0,x1,x2,x3,x4",-0.5224737868409219,-0.09508262467167272,0.30781175002972794,1.434195275879028,0.0006893179039875186
f83c35d2-9c44-4d45-99ea-9245a123a5d2,michalewicz,value,logei,11,exact,False,slip,0.01,0,50,0,1,2,4.57017014560389,7.175069845488974,0.8726513212000047,239.14332490117857,4.782866498023571,159.73574409661944,3.259913144828968,1.0893703995921635,169.73628450207585,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
a0adca88-e2c6-4120-a7c9-068222597b4e,michalewicz,value,logei,11,exact,False,slip,0.05,0,50,0,1,2,4.57017014560389,2.0626594671739613,5.9850616995150165,390.39008183845647,7.807801636769129,317.67061324727626,6.483073739740332,6.245280609810091,340.6753831920713,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
c6361f21-3885-48f6-91a6-5b5632cbcc5b,michalewicz,value,logei,11,exact,False,slip,0.15,0,50,0,1,2,4.57017014560389,3.298605577294212,4.749115589394767,412.5024316975401,8.250048633950803,305.3724851592788,6.2320915338628335,8.899340708583305,415.99884506285787,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
5e66bd41-1098-4cd0-ab6f-105c83d9e8fc,michalewicz,value,logei,11,exact,False,slip,0.4,0,50,0,1,2,4.57017014560389,1.9901646246225373,6.0575565420664415,416.7206429661885,8.33441285932377,304.61012361712324,6.216533135043331,7.549306005643333,366.89867969187975,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
