dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
stevens,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.7,-0.3425170139010735,-0.050949494403676354,-0.006990143140838239,15.756697507016721,0.0,True
stevens,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.3,-0.012338062472217004,-0.013605195119779978,-0.0002517971933105434,15.714080282444773,0.0,False
stevens,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,2,1.2,0.19999999999999996,1.2,1.5062497825804038,1.1824352171702088,0.030739791481232726,17.232668127497394,0.0,True
stevens,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,2,1.8,0.8,1.8,4.4043237398480795,1.223761303101373,0.08988415795608325,20.503538260765872,0.0,False
stevens,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,1.4,15.03323991218141,14.028183086312978,0.30680081453431446,31.132454433099202,0.0,True
stevens,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.6,20.259158927977523,25.122084480824206,0.4134522230199494,35.98557727289451,0.0,False
stevens,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,2,1.0,0.0,1.0,13.369961017973736,16.905892812889686,0.27285634730558644,29.469175538891534,0.0,True
stevens,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,2,2.0,1.0,2.0,38.24609152915396,31.06908300459589,0.7805324801868154,53.972509874070944,0.0,False
stevens,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,2,1.5,0.5,1.0,0.0,0.0,0.0,15.72641834491699,-1.299187743586394e-06,True
stevens,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,2,1.5,0.5,2.0,0.0,0.0,0.0,16.099214520917794,0.0,True
stevens,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,2.0,-0.2486335843294903,0.0,-0.008573571873430691,15.850580936588305,0.0,True
stevens,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.0,0.0,0.0,0.0,15.72641834491699,-0.030436508638079875,False
stevens,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,2.0,-0.10789759319959061,0.0,-0.003720606662054829,15.991316927718206,0.12642860076468154,True
stevens,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.0,0.0,0.0,0.0,15.72641834491699,-0.030436508638079875,False
stevens,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,2,1.4,0.3999999999999999,2.0,-0.26739838314681064,0.0,-0.00922063390161414,15.831816137770982,-0.03705613870561065,True
stevens,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,2,1.6,0.6000000000000001,1.0,0.0,0.0,0.0,15.72641834491699,0.4975506399968637,False
