iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.24597560189155382,0.24597560189155382,0.5137940632577207,0.07214266613101546,True,True,0.0,pi,0.0,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24597560189155382,2.8089253402641736,2.8089253402641736,2.8089253402641736,2.8089253402641736,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.24864799355806758,-0.24864799355806758,-0.31376576698332603,0.06375604420012707,True,True,0.0,pi,0.0,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24597560189155382,3.303548935713795,6.112474275977968,2.8089253402641736,3.056237137988984,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.5286225922741807,-0.5286225922741807,-0.4727011274378231,0.07700339000905904,True,True,0.0,pi,0.0,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24597560189155382,3.5835235344299083,9.695997810407876,2.8089253402641736,3.2319992701359586,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.5741037225594758,-0.5741037225594758,-0.6166682040543563,0.07461388288172344,True,True,0.0,pi,0.0,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24597560189155382,3.6290046647152034,13.32500247512308,2.8089253402641736,3.33125061878077,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6293020725152073,-0.6293020725152073,-0.6066610395455705,0.09960482322190319,True,True,0.0,pi,0.0,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24597560189155382,3.684203014670935,17.009205489794013,2.8089253402641736,3.4018410979588025,0.5137940632577207,2.541106878898007,hartmann_3
6,0.12816909441186503,0.5248213354288278,0.57721708044597,-0.020979767010568976,-0.020979767010568976,0.48411134850805426,0.11599065219613974,True,True,0.0,pi,0.33606709993910044,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24597560189155382,3.0758807091662965,20.085086198960308,2.8089253402641736,3.347514366493385,0.5137940632577207,2.541106878898007,hartmann_3
7,0.12863165962351497,0.49362207241236794,0.6068865810958154,0.5742812397254522,0.5742812397254522,0.5275788650846266,0.05338749935312995,True,True,0.0,pi,0.3404657000210136,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5742812397254522,2.4806197024302756,22.565705901390583,2.4806197024302756,3.223672271627226,0.5275788650846266,2.527322077071101,hartmann_3
8,0.12824633449276074,0.4817400342641112,0.6184306048864013,1.0768868247121863,1.0768868247121863,0.5672933013275411,0.12151647721124256,True,True,0.0,pi,0.30314859992358834,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.0768868247121863,1.9780141174435413,24.543720018834126,1.9780141174435413,3.0679650023542657,0.5672933013275411,2.4876076408281866,hartmann_3
9,0.12815687299542003,0.47619828763640054,0.6237753846753863,1.1188526019674438,1.1188526019674438,0.5895871727160069,0.07814525403595753,True,True,0.0,pi,0.3179500000551343,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1188526019674438,1.9360483401882838,26.479768359022408,1.9360483401882838,2.942196484335823,0.5895871727160069,2.465313769439721,hartmann_3
10,0.12849465302739063,0.4743295289443813,0.625417413773504,0.5135793789943683,0.5135793789943683,0.5962019508101685,0.07065458220922158,True,True,0.0,pi,0.42880230001173913,False,11,e5a4c705-3926-4fe3-b84a-29d9fca0079f,slip,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1188526019674438,2.5413215631613593,29.02108992218377,1.9360483401882838,2.902108992218377,0.5895871727160069,2.465313769439721,hartmann_3
