iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.48340779572914533,True,0.14339013017442975,logei,0.0,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,0.10294813141864323,True,0.6475991297185039,logei,0.0,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.5446509982998606,8.511814961591798,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,0.338173305262578,True,0.6206520156259018,logei,0.0,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.2824787103633238,8.249642673655261,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.38980053345823534,True,0.2628590427174888,logei,0.0,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.2824787103633238,8.249642673655261,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,2.1893989399388847,True,0.8742981803662642,logei,0.0,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.5652795729937835,0.20540735576526023,0.32604825423783274,0.6983013830950212,0.198025176039654,0.7483846869135167,0.1543051112842065,0.47729901321034274,True,0.32299390192613625,logei,0.7930256999679841,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.8128588520077304,48.44016511963727,6.652063203719317,8.07336085327288,1.3151007595726205,6.652063203719317,hartmann_6
7,0.459932023914225,0.36334703094481524,0.21409314605861293,0.6313560485311488,0.3482097438134678,0.7188096455498258,0.947008557617736,1.5199438047286724,True,0.5729352471109365,logei,0.958939999982249,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.020155405674201,55.460320525311474,6.652063203719317,7.922902932187354,1.3151007595726205,6.652063203719317,hartmann_6
8,0.46627712282664974,0.31038515630669145,0.35496610743955115,0.6078455171887945,0.4991625032622352,0.5205826809486909,0.4084075583941602,0.9041177728909062,True,0.495710214496746,logei,1.3588369999779388,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.5587564048977764,63.01907693020925,6.652063203719317,7.8773846162761565,1.3151007595726205,6.652063203719317,hartmann_6
9,0.6365816275825606,0.31538544694059967,0.3564722438284931,0.4971873547350811,0.29420376704467094,0.6416910869390642,2.1510059379398867,2.630786471152988,True,0.4797805332131011,logei,1.1115374999935739,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1510059379398867,5.816158025352051,68.8352349555613,5.816158025352051,7.6483594395068115,2.1510059379398867,5.816158025352051,hartmann_6
10,0.6688114137830388,0.6429139545414357,0.26219323310068954,0.22433607317436474,0.3853354732268038,0.6386455335094453,0.9104753152804661,1.0967461501856952,True,0.1862708349052291,logei,1.5289426000090316,False,0,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1510059379398867,7.056688648011471,75.89192360357278,5.816158025352051,7.589192360357278,2.1510059379398867,5.816158025352051,hartmann_6
11,0.4842979982779722,0.16928446776051684,0.07021990215780516,0.47837432424480764,0.42496000061507755,0.6436994539926583,2.3957306819821915,2.5684009373056087,True,0.17267025532341718,logei,1.9104544000001624,False,1,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.3957306819821915,5.571433281309746,81.46335688488253,5.571433281309746,7.405759716807503,2.1510059379398867,5.816158025352051,hartmann_6
12,0.7451903882976985,0.6769171922643333,0.12405799397984797,0.5173513097684177,0.6037415270775157,0.6472150922663581,-0.5119229923672094,-0.2367567256565405,True,0.2751662667106689,logei,1.7847977000055835,False,1,10,c094f52d-d9f2-42fa-98c7-e18884ec19f9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.3957306819821915,8.479086955659147,89.94244384054167,5.571433281309746,7.495203653378472,2.1510059379398867,5.816158025352051,hartmann_6
