run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
0081a172-ebb7-4dbe-a9e4-0b258d486e0e,zdt1,multi_objective,qlognehvi,10,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,1.194384138562719,349.1790402583828,18.31700174791007,1901.378915154985,38.0275783030997,1841.9405680868908,37.59062383850797,42.15610667545173,2306.39010016027,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,367.1390272192996,0.3570147869932611,681.65310574568,13.6330621149136,631.1947521580482,12.881525554245883,0.3570147869932611,631.1947521580482,0.0,-17.95998696091675,17.959986960916808,1219.725809409305,24.394516188186103,1210.7458159288426,24.70909828426209,41.79909188845847,1675.1953480022216
0bb5a340-a031-4dd6-a8e2-698071cc3ef4,zdt1,multi_objective,qlognehvi,10,exact,False,xc0.85_halo-backfit,gaussian,1.0,0,50,0,1,2,1.194384138562719,365.8671366437268,1.6289053625661154,759.524670074845,15.1904934014969,708.4303711994252,14.45776267753929,8.848264987153698,1264.600338097778,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694,1.194384138562719,367.1390272192996,0.3570147869932611,681.65310574568,13.6330621149136,631.1947521580482,12.881525554245883,0.3570147869932611,631.1947521580482,0.0,-1.2718905755727974,1.2718905755728542,77.87156432916493,1.5574312865833004,77.23561904137694,1.5762371232934065,8.491250200160437,633.4055859397297
a29fe625-b048-4905-9a7f-d95e695a1f48,zdt1,multi_objective,qlognehvi,10,exact,False,halo-backfit,gaussian,1.0,20,50,0,21,22,2.23606797749979,367.04433044101455,0.4517115652783445,683.8594769503429,13.67718953900686,633.3537749735659,0.5010846352971269,12.373627246652577,751.2457563567359,"x0,x1,x2,x3,x4,x5",0.0,-1.0,-1.0,1.0,1.0,-1.0,1.7320508075688772,367.1390272192996,0.3570147869932611,681.65310574568,13.6330621149136,631.1947521580482,0.4266355726930707,0.3570147869932611,631.1947521580482,0.5040171699309126,-0.09469677828502654,0.09469677828508338,2.2063712046629007,0.044127424093261425,2.1590228155176874,0.0744490626040562,12.016612459659315,120.05100419868768
a814b547-f797-4f43-8d06-95e97f5bc994,zdt1,multi_objective,qlognehvi,10,exact,False,xc0.85_halo-backfit,gaussian,1.0,20,50,0,21,22,2.23606797749979,366.9855725242328,0.5104694820601026,689.9740293045492,13.799480586090985,639.4389483693834,0.7109182006701409,6.76298579902226,833.0626497486913,"x0,x1,x2,x3,x4,x5",0.0,-1.0,-1.0,1.0,1.0,-1.0,1.7320508075688772,367.1390272192996,0.3570147869932611,681.65310574568,13.6330621149136,631.1947521580482,0.4266355726930707,0.3570147869932611,631.1947521580482,0.5040171699309126,-0.15345469506678455,0.15345469506684145,8.32092355886914,0.16641847117738529,8.24419621133518,0.2842826279770702,6.405971012028999,201.8678975906431
8f1e6c27-6223-4fe3-93e9-2d788479b2f4,zdt1,multi_objective,qlognehvi,11,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,0.9136168966722205,358.0927736396737,9.403268366619216,2057.295269247272,41.14590538494543,1981.902702964714,40.44699393805539,10.057648714212576,3253.6131155429466,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696,0.9136168966722205,367.16850909544667,0.3275329108462301,1023.7354917696453,20.474709835392904,952.8807932149738,19.446546800305587,0.3275329108462301,952.8807932149738,0.0,-9.075735455772985,9.075735455772985,1033.5597774776265,20.671195549552525,1029.0219097497402,21.000447137749806,9.730115803366346,2300.7323223279727
ad30c145-a79d-44c1-a6ff-f92b36505729,zdt1,multi_objective,qlognehvi,11,exact,False,xc0.85_halo-backfit,gaussian,1.0,0,50,0,1,2,0.9136168966722205,356.0085352338003,11.487506772492624,2715.088422017655,54.3017684403531,2638.65373653216,53.85007625575837,29.609487994786832,3691.376571414137,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696,0.9136168966722205,367.16850909544667,0.3275329108462301,1023.7354917696453,20.474709835392904,952.8807932149738,19.446546800305587,0.3275329108462301,952.8807932149738,0.0,-11.159973861646392,11.159973861646394,1691.3529302480097,33.8270586049602,1685.7729433171862,34.403529455452784,29.281955083940602,2738.495778199163
b1d1c644-3323-40bf-886d-a0b52b92f57f,zdt1,multi_objective,qlognehvi,11,exact,False,halo-backfit,gaussian,1.0,20,50,0,21,22,1.4142135623730951,366.92148190810224,0.5745600981906591,1029.849690334302,20.59699380668604,958.8714781859594,0.5745600981906591,0.5745600981906591,958.8714781859594,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,-1.0,-1.0,0.0,2.1686156267372225,367.16850909544667,0.3275329108462301,1023.7354917696453,20.474709835392904,952.8807932149738,0.36798475436357053,0.3275329108462301,952.8807932149738,-0.7544020643641274,-0.24702718734442897,0.24702718734442902,6.114198564656817,0.12228397129313606,5.990684970985626,0.2065753438270886,0.24702718734442902,5.990684970985626
44a710c8-8cfa-4f3e-9507-e9f864345dc6,zdt1,multi_objective,qlognehvi,11,exact,False,xc0.85_halo-backfit,gaussian,1.0,20,50,0,21,22,1.4142135623730951,366.92148190810224,0.5745600981906591,1029.849690334302,20.59699380668604,958.8714781859594,0.5745600981906591,0.5745600981906591,1081.4395333329371,"x0,x1,x2,x3,x4,x5",0.0,0.0,0.0,-1.0,-1.0,0.0,2.1686156267372225,367.16850909544667,0.3275329108462301,1023.7354917696453,20.474709835392904,952.8807932149738,0.36798475436357053,0.3275329108462301,952.8807932149738,-0.7544020643641274,-0.24702718734442897,0.24702718734442902,6.114198564656817,0.12228397129313606,5.990684970985626,0.2065753438270886,0.24702718734442902,128.55874011796334
4813f94a-84ef-4e49-a388-9270e674d5ba,zdt1,multi_objective,qlognehvi,12,exact,False,halo-backfit,gaussian,1.0,0,50,0,1,2,1.4302256252244785,346.65401136956393,20.842030636728964,2608.337148119351,52.16674296238702,2539.2171833800303,51.82075884449041,26.712866590541356,2783.4723227918475,"x0,x1,x2,x3,x4,x5",0.41962128466433857,-0.8316735607359772,0.7069889891649191,0.6788390786658013,-0.3470622084093375,0.3109249151288883,1.4302256252244785,367.1661082557673,0.3299337505255835,847.4760043081376,16.949520086162753,788.6120880119197,16.094124245141217,0.3299337505255835,788.6120880119197,0.0,-20.51209688620338,20.51209688620338,1760.8611438112132,35.21722287622427,1750.6050953681106,35.7266345993492,26.382932840015773,1994.8602347799279
807fc046-f1d5-4df1-9cb1-09a28a0537b2,zdt1,multi_objective,qlognehvi,12,exact,False,xc0.85_halo-backfit,gaussian,1.0,0,50,0,1,2,1.4302256252244785,357.1586722082715,10.33736979802137,2869.447593421186,57.38895186842372,2805.5799591012183,57.25673385920854,10.64542513062952,4045.067933409489,"x0,x1,x2,x3,x4,x5",0.41962128466433857,-0.8316735607359772,0.7069889891649191,0.6788390786658013,-0.3470622084093375,0.3109249151288883,1.4302256252244785,367.1661082557673,0.3299337505255835,847.4760043081376,16.949520086162753,788.6120880119197,16.094124245141217,0.3299337505255835,788.6120880119197,0.0,-10.007436047495787,10.007436047495787,2021.9715891130484,40.43943178226097,2016.9678710892986,41.16260961406732,10.315491380103936,3256.455845397569
