dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
rastrigin,value,exact,gaussian,0,0.05,logei,auc_simple_regret_excess_true,5,6.840304754026631,11.657998183928136,9.932357716321816,0.6886889245627931,-5.492346239611521,19.172955747664783,-0.33294033360318104,1.6473421967487596,1.5399552506736298,0.19841283169691382,3.0,0.3125,0.3426413738039321,0.5
rastrigin,value,exact,gaussian,0,0.05,logpi,auc_simple_regret_excess_true,5,5.5511393608614386,3.828172503894379,15.873730418343724,0.34970603724292354,-14.158700216787942,25.260978938510817,-0.5769464486632871,1.2374380010926256,0.7819664714172502,0.47793213215336244,4.0,0.4375,0.5462081510324143,0.5833333333333334
rastrigin,value,exact,gaussian,0,0.25,logei,auc_simple_regret_excess_true,5,13.02478590910014,21.095955259976186,26.505244578551974,0.4914041019504415,-19.885822047673344,45.93539386587362,-0.47021488454300864,1.402015418693903,1.098812976383424,0.3335437454604218,4.0,0.4375,0.48515453885152265,0.5833333333333334
rastrigin,value,exact,gaussian,0,0.25,logpi,auc_simple_regret_excess_true,5,24.04809231167392,30.999212447961,23.517825877313033,1.02254742581764,-5.15314539621053,53.24933001955837,-0.12441936766335321,2.098202390734065,2.286485554345666,0.08418243173223847,1.0,0.125,0.25349329185021424,0.3333333333333333
rastrigin,value,exact,gaussian,0,1.0,logei,auc_simple_regret_excess_true,5,9.43361311701053,12.601731387317017,26.053270843503558,0.36208939651670735,-22.915795324819648,41.78302155884071,-0.567316774753855,1.251409136292393,0.8096565045432331,0.4635506288471351,6.0,0.8125,0.5462081510324143,0.8666666666666667
rastrigin,value,exact,gaussian,0,1.0,logpi,auc_simple_regret_excess_true,5,33.019914381061284,38.04745051834135,13.134262634740713,2.514028788622068,16.711573324550827,49.32825543757174,0.611869064477714,4.382534952640367,5.621539268750393,0.004923203887879613,0.0,0.0625,0.0787712622060738,0.3333333333333333
rastrigin,value,exact,gaussian,0,5.0,logei,auc_simple_regret_excess_true,5,27.77371110907212,42.69186942366205,28.526941228654735,0.9735958330216627,-7.647164793423119,63.194587011567364,-0.15342591047874388,2.0297312958621214,2.177026465246972,0.09505998444383033,2.0,0.1875,0.25349329185021424,0.3333333333333333
rastrigin,value,exact,gaussian,0,5.0,logpi,auc_simple_regret_excess_true,5,11.199876615008273,18.411924761525285,16.974856887645004,0.6597921083599828,-9.877192057041727,32.276945287058275,-0.35230840275602643,1.6103137964309553,1.4753400053108288,0.21415085862745756,2.0,0.1875,0.3426413738039321,0.3333333333333333
rastrigin,value,exact,gaussian,20,0.05,logei,auc_simple_regret_excess_true,5,-3.577497535884061,-1.5528652998066619,9.04894123495584,-0.3953498473461486,-14.813242089190236,7.6582470174221156,,,-0.884029133560153,0.42661601139206623,5.0,0.625,0.5462081510324143,0.7142857142857143
rastrigin,value,exact,gaussian,20,0.05,logpi,auc_simple_regret_excess_true,5,5.646720896912674,4.775438149976267,7.492507057142157,0.75364905950005,-3.6564553722283755,14.949897166053724,-0.2902433335604757,1.7318523871354283,1.6852105282208956,0.1672295710172201,2.0,0.1875,0.3426413738039321,0.3333333333333333
rastrigin,value,exact,gaussian,20,0.25,logei,auc_simple_regret_excess_true,5,1.1037855805115697,0.0,10.25800957301804,0.10760231530831196,-11.633215599534497,13.840786760557636,-0.7782797248151246,0.9806634542867904,0.24060609156575183,0.821689268528906,4.0,0.875,0.821689268528906,0.875
rastrigin,value,exact,gaussian,20,0.25,logpi,auc_simple_regret_excess_true,5,10.482314851150457,16.728630285145883,15.098678002924718,0.6942538180574459,-8.265170045552273,29.229799747853185,-0.32923753377248927,1.654513762358122,1.55239873081522,0.19552020886867771,2.0,0.1875,0.3426413738039321,0.3333333333333333
rastrigin,value,exact,gaussian,20,1.0,logei,auc_simple_regret_excess_true,5,-2.720809402079179,-6.43436241402118,15.625757070324216,-0.17412336502059322,-22.12274940097868,16.68113059682032,-1.0480959539194357,0.7203528546605528,-0.38935168065705555,0.7168560138724932,5.0,0.625,0.7646464147973261,0.7142857142857143
rastrigin,value,exact,gaussian,20,1.0,logpi,auc_simple_regret_excess_true,5,13.948090888695777,18.411924761525285,9.213972114530792,1.5137978187169783,2.5074334336294815,25.388748343762074,0.14424139640945205,2.8175874997329995,3.384954826842067,0.027658532666056734,0.0,0.0625,0.14751217421896926,0.3333333333333333
rastrigin,value,exact,gaussian,20,5.0,logei,auc_simple_regret_excess_true,5,7.5117417113804805,7.287687386535893,6.070315404152632,1.2374549279995872,-0.025550383697575008,15.049033806458535,-0.002313892766609246,2.40649356949037,2.7670333380991847,0.05048421902673391,0.0,0.125,0.20193687610693564,0.3333333333333333
rastrigin,value,exact,gaussian,20,5.0,logpi,auc_simple_regret_excess_true,5,15.807768204810065,18.411924761525285,8.229705947589707,1.9208181076554502,5.5892386138845325,26.026297795735598,0.344067028018421,3.443640862599961,4.2950798611300955,0.012694963233680776,0.0,0.0625,0.10155970586944621,0.3333333333333333
