dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
rastrigin,value,logei,0.37499999999999994,1.1,0.15558091389246873,80.43504271133828,0.5827056936146557,7,8
rastrigin,value,logpi,0.625,1.9,0.3860935524829718,101.14909642946735,-0.3391878804205203,1,8
