iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,8.284448852745307,1.4928212308202027,-0.059373050959702744,-0.6192917699894958,True,-0.559918719029793,logei,0.0,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,5.462210815630065,5.462210815630065,5.462210815630065,5.462210815630065,-0.059373050959702744,5.462210815630065,hicks_law
2,5.1280461643656485,1.3591960402050662,6.890364797811311,8.41747724312279,-0.35355090833254604,-1.3028974015732622,True,-0.9493464932407161,logei,0.0,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,5.756388673002908,11.218599488632972,5.462210815630065,5.609299744316486,-0.059373050959702744,5.462210815630065,hicks_law
3,4.255089974049766,9.569260034533663,8.253329063847982,3.38215312471576,-0.9640967137952154,-3.908522129688973,True,-2.9444254158937575,logei,0.0,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,6.366934478465577,17.58553396709855,5.462210815630065,5.8618446556995165,-0.059373050959702744,5.462210815630065,hicks_law
4,5.757605479445136,7.533018647084769,8.271039370247955,9.334384708515813,-1.7041718247559223,-1.8567985586212188,True,-0.15262673386529646,logei,0.0,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,7.1070095894262835,24.692543556524832,5.462210815630065,6.173135889131208,-0.059373050959702744,5.462210815630065,hicks_law
5,1.449946949362273,7.455802110439374,1.3935139386782236,9.065287561129269,0.2787424296685079,1.7455719416037763,True,1.4668295119352683,logei,0.0,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,0.2787424296685079,5.124095335001853,29.816638891526686,5.124095335001853,5.963327778305337,0.2787424296685079,5.124095335001853,hicks_law
6,1.888721886307196,1.3579332355799603,0.0,10.0,1.8427324052268539,0.6652268398238466,True,-1.1775055654030073,logei,0.30967149999924004,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,1.8427324052268539,3.560105359443508,33.37674425097019,3.560105359443508,5.562790708495032,0.2787424296685079,5.124095335001853,hicks_law
7,0.0,10.0,0.8038368583093009,6.638513238213532,1.2616676554127433,1.9737738579255852,True,0.712106202512842,logei,0.2266739000333473,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,1.8427324052268539,4.141170109257619,37.517914360227806,3.560105359443508,5.359702051461115,1.2616676554127433,4.141170109257619,hicks_law
8,2.7548870567143817,10.0,0.2609139565104407,3.3274105272327037,0.9344448901532194,-0.554089067123475,True,-1.4885339572766945,logei,0.2595103000057861,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,1.8427324052268539,4.468392874517142,41.98630723474495,3.560105359443508,5.248288404343119,1.2616676554127433,4.141170109257619,hicks_law
9,0.0,10.0,0.9185863551875373,9.945527346534535,0.9141100842670046,-0.12388296429879697,True,-1.0379930485658015,logei,0.23255969997262582,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,1.8427324052268539,4.488727680403357,46.475034915148306,3.560105359443508,5.163892768349812,1.2616676554127433,4.141170109257619,hicks_law
10,1.586328420781001,7.164682630805117,1.120806280641584,7.29852741784609,0.5219192776105729,1.4200773952217274,True,0.8981581176111545,logei,0.30437819997314364,False,0.75,10,2b7c2b22-70b5-4218-bcc0-9f9e8b111075,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1,x2,x3",5.402837764670362,1.8427324052268539,4.880918487059788,51.355953402208094,3.560105359443508,5.135595340220809,1.2616676554127433,4.141170109257619,hicks_law
