User_ID;Run;Phase;value;x0;x1
8;1;sampling;-0.37017484327759864;3.269722766055607;9.872768433379257
8;2;sampling;-1.3682745915822756;3.187108384855168;7.88548935820029
8;3;sampling;0.7439943965552417;8.69896511696216;3.91084806539194
8;4;sampling;0.2157701990406467;4.378818731227988;3.7274890308935302
8;5;sampling;1.6158317652142995;1.0695359647277436;4.789654541627169
8;6;optimization;-0.20546032385655044;10.0;0.0
8;7;optimization;-1.474099081889295;0.0;0.0
8;8;optimization;0.6915627633076746;10.0;2.112031489641253
8;9;optimization;1.3655143098103901;10.0;2.3019855182680926
8;10;optimization;1.5336378781971782;10.0;2.2743898232539004
8;11;optimization;1.050018800931521;10.0;2.2090094474597075
8;12;optimization;-1.1537696653324006;10.0;2.629636341373758
8;13;optimization;1.3466025018073;10.0;2.631032042854316
8;14;optimization;1.02609653658343;10.0;2.67894041590663
8;15;optimization;1.028899632065948;10.0;2.784392881374234
8;16;optimization;-0.5943393938978936;8.981391171741393;2.596912674820688
8;17;optimization;0.30888763874223446;8.066609101559543;2.0676711493643505
8;18;optimization;1.1027139323845165;2.846614953982;4.737716334669515
8;19;optimization;2.4423442951856185;9.393636158513749;2.3836015922902067
8;20;optimization;0.6091962931586182;10.0;8.224568187362543
