iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,-1.0539320657729538,-1.0539320657729538,0.8872794804849488,1.019622704031098,True,True,0.0,qnei,0.0,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-1.0539320657729538,9.101653232461931,9.101653232461931,9.101653232461931,9.101653232461931,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,0.12381769109257125,0.12381769109257125,-0.9325116878672203,0.5402321126368319,True,True,0.0,qnei,0.0,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.12381769109257125,7.923903475596407,17.02555670805834,7.923903475596407,8.51277835402917,-0.9325116878672203,8.9802328545562,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.08661235120086143,0.08661235120086143,0.8650715343080728,0.9903596828278866,True,True,0.0,qnei,0.0,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.12381769109257125,7.961108815488116,24.986665523546456,7.923903475596407,8.328888507848818,-0.9325116878672203,8.9802328545562,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,2.6282348516404364,2.6282348516404364,1.1832821562984503,1.033568308171183,True,True,0.0,qnei,0.0,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,5.419486315048542,30.406151838594997,5.419486315048542,7.601537959648749,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-1.0492647507901633,-1.0492647507901633,-0.6877722785634273,0.8079159547332497,True,True,0.0,qnei,0.0,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,9.096985917479142,39.50313775607414,5.419486315048542,7.900627551214828,1.1832821562984503,6.864439010390528,michalewicz
6,2.157962698680144,2.204189726278573,1.8271849294385587,3.141592653589793,1.1847355720886814,1.6627436503090196,1.6627436503090196,0.4559531725128597,1.1739129969538677,True,True,0.0,qnei,1.9551657999982126,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,6.3849775163799585,45.8881152724541,5.419486315048542,7.648019212075684,1.1832821562984503,6.864439010390528,michalewicz
7,3.141592653589793,2.2162319358762934,1.4631049200132522,1.942363826661855,2.0395212495888217,1.5405900649040234,1.5405900649040234,0.7982165095011142,0.641630093264532,True,True,0.0,qnei,2.598132200015243,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,6.507131101784955,52.39524637423906,5.419486315048542,7.485035196319865,1.1832821562984503,6.864439010390528,michalewicz
8,2.088814143362544,1.9626725713642,1.4831775091816313,2.573140840185171,2.298356781173095,0.20210892371010838,0.20210892371010838,0.3448402549906036,0.9194677065937567,True,True,0.0,qnei,2.351166900014505,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,7.84561224297887,60.240858617217924,5.419486315048542,7.5301073271522405,1.1832821562984503,6.864439010390528,michalewicz
9,2.71960659021508,2.1051805116802,1.5488482287987113,2.2159235006709737,1.4876399069359028,0.16578324172589964,0.16578324172589964,-1.0466742029813556,0.6887985319597848,True,True,0.0,qnei,3.328126300009899,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,7.881937924963078,68.122796542181,5.419486315048542,7.569199615797889,1.1832821562984503,6.864439010390528,michalewicz
10,3.141592653589793,2.9715626082214146,2.1816448725093753,3.141592653589793,1.9342881444210647,0.4380217152455663,0.4380217152455663,0.1465822534337606,0.749247105794176,True,True,0.0,qnei,2.1852034999756142,False,11,8121a699-ea9b-4698-9146-129a603c933e,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.6282348516404364,7.6096994514434115,75.73249599362441,5.419486315048542,7.573249599362441,1.1832821562984503,6.864439010390528,michalewicz
