iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.120034192579507,-5.846363798417062,6.568897705490613,-7.014357538359595,0.25609232873129706,-7.2816079195898675,3.7807295956226223,6.834954486245579,-1.4898200519004678,9.138520069067326,6.506658127695964,-1.157811806498557,-1.157811806498557,False,0.0,qnei,0.0,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.157811806498557,3.7822921382771693,3.7822921382771693,3.7822921382771693,3.7822921382771693,-1.157811806498557,3.7822921382771693,levy_10
2,-3.2356937505684797,1.5152109588902718,5.066037294169538,6.54207874049591,8.668769417031626,-7.100106101275454,4.911604220878749,-7.212972122643553,8.130575122258538,-5.477711326509452,7.064794998112124,-0.20877564190001702,-0.20877564190001702,False,0.0,qnei,0.0,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.20877564190001702,2.833255973678629,6.615548111955798,2.833255973678629,3.307774055977899,-0.20877564190001702,2.833255973678629,levy_10
3,-3.873642689357524,9.396607364126435,0.3566842723373931,-3.550508824678773,-4.351329656706408,2.11729991639352,-3.324710865613234,3.5729754701628575,-6.911498590782119,-5.0044896120743365,7.397884921122195,0.45606599894833727,0.45606599894833727,False,0.0,qnei,0.0,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.168414332830275,8.783962444786074,2.168414332830275,2.9279874815953577,0.45606599894833727,2.168414332830275,levy_10
4,2.0073564087183815,-4.760338880589325,-7.011701988380235,-7.2642170102962105,-5.021581248170072,-2.3435066685918553,2.98158113248871,6.751275201221233,5.52063894020953,-3.2096884953116263,-7.028625234553525,0.27876479459721293,0.27876479459721293,False,0.0,qnei,0.0,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.345715537181399,11.129677981967472,2.168414332830275,2.782419495491868,0.45606599894833727,2.168414332830275,levy_10
5,-0.8596122661526415,-1.242712846223995,1.4843517980603984,-2.534615529594186,2.676501147241977,-7.707112820416979,-5.338190515371233,5.344820340774543,9.742485437801879,6.160021586447218,6.859312880498479,0.1399951525674407,0.1399951525674407,False,0.0,qnei,0.0,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.45606599894833727,2.4844851792111715,13.614163161178643,2.168414332830275,2.7228326322357286,0.45606599894833727,2.168414332830275,levy_10
6,-3.1002583583703727,3.2055560405963606,-5.374745383807441,-5.823137717695704,-5.323437886569114,-0.014964248055199518,-3.8998667055492673,6.764256279133486,1.980687750019783,-3.4492794226587553,-0.01276001534058047,0.8214822059464075,0.8214822059464075,False,0.0,qnei,0.726146700035315,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8214822059464075,1.8029981258322048,15.417161287010849,1.8029981258322048,2.569526881168475,0.8214822059464075,1.8029981258322048,levy_10
7,-5.65160953355411,-1.3414423516375265,-10.0,-7.25824353457496,-4.6461154842303465,0.9585663493374345,-5.842990371014472,5.646977048814478,1.9486062404425086,1.934525972049249,-5.807179193377318,-1.068352893804951,-1.068352893804951,False,0.0,qnei,0.6291582999983802,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8214822059464075,3.692833225583563,19.10999451259441,1.8029981258322048,2.729999216084916,0.8214822059464075,1.8029981258322048,levy_10
8,-4.644989946094359,5.588669386097101,-6.654332400904525,-6.169141613977553,-6.675730757623951,-0.30597370855771694,-7.743163122001946,9.545753525265507,5.6164609279045195,-4.571762113168756,1.2998374302467566,-1.4680645101188128,-1.4680645101188128,False,0.0,qnei,0.9040982000296935,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8214822059464075,4.092544841897425,23.202539354491837,1.8029981258322048,2.9003174193114796,0.8214822059464075,1.8029981258322048,levy_10
9,-0.8919476650308166,1.9638823506449092,-2.96746236488552,-4.910772637052049,-3.606745851904628,-3.2782279924991884,-3.2447186402074273,7.681172718594404,6.687275793895318,-2.7376021744352985,2.212972698267094,1.4330764711992294,1.4330764711992294,False,0.0,qnei,0.9844271999900229,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4330764711992294,1.1914038605793829,24.393943215071218,1.1914038605793829,2.710438135007913,1.4330764711992294,1.1914038605793829,levy_10
10,-0.768427303089903,0.4875802967472656,-6.126212999690875,-6.214607450022547,-5.459821057085398,-2.0675037825903413,-1.871635261970666,8.203041746742088,6.860100633750362,-4.607885950525718,-2.2266787279446576,0.1530434996894625,0.1530434996894625,False,0.0,qnei,1.4186106000561267,False,0,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4330764711992294,2.4714368320891498,26.865380047160368,1.1914038605793829,2.686538004716037,1.4330764711992294,1.1914038605793829,levy_10
11,0.7980372360455058,3.492104995404295,-0.9783632799986375,-4.546902725970468,-3.9289112697520796,-5.160180905009116,-3.5677385272029025,9.962782867506743,10.0,-4.611431712888659,5.311631309301675,-0.0486027568549608,-0.0486027568549608,False,0.0,qnei,1.6251369999954477,False,1,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4330764711992294,2.673083088633573,29.53846313579394,1.1914038605793829,2.6853148305267216,1.4330764711992294,1.1914038605793829,levy_10
12,-1.429822036355995,2.0731577318555163,-2.1579904883978016,-4.3860851288179195,-2.690636633809358,-2.738586514836432,-2.9431859746092113,6.043818678429404,4.31936717227746,-1.6191696996912481,2.790805779968536,1.4264154783919127,1.4264154783919127,False,0.0,qnei,2.3484472000272945,False,1,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4330764711992294,1.1980648533866995,30.73652798918064,1.1914038605793829,2.56137733243172,1.4264154783919127,1.1980648533866995,levy_10
13,-1.2587141528948678,-1.2867345093219893,-2.4317251356320773,-4.284554294497029,-0.6924027112280925,-4.265152302583119,-3.0317085179234664,5.247659394759367,6.31302253042603,2.1932485398094808,1.467281267306172,1.5928631073649804,1.5928631073649804,False,0.0,qnei,2.676815600018017,False,1,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5928631073649804,1.031617224413632,31.768145213594273,1.031617224413632,2.44370347796879,1.5928631073649804,1.031617224413632,levy_10
14,-0.5810321802934482,-0.689158008257303,-3.702419841994083,-5.302378585289701,-3.017413543616855,-2.0608380228977614,-0.6225850058341912,5.227048803804531,2.864634787794711,-1.1302472043808616,-0.8664092954555925,1.6610442100077105,1.6610442100077105,False,0.0,qnei,2.1940554000320844,False,1,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6610442100077105,0.9634361217709018,32.73158133536518,0.9634361217709018,2.337970095383227,1.6610442100077105,0.9634361217709018,levy_10
15,-0.6799748036013613,-2.9637603534529267,-3.7100513900535264,-0.9499642309936692,2.053890714250231,-9.689307770003664,-1.764741511068879,5.8928313326948825,10.0,-3.266573599817982,-0.3817596873667374,-0.5445237645675053,-0.5445237645675053,False,0.0,qnei,2.5131071000359952,False,1,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6610442100077105,3.1690040963461175,35.90058543171129,0.9634361217709018,2.393372362114086,1.6610442100077105,0.9634361217709018,levy_10
16,-1.022766044536435,-3.5087758553188104,-3.0777884586108217,-5.598048762185507,-0.6776295040967393,-4.22302037126997,-3.758916065202861,5.649432443181587,8.931896057348528,5.8863913467872,0.35897703883600945,0.560662155859628,0.560662155859628,False,0.0,qnei,2.3515619999961928,False,1,10,64735add-1482-4a91-875c-2f9d1a89c3b8,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6610442100077105,2.063818175918984,37.964403607630274,0.9634361217709018,2.372775225476892,1.6610442100077105,0.9634361217709018,levy_10
