run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
ba1c53bc-6c44-4bca-ab69-027eac20a2dc,branin,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.4028993862979968,1.249907153404514,0.0001483124955545,18.46268121738777,0.3692536243477555,0.38835813567990346,0.007925676238365377,0.0001483124955545,0.38835813567990346,"x0,x1",-1.2755682435444449,-0.5839968699712659
35e7a103-eea2-44f7-be1b-2d51fdd4573e,branin,value,logei,10,exact,False,missing_low,0.15,0,50,0,1,2,1.4028993862979968,1.2499179873906638,0.0001374785094048,23.08289525948928,0.4616579051897856,0.3888266457712553,0.007935237668801129,0.0001374785094048,0.3888266457712553,"x0,x1",-1.2755682435444449,-0.5839968699712659
948a4cc0-ad61-4eb6-b2c7-e14f71e13af8,branin,value,logei,10,exact,False,missing_low,0.3,0,50,0,1,2,1.4028993862979968,1.249542350312781,0.0005131155872877,29.457697665036516,0.5891539533007303,0.3971016172460613,0.008104114637674721,0.0005131155872877,0.3971016172460613,"x0,x1",-1.2755682435444449,-0.5839968699712659
16db0ac4-c08d-46a9-b264-d811ba47d5c1,branin,value,logei,10,exact,False,missing_mcar,0.15,0,50,0,1,2,1.4028993862979968,1.2481923971580622,0.0018630687420064,18.816149758186206,0.3763229951637241,0.2788864115901724,0.0056915594202076,0.0018630687420064,5.299897706105607,"x0,x1",-1.2755682435444449,-0.5839968699712659
4de268f8-736c-42e7-a61e-1b3aef275f8b,branin,value,logei,10,exact,False,missing_mcar,0.3,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,17.974374566078378,0.3594874913215675,0.8266668578272,0.0168707522005551,0.0168707522005551,0.8266668578272,"x0,x1",-1.2755682435444449,-0.5839968699712659
7344133f-443e-4262-acd6-acfcd643b12e,branin,value,logei,11,exact,True,none,0.0,0,50,0,1,2,6.67169325753929,1.2500426610841018,1.2804815966882543e-05,17.913616402898473,0.3582723280579694,5.321714254582849,0.10860641335883366,1.2804815966882543e-05,5.321714254582849,"x0,x1",4.729281548541579,-4.705888540681705
6db86bbc-ca37-4dd2-a3e2-774e10d7dc61,branin,value,logei,11,exact,False,missing_low,0.15,0,50,0,1,2,6.67169325753929,1.2500426610841018,1.2804815966882543e-05,39.29422317961122,0.7858844635922244,5.321714254582849,0.10860641335883366,1.2804815966882543e-05,5.321714254582849,"x0,x1",4.729281548541579,-4.705888540681705
f9d6b478-6cb0-4b61-8715-2c72b3a2d9f6,branin,value,logei,11,exact,False,missing_low,0.3,0,50,0,1,2,6.67169325753929,1.2500426610841018,1.2804815966882543e-05,17.804162240953126,0.3560832448190625,5.321714254582849,0.10860641335883366,1.2804815966882543e-05,5.321714254582849,"x0,x1",4.729281548541579,-4.705888540681705
c527e0cb-9e2c-4936-972a-d36214c2ccb3,branin,value,logei,11,exact,False,missing_mcar,0.15,0,50,0,1,2,6.67169325753929,1.2481844635010957,0.0018710023989731,19.54213672962165,0.390842734592433,8.14660439383959,0.16625723252733857,0.0018710023989731,8.71060573977606,"x0,x1",4.729281548541579,-4.705888540681705
363a2c7f-0e51-4ea8-820b-1a430336fb6a,branin,value,logei,11,exact,False,missing_mcar,0.3,0,50,0,1,2,6.67169325753929,1.20652050751472,0.0435349583853486,16.0563877388349,0.3211277547766979,6.0094118721727146,0.12264105861576968,0.0435349583853486,6.0094118721727146,"x0,x1",4.729281548541579,-4.705888540681705
47a47b73-9e05-4968-8028-9dc565fd54e0,branin,value,logei,7,exact,True,none,0.0,0,50,0,1,2,6.886728545946638,1.2498963851468907,0.0001590807531779,17.93414014365003,0.3586828028730006,4.344136061126745,0.08865583798217848,0.0001590807531779,4.344136061126745,"x0,x1",1.5059022364052659,-6.720066109789836
5aa1855c-d34b-4d2b-93dd-0c4c09dba46e,branin,value,logei,7,exact,False,missing_low,0.15,0,50,0,1,2,6.886728545946638,1.2498963851468907,0.0001590807531779,17.93414014365003,0.3586828028730006,4.344136061126745,0.08865583798217848,0.0001590807531779,4.344136061126745,"x0,x1",1.5059022364052659,-6.720066109789836
ac30ed2d-5d91-4a4b-9f63-c22b4eb625ba,branin,value,logei,7,exact,False,missing_low,0.3,0,50,0,1,2,6.886728545946638,1.2500139235871486,4.154231292008426e-05,41.8482887206328,0.8369657744126561,6.032706385574652,0.12311645684846229,4.154231292008426e-05,6.032706385574652,"x0,x1",1.5059022364052659,-6.720066109789836
b0581d30-eda4-484f-b594-612673756722,branin,value,logei,7,exact,False,missing_mcar,0.15,0,50,0,1,2,6.886728545946638,0.9955489862394477,0.2545064796606211,41.53525880662119,0.8307051761324238,17.389831018432222,0.35489451058024946,0.4323249643887855,36.4855557506397,"x0,x1",1.5059022364052659,-6.720066109789836
b420e8db-8c60-4c98-9b0a-6193ccc486ae,branin,value,logei,7,exact,False,missing_mcar,0.3,0,50,0,1,2,6.886728545946638,1.2350760416204694,0.0149794242795993,28.22941039469004,0.5645882078938008,6.077726027153703,0.12403522504395312,0.0157496371437864,6.67865059520968,"x0,x1",1.5059022364052659,-6.720066109789836
6b3d9322-cd32-4ca3-a17e-e9e5d1e02a25,branin,value,logei,8,exact,True,none,0.0,0,50,0,1,2,1.9889955401220238,1.249850904848496,0.0002045610515726,18.749082877263472,0.3749816575452694,5.895329293444756,0.12031284272336236,0.0002045610515726,5.895329293444756,"x0,x1",-0.08261438120043918,-1.987279075178967
4b88d255-6b97-4e88-93c9-c91192af6412,branin,value,logei,8,exact,False,missing_low,0.15,0,50,0,1,2,1.9889955401220238,1.2494679547473313,0.0005875111527373,39.60783264326099,0.7921566528652199,5.573356107429081,0.11374196137610369,0.0005875111527373,5.573356107429081,"x0,x1",-0.08261438120043918,-1.987279075178967
183ced28-fe60-40b4-8263-c767fa861574,branin,value,logei,8,exact,False,missing_low,0.3,0,50,0,1,2,1.9889955401220238,1.250014918299058,4.054760101057653e-05,32.73871496750865,0.654774299350173,6.276984845455466,0.12810173153990748,4.054760101057653e-05,7.589101021015713,"x0,x1",-0.08261438120043918,-1.987279075178967
e10bdfdf-f497-47c7-ad10-3dec30cb3c2a,branin,value,logei,8,exact,False,missing_mcar,0.15,0,50,0,1,2,1.9889955401220238,1.2153006673331952,0.0347547985668734,27.54493678673781,0.5508987357347562,6.559976761635226,0.13387707676806584,0.073960112807986,7.567155583639734,"x0,x1",-0.08261438120043918,-1.987279075178967
9d6ddd41-e835-409f-92fe-f0f72717fade,branin,value,logei,8,exact,False,missing_mcar,0.3,0,50,0,1,2,1.9889955401220238,1.1717881590297743,0.0782673068702943,13.949046843166917,0.2789809368633383,7.690199215148387,0.1569428411254773,0.0986449275772052,10.07842369543618,"x0,x1",-0.08261438120043918,-1.987279075178967
4af4e9fe-5788-4d7a-8f1a-3886c29915fa,branin,value,logei,9,exact,True,none,0.0,0,50,0,1,2,5.587002982534092,1.2499476872060782,0.0001077786939904,20.032967314386703,0.4006593462877341,1.4840805865663207,0.03028735890951675,0.0001077786939904,1.4840805865663207,"x0,x1",-2.671010539185228,4.907168738326234
84947b06-85cc-441a-ba09-7efc9a41e066,branin,value,logei,9,exact,False,missing_low,0.15,0,50,0,1,2,5.587002982534092,1.2499476872060782,0.0001077786939904,31.003339899709506,0.6200667979941901,1.4840805865663207,0.03028735890951675,0.0001077786939904,1.4840805865663207,"x0,x1",-2.671010539185228,4.907168738326234
867f343f-f00c-49f2-a5fe-9432ad48651c,branin,value,logei,9,exact,False,missing_low,0.3,0,50,0,1,2,5.587002982534092,1.2479409215915371,0.0021145443085315,32.270436639961346,0.645408732799227,5.610144508940504,0.11449274508041844,0.0021145443085315,5.610144508940504,"x0,x1",-2.671010539185228,4.907168738326234
442fd16a-836e-4522-be5f-5be7c223566a,branin,value,logei,9,exact,False,missing_mcar,0.15,0,50,0,1,2,5.587002982534092,1.25005494544977,5.204502986355664e-07,15.748228212158605,0.314964564243172,1.0093967528844126,0.02059993373233495,5.204502986355664e-07,1.0093967528844126,"x0,x1",-2.671010539185228,4.907168738326234
74a143eb-c8be-48b4-9e5c-b939ab0df1dd,branin,value,logei,9,exact,False,missing_mcar,0.3,0,50,0,1,2,5.587002982534092,1.1110172605208797,0.1390382053791889,43.3321724443684,0.8666434488873681,7.12007854128124,0.1453077253322702,0.1565928612478166,7.673050201143013,"x0,x1",-2.671010539185228,4.907168738326234
73896d7f-21e1-4af7-bc0a-cb531ba30c4b,branin,value,ucb,10,exact,True,none,0.0,0,50,0,1,2,1.4028993862979968,1.2499746385278852,8.082737218351177e-05,14.709904159372876,0.2941980831874575,0.3298936094946783,0.006732522642748536,8.082737218351177e-05,0.3298936094946783,"x0,x1",-1.2755682435444449,-0.5839968699712659
84cb7ddb-4c76-4b08-be07-bae0ef584bbc,branin,value,ucb,10,exact,False,missing_low,0.15,0,50,0,1,2,1.4028993862979968,1.2499746385278852,8.082737218351177e-05,14.709904159372876,0.2941980831874575,0.3298936094946783,0.006732522642748536,8.082737218351177e-05,0.3298936094946783,"x0,x1",-1.2755682435444449,-0.5839968699712659
ec7bf84a-4164-4c7b-ad4e-7a3d454b5b41,branin,value,ucb,10,exact,False,missing_low,0.3,0,50,0,1,2,1.4028993862979968,1.2497237914421675,0.0003316744579011,13.943626811181664,0.2788725362236333,0.3760593620833742,0.007674680858844371,0.0003316744579011,0.3760593620833742,"x0,x1",-1.2755682435444449,-0.5839968699712659
6a6279b9-b82d-48c2-ba3e-1106f3270683,branin,value,ucb,10,exact,False,missing_mcar,0.15,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,21.824058474775374,0.4364811694955074,0.8266668578272,0.0168707522005551,0.0168707522005551,0.8266668578272,"x0,x1",-1.2755682435444449,-0.5839968699712659
c8ed1811-f07b-44ce-9290-9dadb1202738,branin,value,ucb,10,exact,False,missing_mcar,0.3,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,24.35258734096908,0.4870517468193816,0.8266668578272,0.0168707522005551,0.0168707522005551,0.8266668578272,"x0,x1",-1.2755682435444449,-0.5839968699712659
6b8d4c42-f9d1-4550-8fd5-03b8c65cfe13,branin,value,ucb,11,exact,True,none,0.0,0,50,0,1,2,6.67169325753929,1.2500009090261448,5.4556873923861104e-05,9.224965468833028,0.1844993093766605,4.7950598513819465,0.09785836431391727,5.4556873923861104e-05,4.7950598513819465,"x0,x1",4.729281548541579,-4.705888540681705
32f64d42-2bc4-4a77-8c16-f1270403a4d4,branin,value,ucb,11,exact,False,missing_low,0.15,0,50,0,1,2,6.67169325753929,1.2499363032306885,0.0001191626693803,11.006446968670796,0.2201289393734159,5.762059683109787,0.1175930547573426,0.0001191626693803,5.762059683109787,"x0,x1",4.729281548541579,-4.705888540681705
748092b7-b658-447d-b8b3-129eacac20e3,branin,value,ucb,11,exact,False,missing_low,0.3,0,50,0,1,2,6.67169325753929,1.2500478654159566,7.6004841120802524e-06,11.073031452089989,0.2214606290417997,5.533266265898657,0.11292380134487055,7.6004841120802524e-06,5.533266265898657,"x0,x1",4.729281548541579,-4.705888540681705
cab79c93-e19d-4e4a-97ea-5f7c649b5ed1,branin,value,ucb,11,exact,False,missing_mcar,0.15,0,50,0,1,2,6.67169325753929,1.2489783854870955,0.0010770804129729,31.50783452321894,0.6301566904643788,7.24248113383588,0.14780573742522204,0.0010770804129729,9.46422693858544,"x0,x1",4.729281548541579,-4.705888540681705
febf7500-7fd7-4ea3-897f-16565c7ca8fd,branin,value,ucb,11,exact,False,missing_mcar,0.3,0,50,0,1,2,6.67169325753929,0.9689490801431832,0.2811063857568855,43.30954618081606,0.8661909236163211,16.326440485801037,0.33319266297553135,0.4385470202718524,26.199331909202424,"x0,x1",4.729281548541579,-4.705888540681705
