iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.0,0.0,-0.7839606492108031,-0.4255810242138454,0.898432863988838,1.013893555544726,True,0.3765197563309579,0.3583796249969577,0.1154606915558879,qlognehvi,0.0,False,,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.31871083848551673,0.7885489358200289,0.0,0.2511920783285795,0.09720859018893543,1.1306630885803393,0.5277137616849239,1.1980026754368986,True,1.2317935817921077,1.0334544983914038,0.6702889137519747,qlognehvi,0.0,False,,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.8698965116962161,0.391084806539194,0.0,0.2511920783285795,0.5386704488939776,-0.6850594803411437,0.05422206742128772,1.0609373627311496,True,1.5846105595750073,-1.2237299292351214,1.006715295309862,qlognehvi,0.0,False,,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.4378818731227988,0.37274890308935305,0.0,0.2511920783285795,0.8029261443798628,0.9918552654725259,-0.5240199999397914,-0.034318592235801415,True,0.5248825406737355,0.18892912109266313,0.48970140770399,qlognehvi,0.0,False,,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.10695359647277436,0.47896545416271696,0.0,0.2511920783285795,0.40978316122740577,-0.11605842583976433,-0.0021683230990353184,0.343945051680305,True,0.6295266816350712,-0.5258415870671701,0.3461133747793403,qlognehvi,0.0,False,,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.4239625645042336,0.781659825853197,0.0,1.1222052391045299,-0.3165953057396141,1.3902442027439963,0.6774716164848062,2.248974368549713,True,2.320112498881929,1.7068395084836103,1.5715027520649067,qlognehvi,0.696505400002934,False,0.0,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.4509158266185439,0.7299645216596986,0.0,1.1222052391045299,-0.15497809235434712,0.08702721220792314,0.6091854967420715,1.2041943787248908,True,0.6423411376167043,0.24200530456227026,0.5950088819828193,qlognehvi,1.0829525000299327,False,0.4157592964494512,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.4540858016294528,0.7994142728178212,0.0,1.1222052391045299,-0.4840916956995118,-1.1187745021827,0.7541874971924546,1.3990812897344462,True,0.9048260984877533,-0.6346828064831882,0.6448937925419916,qlognehvi,1.1750787000055425,False,0.544379083609723,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.4104708473817633,0.7698081486820596,0.0,1.1222052391045299,-0.22671035178274307,-0.3295986379740544,0.6333424120793388,0.6974049931495686,True,0.12120236684473185,-0.10288828619131135,0.06406258107022977,qlognehvi,1.310992199985776,False,0.026123691632757573,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.933768616066711,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
10,0.30005814218008264,0.7161782460708371,0.0,1.1222052391045299,0.4007774290714257,0.4712112521499571,0.3334755123719046,-1.9600309139841732,True,2.294587686528908,0.07043382307853141,-2.293506426356078,qlognehvi,1.2915271000238135,False,0.8426360274667741,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.370854017851901,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
11,0.4165294989333257,0.7991073453383991,0.0,1.1222052391045299,-0.37338677078392324,0.1626700893144104,0.7010990487004269,-0.4797685130460103,True,1.2968443066318565,0.5360568600983336,-1.1808675617464373,qlognehvi,1.3842797999968752,False,0.6602652339390134,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.807939419637091,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
12,0.4383653707258329,0.4455290635573923,0.0,1.1540293284040117,0.7046892610651463,1.6482444307775503,-0.22886827675761232,0.7264743879627731,True,1.3427494052599875,0.943555169712404,0.9553426647203854,qlognehvi,1.0345453000045381,False,0.8334113657786976,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.24502482142228,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
13,0.3825334082185243,0.4747550982830904,0.0,1.1540293284040117,0.629251041022822,-0.03475516291495351,-0.2370889197478358,2.02258152481426,True,2.3552101300935577,-0.6640062039377755,2.2596704445620954,qlognehvi,0.8846781000029296,False,0.47782496678531117,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.68211022320747,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
14,0.4189018207663174,0.4550311170427679,0.0,1.1540293284040117,0.6738309070226436,0.33381075394808096,-0.23305596763702974,-1.1297315929248488,True,0.9589790829221201,-0.3400201530745626,-0.8966756252878191,qlognehvi,1.8601507000275888,False,0.36418373614340915,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.11919562499266,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
15,0.9646186337933208,1.0,0.0,1.1540293284040117,-1.9907587931747504,1.3512141772746844,1.3513148850696943,0.7463308632971247,True,3.3962904766546003,3.3419729704494348,-0.6049840217725696,qlognehvi,1.8933663999778219,False,0.07916157313639831,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.5562810267778495,0.43708540178519006,0.43708540178518995,0.0,0.43708540178519006,branincurrin
16,0.965637680973562,0.8766967906337483,0.0,1.1540293284040117,-1.150959978697795,-0.06646232149747666,1.1927729576797852,0.8769540040205483,True,1.1295471570339128,1.0844976572003184,-0.31581895365923685,qlognehvi,1.9138774999883026,False,0.3030764794737508,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.993366428563039,0.43708540178519006,0.43708540178518995,0.0,0.43708540178519006,branincurrin
17,0.946510976990279,1.0,0.0,1.1540293284040117,-2.104873280561137,-1.3756826917454932,1.3485577945451883,1.8362727977195716,True,0.8772598469887323,0.7291905888156438,0.4877150031743833,qlognehvi,1.9778194000246003,False,0.3374225304740065,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,7.430451830348229,0.43708540178519006,0.43708540178518995,0.0,0.43708540178519006,branincurrin
18,0.4051064222271453,0.0,0.0,1.1540293284040117,0.39163499169342497,0.3595516609938005,-1.8264367330575186,-1.3211531782130352,True,0.5063011069561862,-0.03208333069962449,0.5052835548444834,qlognehvi,1.4160805999999866,False,0.0,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,7.867537232133419,0.43708540178519006,0.43708540178518995,0.0,0.43708540178519006,branincurrin
19,0.0,1.0,0.01744947840136879,1.659971333051879,0.717998262572718,1.9377949246562611,2.421960061381657,1.5852555025597215,True,1.4791816709192835,1.2197966620835432,-0.8367045588219355,qlognehvi,1.2304008000064641,False,0.0,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,8.28717315551724,0.4196359233838213,0.43616700818511783,0.01744947840136879,0.4196359233838213,branincurrin
20,0.11142790736704504,1.0,0.13045459685423777,1.659971333051879,0.9479424841074837,0.6096183246427985,1.094571098629739,0.9651290077283348,True,0.3622409305619854,-0.3383241594646852,-0.12944209090140424,qlognehvi,1.2027522000134923,False,0.0,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.13045459685423777,0.3066308049309523,8.593803960448192,0.3066308049309523,0.4296901980224096,0.01744947840136879,0.4196359233838213,branincurrin
21,0.7039767724671835,1.0,0.13045459685423777,1.659971333051879,-3.0215653746691276,-2.7283154731070103,1.2747325805872496,2.262262405662847,True,1.0301507948742417,0.2932499015621173,0.9875298250755975,qlognehvi,1.39059460000135,False,0.0,0.0,0.0,8,745cb23c-0af6-4d76-a2ed-603c65e82964,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.13045459685423777,0.3066308049309523,8.900434765379144,0.3066308049309523,0.42383022692281636,0.01744947840136879,0.4196359233838213,branincurrin
