iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.6927433679651523,0.8158171113360575,0.0,0.0,-1.6410666122565771,-2.174723298536022,1.0061513641624982,-0.48422260038095133,True,1.5830363271257286,-0.5336566862794447,-1.4903739645434495,qlognehvi,0.0,False,,-0.446545279975919,-0.48838110838011534,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.3444067577928567,0.04483817569041881,0.0,0.0,0.1788507411625622,-2.101180373039589,-2.028732121996534,-3.561162686957576,True,2.747159499948396,-2.280031114202151,-1.5324305649610421,qlognehvi,0.0,False,,-0.7840301709649419,-0.8574842038862415,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.571597257033731,0.14624542672359753,0.0,0.0,1.033558237625461,2.2163939308327762,-1.2524154568205015,-1.1647652033644786,True,1.1860787680656522,1.1828356932073152,0.08765025345602284,qlognehvi,0.0,False,,0.44349518934801624,0.4850452615840295,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.7187713768754712,0.34535650407583973,0.0,0.781961911300817,0.37800323103022254,1.6982675131393354,-0.21517632358813094,1.39309513444707,True,2.0807774646376203,1.3202642821091128,1.6082714580352009,qlognehvi,0.0,False,,0.8449976962190036,0.924163640203152,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.4570096756088713,0.9759378873901753,0.0,0.781961911300817,-1.507359619399423,-0.9527987109850943,1.0487815636976037,1.3219783842516557,True,0.6182024780783141,0.5545609084143287,0.27319682055405203,qlognehvi,0.0,False,,0.7362227453535306,0.8051978075096857,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.6073709662611472,0.37452000955865294,0.0,0.781961911300817,0.6619348135316774,0.7291254914091787,-0.22140151091235727,-1.2764945970864496,True,1.0572303475052203,0.06719067787750133,-1.0550930861740924,qlognehvi,1.0192801000084728,False,0.68418168138717,-0.2821297232846529,-0.30856182596346,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.7372211122949481,0.16833444079340348,0.0,0.781961911300817,0.642205815081753,2.08373842995419,-0.9361862232510595,-0.4085022443090488,True,1.5350787150413618,1.441532614872437,0.5276839789420107,qlognehvi,0.9203756000497378,False,0.7570790018019915,0.07616091360579517,0.08329625923724088,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.760345519534074,0.35829309665804226,0.0,0.781961911300817,0.32302281521530685,1.3242025977549026,-0.13066060826970513,1.1389854382412035,True,1.6168988961548623,1.0011797825395958,1.2696460465109085,qlognehvi,1.0157726000179537,False,0.6587776341312236,0.5763704047776778,0.6303692587188425,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.7171765642841669,0.2987834999889629,0.0,0.781961911300817,0.48178366412935814,0.7833518231519476,-0.40809493523653984,-0.6496208616997358,True,0.38636527754209354,0.3015681590225895,-0.24152592646319593,qlognehvi,1.0912225000211038,False,0.8381335747169416,-0.4131507593230466,-0.45185792978744954,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.933768616066711,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
10,0.8711026479967784,0.3881043427808976,0.0,0.781961911300817,0.5509398034340498,1.5136451881451407,0.0441455029337719,0.8213259564130369,True,1.2372595180567274,0.9627053847110909,0.7771804534792649,qlognehvi,1.1129433000460267,False,0.9419956166379546,0.5794496965259415,0.6337370424229359,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.370854017851901,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
11,0.8419363960443369,0.3431390850340918,0.0,0.781961911300817,0.5453580490667613,-0.463701300009965,-0.13735458789383906,-0.7820737212605476,True,1.1974404080739327,-1.0090593490767263,-0.6447191333667086,qlognehvi,1.4904467000160366,False,0.5832291865262139,-0.9551328551911323,-1.0446171158581383,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,4.807939419637091,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
12,0.8253939349496352,0.4210477735253804,0.0,0.781961911300817,0.28643796190894594,0.19133779829357,0.13667820215551546,-0.3245799375770439,True,0.470959778101286,-0.09510016361537593,-0.46125813973255936,qlognehvi,1.7997528000269085,False,0.6740110268397225,-0.3508614178019187,-0.3837328391941809,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.24502482142228,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
13,0.30745062873597395,0.7974353020480643,0.0,0.781961911300817,0.13800610109618494,0.9997466638307594,0.529359768147116,0.3217510058002029,True,0.8863961843697874,0.8617405627345744,-0.20760876234691317,qlognehvi,1.2150913000223227,False,0.8209315802910994,0.7382170016513765,0.8073789012191266,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,5.68211022320747,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
14,0.2607812883412456,1.0,0.0,0.781961911300817,-0.21015234319532308,-1.3998893544995588,0.8406476398250265,-0.35744264140038207,True,1.6884592023599247,-1.1897370113042356,-1.1980902812254086,qlognehvi,1.0475222999812104,False,0.8002869088261182,-0.5222810273930727,-0.5712123685595548,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.11919562499266,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
15,0.4384884194345656,0.8933622305498179,0.0,0.781961911300817,-0.9284909921931975,-2.2170991191539375,0.8999229690579192,-1.034211962646423,True,2.3240888190661364,-1.2886081269607401,-1.9341349317043424,qlognehvi,1.3170877000084147,False,0.7130060241496744,-0.7457567927499469,-0.8156250784799699,15,2d248698-066c-4366-9cb0-bf2b2b8803d1,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,6.5562810267778495,0.43708540178519006,0.43708540178518995,0.0,0.43708540178519006,branincurrin
