iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.6927433679651523,0.8158171113360575,0.0,0.0,-1.6410666122565771,-1.6410666122565771,1.0061513641624982,1.0061513641624982,False,0.0,0.0,0.0,qlognehvi,0.0,False,,-0.07629151947145763,-0.07845051041618473,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.3444067577928567,0.04483817569041881,0.0,0.0,0.1788507411625622,0.1788507411625622,-2.028732121996534,-2.028732121996534,False,0.0,0.0,0.0,qlognehvi,0.0,False,,-0.2412337008021098,-0.24806042779880585,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.571597257033731,0.14624542672359753,0.0,0.0,1.033558237625461,1.033558237625461,-1.2524154568205015,-1.2524154568205015,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.18270526696758907,0.18787568459289994,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.7187713768754712,0.34535650407583973,0.0,0.0,0.37800323103022254,0.37800323103022254,-0.21517632358813094,-0.21517632358813094,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.2547444635657594,0.26195353469015353,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.4570096756088713,0.9759378873901753,0.0,0.0,-1.507359619399423,-1.507359619399423,1.0487815636976037,1.0487815636976037,False,0.0,0.0,0.0,qlognehvi,0.0,False,,-0.09333266025884643,-0.09597390229652178,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.0,1.0,0.01744947840136879,0.01744947840136879,0.717998262572718,0.717998262572718,2.421960061381657,2.421960061381657,False,0.0,0.0,0.0,qlognehvi,0.5757402000017464,False,0.3390844552152279,0.06283388494576558,0.0646120352508029,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,2.605062932309772,0.4196359233838213,0.434177155384962,0.01744947840136879,0.4196359233838213,branincurrin
7,0.0,0.7903748749369645,0.01744947840136879,0.01744947840136879,0.2566925511382451,0.2566925511382451,2.3366776999291625,2.3366776999291625,False,0.0,0.0,0.0,qlognehvi,0.9992705000331625,False,0.6453979925735023,0.16277658897669214,0.1673830404414021,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.01744947840136879,0.4196359233838213,3.024698855693593,0.4196359233838213,0.43209983652765616,0.01744947840136879,0.4196359233838213,branincurrin
8,0.07095737485662823,1.0,0.2423455734846082,0.2423455734846082,0.9852739319075674,0.9852739319075674,1.4445640261369916,1.4445640261369916,False,0.0,0.0,0.0,qlognehvi,1.0242462999885902,False,0.5643666326421131,-0.11076338168401312,-0.11389789964511629,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.2423455734846082,0.19473982830058187,3.219438683994175,0.19473982830058187,0.40242983549927186,0.2423455734846082,0.19473982830058187,branincurrin
9,1.0,0.0,0.2423455734846082,0.2423455734846082,0.8457474482000971,0.8457474482000971,-0.9741444101404332,-0.9741444101404332,False,0.0,0.0,0.0,qlognehvi,0.8760043000220321,False,0.0,0.23723553813602014,0.2439491202241938,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.2423455734846082,0.19473982830058187,3.4141785122947566,0.19473982830058187,0.3793531680327507,0.2423455734846082,0.19473982830058187,branincurrin
10,0.03562112308162353,1.0,0.3236047468521655,0.3236047468521655,0.9011311007921327,0.9011311007921327,1.8882811342080155,1.8882811342080155,False,0.0,0.0,0.0,qlognehvi,0.8297595999902114,False,0.0,-0.034248814014856625,-0.03521802893989665,15,1a009f89-5f7a-4e03-b61f-8ac51b9485c3,gaussian,1.0,20,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.3236047468521655,0.11348065493302456,3.5276591672277813,0.11348065493302456,0.35276591672277813,0.3236047468521655,0.11348065493302456,branincurrin
