iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.0,0.0,0.7550891376976424,1.149770565615932,-0.3491677773268531,-0.559832281892019,True,0.44738458067674486,0.39468142791828964,-0.21066450456516583,qlognehvi,0.0,False,,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.6031481500515619,0.7775340829201788,0.0,0.0,-0.9664594915800657,-0.8449072143465955,0.8755539999965812,1.3017062451345918,True,0.4431486117960987,0.12155227723347017,0.42615224513801053,qlognehvi,0.0,False,,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.7160746296035653,0.9153801204905075,0.0,0.0,-2.398545619008079,-3.1310620686553765,1.1699916939770167,2.2447796854647866,True,1.3006727396429112,-0.7325164496472976,1.0747879914877698,qlognehvi,0.0,False,,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.8603936491828846,0.9182376290487624,0.0,0.0,-2.0689038159404793,-0.5316010977541457,1.227880855142345,0.6966604161222546,True,1.626497710473577,1.5373027181863337,-0.5312204390200904,qlognehvi,0.0,False,,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.026587734467597213,0.4372480001295087,0.0,0.0,-0.8753367372193056,-0.976140071770231,1.3971558589399364,0.9748777518440869,True,0.4341429626160484,-0.10080333455092538,-0.42227810709584956,qlognehvi,0.0,False,,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.544047520044662,0.11151531533057288,0.0,0.0,1.0450798803249786,1.2577738557362623,-1.4009538732263422,-1.462724349650588,True,0.2214820961927489,0.21269397541128376,-0.06177047642424571,qlognehvi,0.5660220999852754,False,0.0,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.49021262057174847,1.0,0.0,0.0,-1.8270675655974804,-0.25001773635912894,1.1180643423912346,0.7429504662570432,True,1.6210479894096692,1.5770498292383515,-0.37511387613419145,qlognehvi,0.5652974999975413,False,0.0,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.059597812496331,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
8,0.2111961183485563,0.7723863600428342,0.0,0.0,0.8153037551061019,0.7056436924569405,0.38628939502309334,0.8293263136290652,True,0.4564066614194982,-0.1096600626491614,0.44303691860597183,qlognehvi,0.6921234999899752,False,0.0,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,3.496683214281521,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
9,0.11708575017860841,1.0,0.1015344356318151,0.9048137490338419,0.9310385535370945,1.1731953241213433,1.0591850744734304,2.5498370207782894,True,1.5101930759218363,0.24215677058424878,1.490651946304859,qlognehvi,0.8720910999691114,False,0.0,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.1015344356318151,0.335550966153375,3.832234180434896,0.335550966153375,0.42580379782609956,0.1015344356318151,0.335550966153375,branincurrin
10,0.03742642554172382,1.0,0.26188870339579634,0.9048137490338419,0.9079065460411408,-0.05023928893737495,1.862957600477548,1.5984109655724459,True,0.9939961585068077,-0.9581458349785158,-0.2645466349051022,qlognehvi,0.9465287000057288,False,0.0,0.0,0.0,9,68aef42c-8ccf-4026-b799-2bd1494abc04,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.26188870339579634,0.17519669838939372,4.00743087882429,0.17519669838939372,0.400743087882429,0.1015344356318151,0.335550966153375,branincurrin
