iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.0,0.0,-1.8596554032090595,-1.8596554032090595,1.0894737586923795,1.0894737586923795,False,0.0,0.0,0.0,qlognehvi,0.0,False,,-1.7639066062344155e-05,-1.6508498518356507e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.7756856902451935,0.22520718999059186,0.0,0.0,0.5897847129242478,0.5897847129242478,-0.6719823308425104,-0.6719823308425104,False,0.0,0.0,0.0,qlognehvi,0.0,False,,-3.331458857592109e-05,-3.11793058771594e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.30016628491122543,0.8735534453962619,0.0,0.0,-0.0695250179944539,-0.0695250179944539,0.6698687763360491,0.6698687763360491,False,0.0,0.0,0.0,qlognehvi,0.0,False,,-7.132074284079004e-06,-6.674947377337487e-06,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.31125620535557,0.43708540178519006,0.43708540178519,0.0,0.43708540178519006,branincurrin
4,0.005265304565574724,0.8212284183827663,0.0,0.0,0.4052546097751137,0.4052546097751137,2.256971495550157,2.256971495550157,False,0.0,0.0,0.0,qlognehvi,0.0,False,,7.037638724160005e-05,6.586564619685081e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,1.7483416071407603,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
5,0.7970694287520462,0.4679349528437208,0.0,0.0,0.05273134113133822,0.05273134113133822,0.2732607259428083,0.2732607259428083,False,0.0,0.0,0.0,qlognehvi,0.0,False,,2.4377995491031273e-05,2.2815499472691946e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.1854270089259504,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
6,0.06936746074670609,0.5241091501550098,0.0,0.0,0.17699942679094952,0.17699942679094952,0.6712611904565932,0.6712611904565932,False,0.0,0.0,0.0,qlognehvi,2.2975231000455096,False,0.0,-0.0001323473891292545,-0.00012386464621349076,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,2.6225124107111406,0.43708540178519006,0.4370854017851901,0.0,0.43708540178519006,branincurrin
7,0.09875224815857273,1.0,0.15551752797319918,0.15551752797319918,0.9754422609032877,0.9754422609032877,1.18550558957423,1.18550558957423,False,0.0,0.0,0.0,qlognehvi,0.578661400009878,False,0.0,8.542359109449018e-05,7.994840668047661e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.15551752797319918,0.2815678738119909,2.9040802845231317,0.2815678738119909,0.4148686120747331,0.15551752797319918,0.2815678738119909,branincurrin
8,0.09744454415827186,0.9056819189547785,0.18307102639836806,0.18307102639836806,1.0350856952000744,1.0350856952000744,1.0650956671390326,1.0650956671390326,False,0.0,0.0,0.0,qlognehvi,0.8951706999796443,False,0.0,3.4394290691515235e-06,3.2189804999536605e-06,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.18307102639836806,0.25401437538682203,3.1580946599099535,0.25401437538682203,0.3947618324887442,0.18307102639836806,0.25401437538682203,branincurrin
9,0.05944390151909372,0.9886170595303632,0.28249722308426134,0.28249722308426134,0.9706699980646407,0.9706699980646407,1.5646107155000468,1.5646107155000468,False,0.0,0.0,0.0,qlognehvi,1.3527419000165537,False,0.0,-1.7285301383933534e-05,-1.6177408218635027e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.28249722308426134,0.15458817870092872,3.312682838610882,0.15458817870092872,0.3680758709567647,0.28249722308426134,0.15458817870092872,branincurrin
10,0.9789025235578057,0.04731450803717251,0.28249722308426134,0.28249722308426134,0.968171012187272,0.968171012187272,-0.9806530130156688,-0.9806530130156688,False,0.0,0.0,0.0,qlognehvi,1.3152746999985538,False,0.0,-1.206554790093795e-05,-1.1292212350800785e-05,7,f456712d-9c8a-46ec-a8be-4b404fee74e9,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1",0.43708540178519006,0.28249722308426134,0.15458817870092872,3.467271017311811,0.15458817870092872,0.3467271017311811,0.28249722308426134,0.15458817870092872,branincurrin
