iteration,x0,x1,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8647975870165865,0.855302514932059,0.0,0.0,-1.6081056843838348,-1.0175576447565793,1.1401430180909038,2.04801506245167,True,1.0830413824223855,0.5905480396272555,0.9078720443607662,qlognehvi,0.0,False,,0.895322089560405,0.8413627543714602,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
2,0.8110233987843422,0.2614463614164766,0.0,0.0,0.6039278533470516,0.6201266541855415,-0.4906618960386875,-0.28876263227024423,True,0.20254805320921868,0.016198800838489902,0.20189926376844325,qlognehvi,0.0,False,,-0.22185588596853564,-0.20848505969919354,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.0,0.43708540178519006,0.8741708035703801,0.43708540178519006,0.43708540178519006,0.0,0.43708540178519006,branincurrin
3,0.0771994577184214,0.9464657804460633,0.21270736583065014,0.6701231688273722,1.0071394263125983,1.3626336513677768,1.3151524096132114,1.6274195719867062,True,0.47316691002687034,0.35549422505517847,0.3122671623734947,qlognehvi,0.0,False,,0.12878406462257516,0.1210224974826689,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.21270736583065014,0.22437803595453992,1.09854883952492,0.22437803595453992,0.3661829465083067,0.21270736583065014,0.22437803595453992,branincurrin
4,0.6137916910471019,0.00263075362629972,0.21270736583065014,0.6701231688273722,0.9082625493981723,0.5609315058257368,-1.3132614550729385,-1.2462109296812136,True,0.3537437303817884,-0.3473310435724355,0.06705052539172485,qlognehvi,0.0,False,,-0.47129674817086425,-0.4428926023282238,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.21270736583065014,0.22437803595453992,1.32292687547946,0.22437803595453992,0.330731718869865,0.21270736583065014,0.22437803595453992,branincurrin
5,0.9104071780658378,0.9848034752375554,0.21270736583065014,0.6701231688273722,-2.232193068599742,-2.4841757374886515,1.3240699283605353,0.3099395354838388,True,1.0449668507549035,-0.2519826688889095,-1.0141303928766965,qlognehvi,0.0,False,,-0.4286979057231472,-0.40286110993821167,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.21270736583065014,0.22437803595453992,1.547304911434,0.22437803595453992,0.3094609822868,0.21270736583065014,0.22437803595453992,branincurrin
6,0.2361422846931408,0.8503290011917399,0.21270736583065014,0.6701231688273722,0.5057095119687663,0.16480143374941691,0.5579453505060595,-0.41420055760695906,True,1.0301873540556084,-0.34090807821934943,-0.9721459081130186,qlognehvi,0.9847333999932744,False,0.7705658617520499,-0.21101288340475022,-0.1982955439828969,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.21270736583065014,0.22437803595453992,1.77168294738854,0.22437803595453992,0.29528049123142336,0.21270736583065014,0.22437803595453992,branincurrin
7,0.026597256174882275,1.0,0.32173607318501724,4.767096588098128,0.8634912993837834,2.791183013838383,2.018169713786718,2.8919412123450248,True,2.1164763116249947,1.9276917144545997,0.8737714985583067,qlognehvi,0.9950378000503406,False,0.555778881526736,1.1240888347836158,1.0563421691696573,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.32173607318501724,0.11534932860017283,1.8870322759887128,0.11534932860017283,0.26957603942695896,0.21945471452786247,0.2176306872573276,branincurrin
8,0.0,1.0,0.3256099440563762,4.767096588098128,0.717998262572718,0.06195000395830619,2.421960061381657,1.6880903243481526,True,0.9843597455019313,-0.6560482586144118,-0.7338697370335043,qlognehvi,1.0326006999821402,False,0.8033183562237347,-0.6979546028920416,-0.6558902253867241,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.3256099440563762,0.11147545772881384,1.9985077337175268,0.11147545772881384,0.24981346671469085,0.21945471452786247,0.2176306872573276,branincurrin
9,0.0291727174012651,0.8662264967621096,0.3256099440563762,4.767096588098128,0.721890011766238,0.5141832587889383,1.8789875162470138,1.9293241832097716,True,0.21371915045987944,-0.20770675297729968,0.05033666696275785,qlognehvi,1.5555659999954514,False,0.8781160604425307,-0.2524901384725435,-0.2372730449007403,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.3256099440563762,0.11147545772881384,2.1099831914463407,0.11147545772881384,0.23444257682737119,0.21945471452786247,0.2176306872573276,branincurrin
10,1.0,0.0,0.3256099440563762,4.767096588098128,0.8457474482000971,0.3367449649832147,-0.9741444101404332,-0.610349298739379,True,0.6256439970144827,-0.5090024832168824,0.36379511140105414,qlognehvi,1.2168448999873362,False,0.8886929266227179,0.004672972345020924,0.004391341316328829,13,4338de74-af85-4a47-bd73-dabe14738787,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1",0.43708540178519006,0.3256099440563762,0.11147545772881384,2.2214586491751547,0.11147545772881384,0.22214586491751548,0.21945471452786247,0.2176306872573276,branincurrin
