run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
50a757e5-b1cb-4ee1-a710-a55c7785fc09,hartmann_3,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.1061137750945342,2.887664502737721,0.1672364394180068,63.66555284409541,1.2733110568819082,22.152169150432023,0.4520850847026944,0.6667945892372606,44.34988326308242,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,0.0,-0.16508800689357495,0.1650880068935745,4.70527444996042,0.09410548899920834,5.873385145558686,0.11986500297058544,0.6646461567128283,28.07109925820908
950912e5-5edf-417b-97b3-786878000dd8,hartmann_3,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,1.1061137750945342,1.6562044985234257,1.398696443632302,171.81859275995572,3.4363718551991145,73.25775932532528,1.4950563127617404,2.9292226553270893,140.53735738696363,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,0.0,-1.39654801110787,1.3965480111078696,112.85831436582073,2.257166287316415,56.978975320451944,1.1628362310296314,2.927074222802657,124.2585733820903
deb03536-a998-4b7d-af67-df90c6917c21,hartmann_3,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,0.4900668224773924,3.0221755108047423,0.0327254313509852,40.20958841230007,0.8041917682460015,24.666764732797187,0.5034033618938202,0.2142842419595076,27.89664654511468,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,0.0,-0.021783535492843065,0.021783535492843,-35.84133542235286,-0.7168267084470573,-1.6006037607538737,-0.03266538287252796,0.2033423461013654,1.6292780515636203
480596d0-432c-46ec-8124-85d4c1520abd,hartmann_3,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,0.4900668224773924,2.6953942941485605,0.3595066480071671,125.96585032681868,2.5193170065363737,35.84595214655237,0.7315500438071912,3.946703579637097,120.58513965514983,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,0.0,-0.34856475214902494,0.3485647521490249,49.91492649216575,0.9982985298433149,9.57858365300131,0.1954812990408431,3.9357616837789546,94.31777116159877
b2fdb7d7-8bdd-41ee-940b-6732acf9f67d,hartmann_3,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,0.7252271835108848,3.03007927062857,0.0248216715271576,37.02334678453206,0.7404669356906411,16.924783724459868,0.34540374947877284,0.030095570578744,26.258490350401736,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,0.0,-0.02404355222653809,0.0240435522265381,-27.74772879251045,-0.5549545758502094,4.279309143526371,0.08733283966380351,0.0293174512781245,13.61301576946824
3f46c129-97d6-41c0-8353-45819ffa342f,hartmann_3,value,logei,7,exact,False,gaussian,5.0,0,50,0,1,2,0.7252271835108848,1.6302195107540896,1.424681431401638,181.50113339221733,3.6300226678443455,73.16556980552666,1.49317489399034,4.009887008163945,151.15589670877188,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,0.0,-1.4239033121010185,1.4239033121010185,116.73005781517482,2.3346011563034947,60.52009522459316,1.2351039841753706,4.0091088888633255,138.51042212783838
d6466ded-46a2-43c8-b07b-be1615f007a7,hartmann_3,value,logei,8,exact,False,gaussian,1.0,0,50,0,1,2,0.48173555592227335,0.2671978829672621,2.7877030591884653,179.20959599256923,3.5841919198513845,138.99801349700587,2.8366941530001197,4.04201629700724,166.5685236504049,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,0.0,-2.787114329861044,2.787114329861044,108.80984942330502,2.1761969884661,103.2497508418306,2.107137772282257,4.041427567679819,130.82026099522963
4b49fa93-4bb2-4d4d-a452-57e566f61fb9,hartmann_3,value,logei,8,exact,False,gaussian,5.0,0,50,0,1,2,0.48173555592227335,1.064427083279371,1.9904738588763569,183.1960050386678,3.663920100773356,128.23541929279241,2.617049373322294,3.6994732892165167,180.2200250974092,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,0.0,-1.9898851295489355,1.9898851295489357,112.7962584694036,2.255925169388072,92.48715663761715,1.8874929926044315,3.6988845598890956,144.47176244223394
547de8a0-bf5f-4507-90b9-a2e45140a1c6,hartmann_3,value,logei,9,exact,False,gaussian,1.0,0,50,0,1,2,0.5388384081554914,2.983438188584917,0.0714627535708101,54.39558331016993,1.0879116662033987,24.423886940630428,0.49844667225776385,0.1124296532680748,38.27297919111265,"x0,x1,x2",-0.09271512104990587,0.42925742051600996,0.3122319704389458,0.5388384081554914,3.0542314501322743,0.0006694920234533,79.8785826792986,1.597571653585972,11.52138798636306,0.23513036706863386,0.0006694920234533,11.52138798636306,0.0,-0.07079326154735721,0.0707932615473568,-25.48299936912867,-0.5096599873825733,12.902498954267369,0.26331630518912996,0.1117601612446215,26.751591204749587
26083413-0652-4b5d-aa7a-4da032fca46a,hartmann_3,value,logei,9,exact,False,gaussian,5.0,0,50,0,1,2,0.5388384081554914,2.2308050900778027,0.8240958520779249,104.11836484107388,2.0823672968214777,53.53696466607417,1.0925911156341668,1.5426368666997603,126.15696750044803,"x0,x1,x2",-0.09271512104990587,0.42925742051600996,0.3122319704389458,0.5388384081554914,3.0542314501322743,0.0006694920234533,79.8785826792986,1.597571653585972,11.52138798636306,0.23513036706863386,0.0006694920234533,11.52138798636306,0.0,-0.8234263600544716,0.8234263600544716,24.23978216177528,0.4847956432355056,42.01557667971111,0.8574607485655329,1.541967374676307,114.63557951408498
