arm,reference,response,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,bootstrap_draws_kept,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr,pooled_recovered,pooled_recovered_lo,pooled_recovered_hi,pooled_price,pooled_cost,pooled_gain,pooled_wilcoxon_p,pooled_wilcoxon_p_fdr
idea-anchor-gaussian,output-boba,deployed,0.25,20,20,200,0.04002168336187528,-0.008807901140448632,0.0,-0.22007822761495965,1.0,-0.6542414837700867,0.08379804074597046,0.18418074965866182,0.21049228532418493,-0.26951577767085216,-0.35576604350710667,-0.18798910402359784,0.0,0.2169388169359045,-0.05846843395347493,1.9073486328125e-05,8.58306884765625e-05
idea-anchor-gaussian,output-boba,deployed,1.0,0,20,200,0.25211626310291996,-0.10467485129325635,0.0,-0.4151848437104811,1.0,-0.6354479974695187,-0.2397518306766678,0.000133514404296875,0.0003560384114583333,-0.26951577767085216,-0.35576604350710667,-0.18798910402359784,0.0,0.2169388169359045,-0.05846843395347493,1.9073486328125e-05,8.58306884765625e-05
idea-anchor-gaussian,output-boba,deployed,1.0,20,20,200,0.13089312859367422,-0.06414134522407464,0.0,-0.4900283606421067,1.0,-0.6962934375565721,-0.3049730671910065,0.0001049041748046875,0.0003560384114583333,-0.26951577767085216,-0.35576604350710667,-0.18798910402359784,0.0,0.2169388169359045,-0.05846843395347493,1.9073486328125e-05,8.58306884765625e-05
idea-anchor-gaussian,output-boba,deployed,5.0,0,20,200,0.7163745326954236,-0.038283958203009956,0.0,-0.05344126075917735,1.0,-0.16026050595294505,0.04030896442796346,0.24548721313476562,0.24548721313476562,-0.26951577767085216,-0.35576604350710667,-0.18798910402359784,0.0,0.2169388169359045,-0.05846843395347493,1.9073486328125e-05,8.58306884765625e-05
idea-anchor-gaussian,output-boba,deployed,5.0,20,20,200,0.5340938270581989,-0.196243412548973,0.0,-0.3674324671189073,1.0,-0.5521949825071784,-0.20568835418744957,0.0001049041748046875,0.0003560384114583333,-0.26951577767085216,-0.35576604350710667,-0.18798910402359784,0.0,0.2169388169359045,-0.05846843395347493,1.9073486328125e-05,8.58306884765625e-05
idea-anchor-bias,output-boba,trajectory,0.05,0,20,200,0.0054563739095403576,0.00034925660084754727,0.0,0.06400891995999015,0.7945,,,0.6215133666992188,0.8257860235094372,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,0.05,20,20,200,-0.0014674291453319946,-0.0030445879823368044,0.0,,0.3195,,,0.9057940914405992,0.9057940914405992,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,0.25,0,20,200,0.03485054276198661,-0.021801096175963604,0.0,-0.6255597315902709,1.0,-1.3267715384290528,-0.3389209302007225,0.0003948211669921875,0.0031585693359375,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,0.25,20,20,200,0.006991654643660342,-0.003917980447290523,0.0,-0.5603795735024094,0.9875,-3.6127366884946355,0.5140947906648287,0.7225627705707576,0.8257860235094372,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,1.0,0,20,200,0.10644605598423115,-0.03250348784014686,0.0,-0.3053517346378893,1.0,-0.5088735373536623,-0.12885378091641309,0.001209259033203125,0.0048370361328125,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,1.0,20,20,200,0.02100749180402463,0.006223672055046476,0.0,0.29625964456423776,1.0,-0.207551150598742,0.612023463796858,0.3793746688088797,0.7587493376177594,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,5.0,0,20,200,0.21706978916573844,-0.0016768442893667357,0.0,-0.007724908637960768,1.0,-0.10569157703495762,0.0975795256799041,0.5705966949462891,0.8257860235094372,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,trajectory,5.0,20,20,200,0.039059691146814,-0.010313144353352989,0.0,-0.26403548135055355,1.0,-0.5692424688665498,-0.10178366168498501,0.03924327615032667,0.10464873640087112,-0.15529113161433833,-0.21370896950435841,-0.09916960806798919,0.0,0.053676771283832934,-0.008335526554070436,0.0002613067626953125,0.0005879402160644531
idea-anchor-bias,output-boba,deployed,0.05,0,20,200,0.00955659064695089,0.002560792589720686,0.0,0.26796089571313053,0.9445,,,0.4204264735837405,0.6031672159830729,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,0.05,20,20,200,0.007303111560333296,-0.006069311387432709,0.0,-0.8310582875932023,0.896,,,0.9133009306692093,0.9854354858398438,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,0.25,0,20,200,0.0581407102584085,-0.03220959216852425,0.0,-0.5539937855139291,1.0,-0.9433543288238275,-0.26993106009626977,0.0007076263427734375,0.0056610107421875,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,0.25,20,20,200,0.05085816972759627,-0.011309077022582104,0.0,-0.2223650021846079,1.0,-0.654847099288643,0.097692826075291,0.44450890263539566,0.6031672159830729,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,1.0,0,20,200,0.22351398521634436,-0.09018656273540526,0.0,-0.40349404824987395,1.0,-0.6274098757369907,-0.19310345286672315,0.0014324188232421875,0.00572967529296875,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,1.0,20,20,200,0.1632612869616002,-0.010523580448649848,0.0,-0.06445851704651233,1.0,-0.22865584833121605,0.07656581573881073,0.9854354858398438,0.9854354858398438,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,5.0,0,20,200,0.7882718616322348,-0.049074847530902035,0.0,-0.06225624675893571,1.0,-0.24404401193770142,0.0815861220443787,0.4523754119873047,0.6031672159830729,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-bias,output-boba,deployed,5.0,20,20,200,0.5963293155197605,-0.09353417381363183,0.0,-0.15684986697678524,1.0,-0.38603806081048925,0.015181548573702823,0.09730720520019531,0.2594858805338542,-0.15303657569737028,-0.26069487895350696,-0.04749669776589759,0.0,0.23715437894040364,-0.03629329406467592,0.00830841064453125,0.012462615966796875
idea-anchor-drift,output-boba,trajectory,0.05,0,20,200,0.005152797303480526,-0.007157331613264173,0.0,-1.389018661461738,0.7645,,,0.7011814117431641,0.8684061308988609,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,0.05,20,20,200,-0.0003146687378994891,0.0002765560646940328,0.0,,0.463,,,0.8684061308988609,0.8684061308988609,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,0.25,0,20,200,0.02317508003940814,-0.014833417821173405,0.0,-0.6400589683379678,1.0,-1.7267485836356018,-0.09318712718035481,0.06372261047363281,0.23918660481770834,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,0.25,20,20,200,0.0009672739876761156,-0.00289376955181972,0.0,-2.9916751496357588,0.62,,,0.33183160809268897,0.5309305729483024,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,1.0,0,20,200,0.1157063779978508,-0.02895919738806496,0.0,-0.2502817726141498,1.0,-0.5251590380046977,-0.053415300229124704,0.026641845703125,0.213134765625,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,1.0,20,20,200,0.019909583924562588,-0.002544167949951528,0.0,-0.12778609335038743,0.9995,-0.9321521401893532,0.20468833201484732,0.17881002646274535,0.3576200529254907,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,5.0,0,20,200,0.2213291970726945,0.011834551274738155,0.0,0.05347035741900403,1.0,0.0017294202094135756,0.10618414244285894,0.08969497680664062,0.23918660481770834,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,trajectory,5.0,20,20,200,0.03625708013627982,-0.0024128988657968623,0.0,-0.0665497292315729,1.0,-0.2334833498655697,0.1091247840875287,0.7764250047999479,0.8684061308988609,-0.11059115744948853,-0.21214492994253403,-0.02645718032019398,0.0,0.052772840215506635,-0.005836209481329794,0.03276824951171875,0.05898284912109375
idea-anchor-drift,output-boba,deployed,0.05,0,20,200,0.01275286053988777,-0.002773367522436254,0.0,-0.21747023060135032,0.9905,-3.7696388332675133,0.7969692394476282,0.7172177958043885,0.92840576171875,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,0.05,20,20,200,0.00448368951418415,-0.0031949548987666903,0.0,-0.7125727347220301,0.808,,,0.9679000486136345,0.9679000486136345,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,0.25,0,20,200,0.05393070339575555,-0.021349549741636397,0.0,-0.3958700405772317,1.0,-0.9823377846017894,-0.027463981619493195,0.08969497680664062,0.17938995361328125,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,0.25,20,20,200,0.030827708857075014,-0.02693977923028944,0.0,-0.873881979202185,1.0,-1.7096378112656672,-0.42725511766557256,0.001695889903397192,0.006783559613588768,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,1.0,0,20,200,0.24024320318706324,-0.10638128810263162,0.0,-0.44280665047493045,1.0,-0.7270235069762753,-0.2233899611499751,0.0003948211669921875,0.0031585693359375,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,1.0,20,20,200,0.16931868438624093,-0.008027005605297009,0.0,-0.04740767762514752,1.0,-0.18162124680068836,0.07929699996203118,0.6476554870605469,0.92840576171875,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,5.0,0,20,200,0.7133412638663038,-0.09529051108831235,0.0,-0.13358334350635845,1.0,-0.3519498489739826,0.03072817145847811,0.04844093322753906,0.12917582194010416,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-anchor-drift,output-boba,deployed,5.0,20,20,200,0.5946016975780104,-0.04702301249064756,0.0,-0.07908321264837669,1.0,-0.30999925531671507,0.07350077434552497,0.8123550415039062,0.92840576171875,-0.1709148122712016,-0.30276445902162047,-0.057602601893975036,0.0,0.2274374764155651,-0.03887243358500215,0.000850677490234375,0.0019140243530273438
idea-selfreport,output-boba,trajectory,0.05,0,20,200,0.009075765917774942,0.00474150095515153,0.002847808853003936,0.5224353512539666,0.9915,-2.7891003333812177,1.5551790151270484,0.6742229461669922,0.6742229461669922,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,0.05,20,20,200,-0.0016138623153786156,-0.009958839861467427,0.002085559110823436,,0.2925,,,0.33183160809268897,0.5628106256974509,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,0.25,0,20,200,0.02470316398002961,0.013858960321254693,0.002847808853003936,0.561019646408795,1.0,0.030267047032882813,1.1680866624936175,0.009435653686523438,0.03774261474609375,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,0.25,20,20,200,0.005789885002700132,-0.001859689537783381,0.002085559110823436,-0.3211962822950903,0.976,-2.667623821047076,4.026573880602478,0.3811632511856291,0.5628106256974509,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,1.0,0,20,200,0.1063379595909485,0.037248856066249184,0.002847808853003936,0.35028748162495127,1.0,0.15694345035094884,0.5266479799897718,0.009435653686523438,0.03774261474609375,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,1.0,20,20,200,0.011204629009872569,-0.007817553114485199,0.002085559110823436,-0.697707448198154,0.997,-4.135291031145996,0.3800460928698382,0.4924592974852695,0.5628106256974509,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,5.0,0,20,200,0.22057951909578674,0.028158288445612096,0.002847808853003936,0.12765595174493216,1.0,-0.013543667296408955,0.28283548782691664,0.2305126190185547,0.5628106256974509,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,trajectory,5.0,20,20,200,0.043376052812949255,0.0015958205350571173,0.002085559110823436,0.03679035854043201,1.0,-0.39587624295887497,0.4314974137933055,0.4631068149666542,0.5628106256974509,0.15726988726555902,-0.03898399539302454,0.3645844382170607,0.002466683981913681,0.05243163913683539,0.008245917976198574,0.13272666931152344,0.19909000396728516
idea-selfreport,output-boba,deployed,0.05,0,20,200,0.006019024042053409,0.0005170295056816709,-0.0010242042191065458,0.08589922586607325,0.8415,,,0.8721180313900541,0.8721180313900541,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,0.05,20,20,200,0.0034748877241901053,-0.0018361163791790788,-0.0010242042191065458,-0.5283958864043654,0.8225,,,0.7439495148870137,0.8502280170137299,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,0.25,0,20,200,0.0525171889089013,0.027980062450377097,-0.0010242042191065458,0.5327791344451543,1.0,0.2718456215377292,0.7630921365585964,0.0042209625244140625,0.01656068424119933,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,0.25,20,20,200,0.04002168336187528,0.01578264960706733,-0.0010242042191065458,0.3943524679949346,1.0,-0.14407976541495401,0.8964327381551185,0.006210256590449749,0.01656068424119933,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,1.0,0,20,200,0.25211626310291996,0.06504566730203014,-0.0010242042191065458,0.2579986967182554,1.0,0.09904018616197496,0.38344398344187514,0.005580902099609375,0.01656068424119933,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,1.0,20,20,200,0.13089312859367422,0.01427295379026557,-0.0010242042191065458,0.10904280418395737,1.0,-0.1364628537773758,0.3160810930175367,0.1893482208251953,0.3786964416503906,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,5.0,0,20,200,0.7163745326954236,0.06245889183323807,-0.0010242042191065458,0.08718748222138896,1.0,-0.023799760207217652,0.21289252158033847,0.38837623596191406,0.6214019775390625,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-selfreport,output-boba,deployed,5.0,20,20,200,0.5340938270581989,0.07302978581106248,-0.0010242042191065458,0.1367358731953751,1.0,-0.08641847804143249,0.3320419146761853,0.47490501403808594,0.6332066853841146,0.14822780885528958,0.06020936792136918,0.22806375447442606,-0.0010242042191065458,0.2169388169359045,0.03215636549006791,0.0031528472900390625,0.005675125122070313
idea-anchors-gaussian,output-boba,trajectory,0.05,0,20,200,0.009075765917774942,0.0005878236261546707,0.0070444300730328315,0.0647684869222348,0.9915,-3.1143003149096664,1.9956347835664687,0.2942523956298828,0.39233652750651044,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,0.05,20,20,200,-0.0016138623153786156,-0.014755649530503446,0.008747613240675123,,0.2925,,,0.07586833499439012,0.15173666998878024,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,0.25,0,20,200,0.02470316398002961,-0.005893967482105732,0.0070444300730328315,-0.2385916025522277,1.0,-0.7754833548550645,0.16507312571637886,0.5458755493164062,0.5458755493164062,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,0.25,20,20,200,0.005789885002700132,-0.010548891246067673,0.008747613240675123,-1.8219517729882655,0.976,-15.28514787228571,0.4061722471573059,0.03124928092967935,0.1174774169921875,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,1.0,0,20,200,0.1063379595909485,0.008032248979324207,0.0070444300730328315,0.07553510533982367,1.0,-0.019694517520201897,0.1808446977256714,0.16495704650878906,0.2639312744140625,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,1.0,20,20,200,0.011204629009872569,-0.01814052984609516,0.008747613240675123,-1.619021016234564,0.997,-7.574610925072025,-0.19445893481180662,0.02772031386394524,0.1174774169921875,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,5.0,0,20,200,0.22057951909578674,0.02294383282743101,0.0070444300730328315,0.10401615218622197,1.0,0.016213732613198133,0.19673157783566064,0.04405403137207031,0.1174774169921875,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,trajectory,5.0,20,20,200,0.043376052812949255,-0.00812480350195901,0.008747613240675123,-0.18731080803953362,1.0,-0.6498254007684058,0.22956461437266057,0.35197884167136195,0.40226153333869935,-0.061746916080164686,-0.22721358218175272,0.13820515748871487,0.007896021656853979,0.05243163913683539,-0.0032374920217276533,0.40909767150878906,0.4602348804473877
idea-anchors-gaussian,output-boba,deployed,0.05,0,20,200,0.006019024042053409,-0.00048125079782402724,0.00743782910249319,-0.07995495523221852,0.8415,,,0.9133009306692093,0.9133009306692093,0.011735740354027845,-0.08428509872581524,0.09660662562883289,0.0074378291024931875,0.2169388169359045,0.0025459376282697538,0.8123550415039062,0.8408222198486328
idea-anchors-gaussian,output-boba,deployed,0.05,20,20,200,0.0034748877241901053,-0.009815960962897215,0.00743782910249319,-2.824828236769874,0.8225,,,0.5277266198659963,0.9133009306692093,0.011735740354027845,-0.08428509872581524,0.09660662562883289,0.0074378291024931875,0.2169388169359045,0.0025459376282697538,0.8123550415039062,0.8408222198486328
idea-anchors-gaussian,output-boba,deployed,0.25,0,20,200,0.0525171889089013,-0.005042745663625238,0.00743782910249319,-0.09602086037721122,1.0,-0.47400558571514,0.15348112044971443,0.7285060882568359,0.9133009306692093,0.011735740354027845,-0.08428509872581524,0.09660662562883289,0.0074378291024931875,0.2169388169359045,0.0025459376282697538,0.8123550415039062,0.8408222198486328
idea-anchors-gaussian,output-boba,deployed,0.25,20,20,200,0.04002168336187528,-0.00031249253090326475,0.00743782910249319,-0.007808080636631732,1.0,-0.6634005537650739,0.3809835562807139,0.7172177958043885,0.9133009306692093,0.011735740354027845,-0.08428509872581524,0.09660662562883289,0.0074378291024931875,0.2169388169359045,0.0025459376282697538,0.8123550415039062,0.8408222198486328
idea-anchors-gaussian,output-boba,deployed,1.0,0,20,200,0.25211626310291996,-0.00873434597801813,0.00743782910249319,-0.034644119623701376,1.0,-0.19270221964416873,0.09008819534574518,0.6215133666992188,0.9133009306692093,0.011735740354027845,-0.08428509872581524,0.09660662562883289,0.0074378291024931875,0.2169388169359045,0.0025459376282697538,0.8123550415039062,0.8408222198486328
