dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
shekel,value,logei,0.39999999999999997,1.6375,7.189012900169697,2519.780172613449,0.0,3,4
shekel,value,qnei,0.6000000000000001,1.3625,7.04320327354236,2504.203200939815,0.0,1,4
