run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10
51fd986a-8ef2-4ed3-80af-b5332c36c45f,levy_10,value,logei,10,exact,True,none,0.0,0,50,0,1,2,31.125862049461226,2.352550617761304,0.2719297140173085,82.01592922170866,1.6403185844341732,49.943876935820334,1.0192627946085782,0.2719297140173085,49.943876935820334,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
27cf80a2-f2f8-45a2-b704-5c2314b50057,levy_10,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,31.125862049461226,1.26327036117012,1.361209970608492,128.9548927943759,2.5790978558875177,81.26278544421635,1.6584241927391092,2.685265363636467,129.67358538603295,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
937c9ade-129f-4435-86bf-31a10f9f8573,levy_10,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,31.125862049461226,0.768590058630822,1.8558902731477904,190.8842936578674,3.817685873157348,94.44181031574969,1.9273838839948916,3.782292138277169,185.33231477558127,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
2fb3fdc7-ecab-4ce5-a69d-099050c082af,levy_10,value,logei,11,exact,True,none,0.0,0,50,0,1,2,26.46118990581866,2.285070640285637,0.3394096914929752,80.08983873594876,1.6017967747189752,42.257797127564785,0.8624040230115262,0.3394096914929752,42.257797127564785,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
6657b697-a618-4a64-9a8f-f486db2dfb04,levy_10,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,26.46118990581866,1.9510913579351044,0.6733889738435079,108.79083193070394,2.1758166386140787,60.88251790111919,1.2425003653289632,1.035372202506574,77.43026505817538,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
db00d0f8-559d-4b3c-99ca-a49ba8ecd384,levy_10,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,26.46118990581866,1.3111082319683482,1.313372099810264,195.09982196726463,3.901996439345293,73.49938277462812,1.4999874035638392,3.625034756749933,177.6267030807467,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
343dcdc8-f137-4cfc-a3c7-a4def4d09672,levy_10,value,logei,7,exact,True,none,0.0,0,50,0,1,2,25.138189916473408,2.224764561583958,0.3997157701946543,68.14619583591625,1.362923916718325,37.64134760206205,0.7681907673890214,0.3997157701946543,37.64134760206205,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938
eb916709-27f4-45fb-b787-48a8f99b51a5,levy_10,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,25.138189916473408,1.9203765008800744,0.7041038308985381,115.43602723213414,2.3087205446426826,45.17026187255466,0.9218420790317278,1.0057164414011488,58.163323579425686,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938
4cbf0a3d-00b3-497e-9c8a-d2402541b164,levy_10,value,logei,7,exact,False,gaussian,5.0,0,50,0,1,2,25.138189916473408,1.5853975188741656,1.0390828129044467,137.25661861294776,2.745132372258955,56.16947559798907,1.1463158285303892,3.237910153873988,158.75458813213706,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938
dc04ac4e-84d1-461d-8477-1951e9c67198,levy_10,value,logei,8,exact,True,none,0.0,0,50,0,1,2,24.0579731692512,2.1855722749355824,0.4389080568430299,59.53988109191458,1.1907976218382916,29.988721480233625,0.6120147240864006,0.4389080568430299,29.988721480233625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454278
