dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
rosenbrock,value,qnei,0.3999999999999999,1.45,0.010589296834363895,3.0313565558784545,0.0,2,2
rosenbrock,value,logei,0.6000000000000001,1.55,0.013867592972523064,3.1605057583667606,0.0,0,2
