dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
griewank,value,exact,missing_low,0,0.15,logei,5,0.0,0.0,0.0023124675038270802,0.0,1.0858482917733354,0.0,3.1539395603173244,-1.226202185326396,3.397898768873067,0.02216016921986399,22.355749167001292,0.0023124675038270802,0
griewank,value,exact,missing_low,0,0.15,ucb,5,0.0,0.0,0.0009128126601559798,0.0,10.349845746131502,0.9293404342687985,15.294222399470936,0.18586808685375972,24.112717326291406,0.21122134175778573,37.53665233360076,0.0009128126601559798,0
griewank,value,exact,missing_low,0,0.3,logei,5,0.0,0.0,0.0008073400699539605,0.0,2.8073560094640166,0.0,4.4027601554117,-0.004878358154477525,6.825668157073963,0.057292979784979936,24.077256884691973,0.0008073400699539605,0
griewank,value,exact,missing_low,0,0.3,ucb,5,0.0,0.0,0.0010108717252902198,0.0,6.270919429367598,7.974101799676607,6.011729022490582,1.5948203599353215,10.947018498799874,0.1279779475381142,33.45772601683685,0.0010108717252902198,0
griewank,value,exact,missing_mcar,0,0.15,logei,5,0.0,0.0,0.004417719923203301,0.0031336301357419005,3.62534466925934,2.2095459269283992,6.2122307539838815,-0.9067328942944399,8.544601105630878,0.07398662590325182,24.8952455444873,0.004417719923203301,0
griewank,value,exact,missing_mcar,0,0.15,ucb,5,0.0,0.0,0.0033169830019828804,0.0032427776481523014,10.069778229972759,1.1996991208692336,13.451944829513144,1.0218345567931948,22.09064832316372,0.20550567816270932,37.25658481744201,0.0033169830019828804,0
griewank,value,exact,missing_mcar,0,0.3,logei,5,0.0,0.0,0.00393188455747932,0.002662833307536699,8.781942581407908,7.589984067280977,6.6107096468211894,3.790332440718777,14.074470965992282,0.17922331798791644,30.05184345663587,0.00393279897510636,0
griewank,value,exact,missing_mcar,0,0.3,ucb,5,0.0,0.0,0.0027876518643603397,0.0023740364329451983,6.952365377695332,1.7790220403593153,10.751532600124428,-1.141326497815048,15.673200490904359,0.14188500770806806,34.139171965164586,0.005319395892982181,0
