iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,-2.813900399011496,True,-3.442552467992859,qnei,0.0,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,0.31569466412453523,1.0369412992486804,True,0.7212466351241451,qnei,0.0,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,0.9343608017755334,1.5557641986942392,0.6214033969187057,0.7778820993471196,0.31569466412453523,0.9343608017755334,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,1.6261086240725797,True,2.2493576412303025,qnei,0.0,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,1.8733044830577914,3.429068681752031,0.6214033969187057,1.1430228939173437,-0.6232490171577227,1.8733044830577914,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,-3.8018899615612964,True,-3.6061272855053463,qnei,0.0,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,1.4458181419560188,4.874886823708049,0.6214033969187057,1.2187217059270123,-0.6232490171577227,1.8733044830577914,branin
5,9.48328453291775,6.218835927963829,0.5961916848094132,-1.470670295497655,True,-2.0668619803070682,qnei,0.0,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,0.6538637810906555,5.528750604798705,0.6214033969187057,1.105750120959741,-0.6232490171577227,1.8733044830577914,branin
6,2.8960396755587263,10.0,-1.4742731633528754,1.6928865612641335,True,3.167159724617009,qnei,0.1862579999724403,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,2.724328629252944,8.253079234051649,0.6214033969187057,1.3755132056752748,-1.4742731633528754,2.724328629252944,branin
7,9.022234534730266,0.0,0.9907812633981185,3.5697626680694325,True,2.578981404671314,qnei,0.15035479998914525,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.9907812633981185,0.2592742025019502,8.5123534365536,0.2592742025019502,1.2160504909362284,0.9907812633981185,0.2592742025019502,branin
8,10.0,0.0,0.7445238005749768,-2.355944739976753,True,-3.10046854055173,qnei,0.12126680003711954,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.9907812633981185,0.5055316653250919,9.017885101878692,0.2592742025019502,1.1272356377348365,0.9907812633981185,0.2592742025019502,branin
9,8.679300972896744,0.0,0.9521149395424789,1.6063803357153597,True,0.6542653961728807,qnei,0.1953497000504285,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.9907812633981185,0.2979405263575897,9.315825628236281,0.2592742025019502,1.035091736470698,0.9907812633981185,0.2592742025019502,branin
10,9.093629223943658,1.3247995739816913,1.1876009759686368,11.925059563342172,True,10.737458587373535,qnei,0.17949130001943558,False,1.5,11,2780d1ba-4918-44a0-9974-8f781b1d306a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,1.1876009759686368,0.06245448993143188,9.378280118167712,0.06245448993143188,0.9378280118167712,1.1876009759686368,0.06245448993143188,branin
