iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,7.983031208908238,True,7.354379139926875,logei,0.0,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,0.31569466412453523,4.099377964802948,True,3.783683300678413,logei,0.0,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,0.9343608017755334,1.5557641986942392,0.6214033969187057,0.7778820993471196,0.6286520689813629,0.6214033969187057,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,0.4296139768375191,True,1.0528629939952419,logei,0.0,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,1.8733044830577914,3.429068681752031,0.6214033969187057,1.1430228939173437,0.6286520689813629,0.6214033969187057,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,1.0845125863990346,True,1.2802752624549847,logei,0.0,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,1.4458181419560188,4.874886823708049,0.6214033969187057,1.2187217059270123,0.6286520689813629,0.6214033969187057,branin
5,9.48328453291775,6.218835927963829,0.5961916848094132,-9.837880636382582,True,-10.434072321191996,logei,0.0,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,0.6286520689813629,0.6538637810906555,5.528750604798705,0.6214033969187057,1.105750120959741,0.6286520689813629,0.6214033969187057,branin
6,3.1007384513895793,4.3858320938251465,1.0428636747767945,-2.91672172554434,True,-3.9595854003211346,logei,0.19894659996498376,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,1.0428636747767945,0.20719179112327413,5.735942395921979,0.20719179112327413,0.9559903993203299,0.6286520689813629,0.6214033969187057,branin
7,0.7038818530962373,5.513011484217434,0.4246738819752924,-3.6592986391812854,True,-4.083972521156578,logei,0.15827159996842965,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,1.0428636747767945,0.8253815839247762,6.5613239798467555,0.20719179112327413,0.937331997120965,0.6286520689813629,0.6214033969187057,branin
8,4.1897248189425005,0.0,0.8974655930261605,2.9951974204355007,True,2.09773182740934,logei,0.14311290002660826,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,1.0428636747767945,0.3525898728739082,6.913913852720664,0.20719179112327413,0.864239231590083,0.6286520689813629,0.6214033969187057,branin
9,4.432137818200533,0.0,0.812262884297926,-5.48011659740804,True,-6.292379481705966,logei,0.21283629996469244,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,1.0428636747767945,0.4377925816021426,7.351706434322806,0.20719179112327413,0.8168562704803118,0.6286520689813629,0.6214033969187057,branin
10,0.0,0.0,-1.3919476339504895,2.157167468048399,True,3.5491151019988885,logei,0.13890570000512525,False,1.5,11,02ff8a36-9aa4-49b1-b9af-c09703cf231a,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1",1.2500554659000687,1.0428636747767945,2.642003099850558,9.993709534173364,0.20719179112327413,0.9993709534173364,0.6286520689813629,0.6214033969187057,branin
